,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG_TIME_MINUTES,SIRNA,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
175,K18,1523.405111796238,267.3404244567413,307.2193626427906,418.09100508106013,1531.3178191489362,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1504,250825_mACmChPOLR2A_ARMC5
176,K19,1675.633595337549,271.30790613697155,332.9182195010822,455.504083766055,1551.127969348659,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1305,250825_mACmChPOLR2A_ARMC5
177,K20,1680.34299476548,268.43345916578994,399.17039805898963,442.8528649146794,1586.5598566308245,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1395,250825_mACmChPOLR2A_ARMC5
178,K21,1735.575372251992,265.20905971792257,532.5930912505916,415.9019785011723,1641.9785467128029,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1445,250825_mACmChPOLR2A_ARMC5
179,K22,967.0739359049966,148.41156366284739,245.86475321414457,344.6702174104379,1535.1400285772606,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4899,250825_mACmChPOLR2A_ARMC5
180,L03,963.0311258360852,150.6612533886896,262.53206037099034,366.6205163034188,1526.5002116850128,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4724,250825_mACmChPOLR2A_ARMC5
181,L04,1384.417057884759,227.41823125758634,550.1086493332058,420.4608673989151,1809.1273499090357,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1649,250825_mACmChPOLR2A_ARMC5
182,L05,1291.8320223349288,219.0441375410584,533.0370484981856,414.31054654173033,1757.8415841584158,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1111,250825_mACmChPOLR2A_ARMC5
183,L06,1227.5933182162755,218.78240411614368,529.8335620689007,407.45046888531266,1855.888888888889,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1260,250825_mACmChPOLR2A_ARMC5
184,L07,166.04000000000002,144.01615384615383,267.37538461538463,160.45999999999998,25.5,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2,250825_mACmChPOLR2A_ARMC5
185,L08,1268.264178787195,215.32904149933924,505.21185924614224,407.67219373854954,1815.4585121602288,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1398,250825_mACmChPOLR2A_ARMC5
186,L09,1261.9960947566656,217.20524204242483,517.8038676434819,419.06057124807694,1807.7592452830188,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1325,250825_mACmChPOLR2A_ARMC5
187,L10,1322.4244878176423,218.84294878067632,534.7873799878084,419.6881082251433,1782.2180685358255,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,963,250825_mACmChPOLR2A_ARMC5
188,L11,1233.3619676728554,213.57932671996372,514.0574213643004,401.58656679945835,1859.2883379247016,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1089,250825_mACmChPOLR2A_ARMC5
189,L12,1426.3377611827639,223.91831029526935,572.4985908697323,407.5244627481457,1811.6622922134734,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1143,250825_mACmChPOLR2A_ARMC5
190,L13,1285.9407013026564,215.22714315060784,506.68302799581465,416.59375075264194,1838.3030303030303,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1551,250825_mACmChPOLR2A_ARMC5
191,L14,1769.9084357105198,238.1200093441832,674.5374915570327,439.2165507292676,1855.9362972793629,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1507,250825_mACmChPOLR2A_ARMC5
192,L15,1215.2389443336795,211.9044653690999,494.68521878276704,394.3737292655436,1907.9389721627408,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1868,250825_mACmChPOLR2A_ARMC5
193,L16,1361.2965696795534,219.00222970175443,544.7233391844894,420.18457912251097,1875.8695355191257,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1464,250825_mACmChPOLR2A_ARMC5
194,L17,1325.9494437339195,216.25761069554744,511.07222581646084,418.03414048026974,1781.934668989547,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1148,250825_mACmChPOLR2A_ARMC5
195,L19,1299.7584710557953,214.2879367045288,499.203235742607,425.5813062119436,1875.2956521739131,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1380,250825_mACmChPOLR2A_ARMC5
196,L20,161.1081010718231,135.0090002080583,231.6982008539734,157.2797705342495,29.88888888888889,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,9,250825_mACmChPOLR2A_ARMC5
197,L21,1243.757441173987,210.4922182282978,482.39213773010977,406.11415823819954,1809.642126789366,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1467,250825_mACmChPOLR2A_ARMC5
198,L22,943.3677216945782,146.48089248991846,241.32471894427314,342.0716423481778,1462.5629262244265,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4839,250825_mACmChPOLR2A_ARMC5
199,M03,1214.9211667638697,214.0665461478384,502.5389852070144,407.651686734845,1893.0996138996138,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1295,250825_mACmChPOLR2A_ARMC5
200,M04,1349.229726327842,219.43045186722242,535.8917361189062,425.2538903108483,1757.2915479582146,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1053,250825_mACmChPOLR2A_ARMC5
201,M05,1175.2722328079813,216.2870652511161,521.2035902290759,405.9491565565851,1909.6413641364136,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1818,250825_mACmChPOLR2A_ARMC5
202,M06,1230.19969995202,215.22947428366072,512.0722378933415,401.5673346613479,1891.8685548293392,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1377,250825_mACmChPOLR2A_ARMC5
203,M07,1114.5186322669383,211.9463463447117,487.5001376444129,403.755101890719,1894.706604324956,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1711,250825_mACmChPOLR2A_ARMC5
204,M08,1205.9574741388772,214.03940693898159,511.50709834858736,399.3365193914015,1887.354601226994,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1630,250825_mACmChPOLR2A_ARMC5
205,M09,1294.6118389008086,214.9086123870385,508.6499244301684,422.5845413934353,1805.13890761969,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1483,250825_mACmChPOLR2A_ARMC5
206,M10,1214.7808282575857,210.80378313865145,488.5987902293826,396.4460897182778,1906.079589216945,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1558,250825_mACmChPOLR2A_ARMC5
207,M11,1198.9058523250167,210.93954500832666,494.74193728420545,399.56315697824084,1844.5662857142856,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1750,250825_mACmChPOLR2A_ARMC5
208,M12,1248.1161493589314,212.94035224975005,513.0448112564635,402.41402853315293,1857.3335192414947,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1793,250825_mACmChPOLR2A_ARMC5
209,M13,1254.8053004292503,213.35406593690536,498.8770406653104,406.8225556467848,1821.7285031847134,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1256,250825_mACmChPOLR2A_ARMC5
210,M14,1269.0742997847926,213.53671160075274,499.90356191187715,411.1151028336562,1881.5091482649843,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1585,250825_mACmChPOLR2A_ARMC5
211,M15,1306.2394296118182,216.23010109397896,518.6175696765441,415.28655853335727,1832.3741496598639,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1470,250825_mACmChPOLR2A_ARMC5
212,M16,1330.7907280068314,218.05497903903824,526.7202650041977,433.4367897530216,1804.5761627906977,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1720,250825_mACmChPOLR2A_ARMC5
213,M17,175.13491773937523,153.10304677840014,306.78890967202096,167.78369135051196,580.0,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,11,250825_mACmChPOLR2A_ARMC5
214,M18,1199.284392951594,209.76468145445278,481.0481250719833,392.7388313230335,1953.348365276212,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1774,250825_mACmChPOLR2A_ARMC5
215,M19,185.33916807029414,155.8438231430359,315.53721100076933,164.47428724841666,491.1666666666667,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,6,250825_mACmChPOLR2A_ARMC5
216,M20,1249.8682114189946,213.43790054973434,493.7264766928351,416.97323130857404,1800.5823529411764,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1700,250825_mACmChPOLR2A_ARMC5
217,M21,1228.296908971134,212.98065567872857,497.2963379527329,413.6933884303175,1790.8335913312694,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,1292,250825_mACmChPOLR2A_ARMC5
218,M22,964.4735947011711,147.67799223033566,242.8957896973316,352.47709472504266,1471.204746494067,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4635,250825_mACmChPOLR2A_ARMC5
219,N03,860.8771006699185,149.7612079988877,259.62413385793303,364.6552044307014,1572.7091917591126,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3786,250825_mACmChPOLR2A_ARMC5
220,N04,964.5505940565004,150.41183170024217,263.39101874392526,356.43970717645243,1512.030241935484,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4960,250825_mACmChPOLR2A_ARMC5
221,N05,998.0509859458571,150.3283607299657,260.5708760715428,349.9406049923381,1502.2550623849459,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4889,250825_mACmChPOLR2A_ARMC5
222,N06,1018.4123843779938,151.3039624327581,263.5873427747558,364.09268282582025,1438.7420571882446,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,5036,250825_mACmChPOLR2A_ARMC5
223,N07,982.2451381676623,149.63632346956248,254.69826264789353,347.4208003854471,1521.8952221290863,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4772,250825_mACmChPOLR2A_ARMC5
224,N08,1000.2191588629629,150.05031845571096,255.55852524508123,352.8201347995655,1536.5525437864887,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4796,250825_mACmChPOLR2A_ARMC5
225,N09,1009.2485188414227,149.55588212152438,254.91500335985526,354.795112192437,1560.6955426844625,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3971,250825_mACmChPOLR2A_ARMC5
226,N10,1031.05700249577,150.56674967351518,256.7704754134356,358.803273087277,1495.1126663607158,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4358,250825_mACmChPOLR2A_ARMC5
227,N11,1023.1278042319377,150.59083781834084,257.507510249409,356.77655021854144,1446.77414524582,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4007,250825_mACmChPOLR2A_ARMC5
228,N12,1002.7300174572903,149.2830617164999,255.14068339749733,343.1983258141955,1517.9469141130774,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4634,250825_mACmChPOLR2A_ARMC5
229,N13,1066.726416079033,150.41163844838894,257.04420519506306,359.544852817586,1486.1786219915055,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4238,250825_mACmChPOLR2A_ARMC5
230,N14,1051.3708900550425,150.7353088181799,254.25339095517472,369.60676259041,1566.9408174097664,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3768,250825_mACmChPOLR2A_ARMC5
231,N15,1026.9257982584647,151.2474002041855,257.09586658810866,374.0146647483215,1525.3994783742664,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4601,250825_mACmChPOLR2A_ARMC5
232,N16,1055.7947774387806,150.92194301803295,253.58618510009697,368.17899062486697,1494.315586914689,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4677,250825_mACmChPOLR2A_ARMC5
233,N17,1016.4824851314007,150.50000787417946,253.3957832170414,366.5608206461509,1480.1245872771296,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4543,250825_mACmChPOLR2A_ARMC5
234,N18,979.9402686517087,149.16663332019357,251.07446623956355,346.5605190159496,1507.0804725813643,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4486,250825_mACmChPOLR2A_ARMC5
235,N19,1059.3667688066664,149.49901345264135,249.6045018902957,365.2436860381706,1471.9875681570338,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4585,250825_mACmChPOLR2A_ARMC5
236,N20,168.7388218670264,148.7703574007183,249.62263097097454,366.37484613780794,1458.2839730290457,HCT116,No addition,No addition,No transfection,No primary,Goat anti-mouse Alexa647,3856,250825_mACmChPOLR2A_ARMC5
237,N21,940.7859733523935,148.39725387300857,246.68602706071263,355.54682000887277,1465.704746250257,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4867,250825_mACmChPOLR2A_ARMC5
238,N22,169.28134490048572,147.57655504614962,244.75466953644633,353.9094127274841,1542.1116228664318,HCT116,No addition,No addition,No transfection,No primary,Goat anti-mouse Alexa647,3691,250825_mACmChPOLR2A_ARMC5
