,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,EU,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,Alexa647_Intensity,NucleusArea2,EXPERIMENT
99,H04,329.06538189977874,306.63739910820505,314.0460389492398,1773.0091264667535,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1055,656.6779955389596,1745.2082307421738,241029_mACmChPOLR2A_ActivePolII
100,H05,317.3426227316228,499.12951575264054,327.1952992445308,1771.2307692307693,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1211,765.7223589725571,1675.8836754643207,241029_mACmChPOLR2A_ActivePolII
101,H06,326.22346449859435,303.47944797046046,335.67456078754526,1780.4357381748687,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1331,604.1827500958591,1698.986075949367,241029_mACmChPOLR2A_ActivePolII
102,H07,318.20799895152373,500.5308726182607,323.5605754116824,1763.1084225221034,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1500,757.0038843029718,1701.240664751744,241029_mACmChPOLR2A_ActivePolII
103,H08,325.4282290586969,299.27147601146623,328.2878009164965,1745.8494359980382,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1472,1138.2944269840702,1676.0108932461874,241029_mACmChPOLR2A_ActivePolII
104,H09,319.6257610890853,512.3799766837648,346.16350716497266,1761.1408,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1236,1061.8714152911461,1697.7268544082458,241029_mACmChPOLR2A_ActivePolII
105,H10,326.5293981786938,299.2043620443079,356.7263117982788,1772.568317677199,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1552,1102.2146852096416,1728.8865860679332,241029_mACmChPOLR2A_ActivePolII
106,H11,316.6317474794644,502.6559052641766,373.63789379228393,1782.6531724406384,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,2057,1085.393893589361,1728.96385775029,241029_mACmChPOLR2A_ActivePolII
107,H12,402.31063404406007,243.36117486769263,312.69710241745855,1744.2558076715288,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,3393,660.0324152332666,1704.264986129538,241029_mACmChPOLR2A_ActivePolII
108,H13,408.51399254593855,244.21862831369856,330.93817922391,1692.1535326086957,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,3465,962.3195805363217,1648.2950136855884,241029_mACmChPOLR2A_ActivePolII
109,H14,323.6570140338702,300.0707466908692,364.8622721459995,1749.1153136531366,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1361,477.77667458740376,1651.6202179952982,241029_mACmChPOLR2A_ActivePolII
110,H15,321.63290499996293,503.44438031755067,373.5839121071744,1849.2214194645135,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1579,552.915001441747,1746.9956590370955,241029_mACmChPOLR2A_ActivePolII
111,H16,327.0702271508657,297.5014298814474,393.13072031150426,1805.533189422558,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1376,461.80521097963174,1714.012658227848,241029_mACmChPOLR2A_ActivePolII
112,H17,366.5832819203709,513.6034952252951,392.42132926733046,1787.7941952506596,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1394,487.35527383361807,1681.99207696661,241029_mACmChPOLR2A_ActivePolII
113,H18,322.9070722262582,295.67655298422545,372.41558407569715,1865.9149040826364,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1044,483.2630807205731,1724.2689924259812,241029_mACmChPOLR2A_ActivePolII
114,H19,323.428339750714,504.6419356873175,385.62929928059924,1767.3647342995168,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1164,408.7693317696,1671.0651473866733,241029_mACmChPOLR2A_ActivePolII
115,H20,333.6218660604943,303.2989465975792,394.37380415250686,1705.5158450704225,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,961,477.5613371927577,1627.1048640167364,241029_mACmChPOLR2A_ActivePolII
116,H21,316.4396087002463,488.92575729219925,378.00559602205163,1814.4706163401816,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,819,444.95774702737555,1653.03466976564,241029_mACmChPOLR2A_ActivePolII
117,H22,429.76960229869223,247.80226540692436,361.97811763055125,1685.03013847407,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,2529,534.4193433151963,1585.6318698673406,241029_mACmChPOLR2A_ActivePolII
118,I03,191.67941150484177,245.5009994843156,252.83022049444716,1644.5900407812835,HCT116 OsTIRF74G,No addition,No addition,No addition,Total Pol II F12,Goat anti-mouse Alexa647,2380,704.3367492807924,1633.2148199860378,241029_mACmChPOLR2A_ActivePolII
119,I04,335.013551910191,369.2150599179889,305.77051979027954,1752.7076205287715,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,1217,734.2282451057584,1710.1207771748643,241029_mACmChPOLR2A_ActivePolII
120,I05,321.13767891407474,511.1958169190241,326.59430492458796,1796.8439821693908,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,Total Pol II F12,Goat anti-mouse Alexa647,1155,712.2871433962587,1737.9668155711552,241029_mACmChPOLR2A_ActivePolII
121,I06,320.30288318745846,362.0342350280468,313.54885533657847,1797.749892565535,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,1169,640.4033210487358,1704.4600269697553,241029_mACmChPOLR2A_ActivePolII
122,I07,312.5806267086931,493.9428428211339,327.8478399469413,1787.8616452991453,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,Total Pol II F12,Goat anti-mouse Alexa647,1487,720.2711717292924,1734.9961728950923,241029_mACmChPOLR2A_ActivePolII
123,I08,317.75369198296283,355.56925788028724,322.0579304104132,1748.5666518056175,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1670,1125.186005720957,1722.5728258558368,241029_mACmChPOLR2A_ActivePolII
124,I09,321.7043497968019,515.530420019028,370.9129725604563,1799.3884,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,1538,1068.2844250991482,1756.1898610295557,241029_mACmChPOLR2A_ActivePolII
125,I10,322.44920475127026,360.00727142818323,360.62052988974125,1758.2346613545817,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1064,1097.6353787102455,1696.2,241029_mACmChPOLR2A_ActivePolII
126,I11,325.9695220812161,525.5070515694002,381.9920460946783,1772.3955745341616,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,1633,1113.1858446616536,1717.6226267371305,241029_mACmChPOLR2A_ActivePolII
127,I12,201.1497228215479,900.4195406907929,418.4137762619627,1863.4954710144928,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,845,746.6934938431373,1793.444209039548,241029_mACmChPOLR2A_ActivePolII
128,I13,203.00231271609925,727.531325678196,460.39059677082395,1847.7152014652015,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,818,1083.6732161257364,1851.6943181818183,241029_mACmChPOLR2A_ActivePolII
129,I14,319.2966378296689,356.80691882671147,359.1606329101459,1806.924269264836,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1412,390.51494595832867,1699.0964031404053,241029_mACmChPOLR2A_ActivePolII
130,I16,324.11446237129223,355.44060083074953,402.69627843942004,1760.198548812665,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1177,442.62951841732547,1654.4778519417475,241029_mACmChPOLR2A_ActivePolII
131,I17,325.9667083949911,501.1464613244507,413.0381407825014,1730.1853785900782,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1196,423.2825329533035,1664.2716807367613,241029_mACmChPOLR2A_ActivePolII
132,I18,325.20632385748667,356.35288180587673,401.6557478828068,1750.3220221606648,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,970,426.83502962696065,1626.444347063979,241029_mACmChPOLR2A_ActivePolII
133,I19,337.0948425671376,514.4844841041419,452.5373277270667,1721.920613742495,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,961,431.8832847572657,1666.9049909801563,241029_mACmChPOLR2A_ActivePolII
134,I20,332.9755448617776,358.9380239275925,409.5736438559624,1746.7049399198931,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,841,390.37957966986653,1638.1387011460477,241029_mACmChPOLR2A_ActivePolII
135,I21,334.5076034361867,517.7307929374657,427.1196568593262,1746.4303079416532,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,806,366.23045782689087,1623.828388401888,241029_mACmChPOLR2A_ActivePolII
136,I22,203.12653728666587,417.3443906050087,423.550128040591,1914.2128205128206,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,458,314.2807787325217,1886.7659574468084,241029_mACmChPOLR2A_ActivePolII
137,J03,198.8881050013283,246.10929481750523,250.98378736226036,1681.921324245375,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,2342,930.4154175049732,1636.8541259982253,241029_mACmChPOLR2A_ActivePolII
138,J04,329.09383531848346,281.8885311037737,273.3978789600008,1808.5730456314113,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1222,572.5979521157286,1722.6159317211948,241029_mACmChPOLR2A_ActivePolII
139,J05,323.1873136848146,522.3865648048713,320.069591250228,1795.5213523131672,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1208,722.0717007601454,1732.8354070387486,241029_mACmChPOLR2A_ActivePolII
140,J06,326.4853104744418,279.7744887911648,307.62669629588254,1781.7011286681716,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1308,583.8610450760071,1715.581420567504,241029_mACmChPOLR2A_ActivePolII
141,J07,317.60396081451404,509.8950348769213,329.2701052645964,1813.8779270633397,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1774,671.9521343718496,1763.0706868282018,241029_mACmChPOLR2A_ActivePolII
142,J08,330.0972741086835,281.29629930871107,324.42012537395266,1764.5169811320754,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1764,1009.0387168815472,1728.5662195352352,241029_mACmChPOLR2A_ActivePolII
143,J09,319.16252508243724,509.07742525942194,357.5236641297672,1810.9512922465208,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1782,1109.4626504906103,1706.2434464976363,241029_mACmChPOLR2A_ActivePolII
144,J10,337.06177917635256,283.1807360115847,376.94844936120484,1770.7249575551782,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1116,1134.2453245679162,1694.6300350262698,241029_mACmChPOLR2A_ActivePolII
145,J11,317.60997608917086,507.3186356865801,374.99156165035674,1809.2232243517474,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1775,1036.3941826238079,1722.5620544690184,241029_mACmChPOLR2A_ActivePolII
146,J12,413.8714332609013,247.62797348844964,331.0014062773744,1715.4115214180206,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,2995,603.896393534599,1644.002037437922,241029_mACmChPOLR2A_ActivePolII
147,J13,415.5490670356204,247.37513134232177,330.09134956087655,1731.1359250851306,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,3275,998.2653782516744,1677.3003985158718,241029_mACmChPOLR2A_ActivePolII
148,J14,335.87536217289426,282.09633755509196,372.6820844550477,1791.6985061113626,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1627,408.3005153465587,1693.415274463007,241029_mACmChPOLR2A_ActivePolII
149,J15,321.42384478629026,508.0355672949809,372.784922309743,1829.6452862677572,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1391,455.4678593793052,1704.5847318870242,241029_mACmChPOLR2A_ActivePolII
150,J16,338.5988750255105,279.70221200390745,391.9398156802408,1797.5100908173563,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1064,491.2715057155756,1674.5957736877983,241029_mACmChPOLR2A_ActivePolII
151,J17,317.3835785597351,495.3110368569972,378.0904089385698,1868.4461784713885,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1290,415.0668451441491,1736.491030454735,241029_mACmChPOLR2A_ActivePolII
152,J18,336.2674486629829,281.5737332656722,387.78293912209944,1712.994952327538,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1060,456.5921253297832,1696.072593993852,241029_mACmChPOLR2A_ActivePolII
153,J19,329.5250933881655,382.10712274474105,402.7705128299127,1709.3950223356733,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1079,429.084056317323,1641.59864439603,241029_mACmChPOLR2A_ActivePolII
154,J20,345.9739437022682,284.5723276987628,422.28760573447676,1804.8332217012726,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,867,464.76582201928795,1695.9310157523084,241029_mACmChPOLR2A_ActivePolII
155,J21,331.07728936052575,506.46979252083526,404.5342046806331,1738.8587512794268,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,592,454.80762225178347,1674.4679346500855,241029_mACmChPOLR2A_ActivePolII
156,J22,413.1033918965051,248.61855275811826,368.55599357612675,1690.3898351648352,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,2147,520.897106954548,1600.0126814617054,241029_mACmChPOLR2A_ActivePolII
157,K03,192.4649410854452,246.82559307048402,249.7545106617357,1649.6058407738096,HCT116 OsTIRF74G,No addition,No addition,No addition,Total Pol II F12,Goat anti-mouse Alexa647,2109,559.1028457791114,1648.9787253061588,241029_mACmChPOLR2A_ActivePolII
158,K04,333.5083531624815,293.2510350831503,303.05335295973475,1780.8006681514476,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1294,596.8271758939967,1719.8850113418252,241029_mACmChPOLR2A_ActivePolII
159,K05,314.1225439903621,513.4503767458355,319.8494761034344,1776.8614573346117,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,970,710.8149142871321,1726.3559289669658,241029_mACmChPOLR2A_ActivePolII
160,K06,327.6090786578933,289.20304810191595,323.73285617622383,1784.4063906390638,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1527,578.2113849304557,1704.3406018316616,241029_mACmChPOLR2A_ActivePolII
161,K07,318.15619369342625,520.5484508407745,326.955956922507,1795.8910093299405,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1354,693.9698461841175,1728.6922296611888,241029_mACmChPOLR2A_ActivePolII
162,K08,328.95884646961827,291.148838442539,331.2531839053851,1797.244567533021,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1688,1032.8699800898537,1739.3071744161582,241029_mACmChPOLR2A_ActivePolII
163,K09,320.14166491523093,512.1602230621354,370.4082460643344,1799.9142857142858,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1426,1206.6567101368719,1736.1309754075712,241029_mACmChPOLR2A_ActivePolII
164,K10,334.59738282676614,289.46758431223753,368.26828346656185,1752.3152119700749,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1330,1099.2937892981513,1722.085462744256,241029_mACmChPOLR2A_ActivePolII
165,K11,320.01313314649104,523.8065307853916,379.2688982293522,1716.5007832898173,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1473,1147.0865177364324,1698.7211740041928,241029_mACmChPOLR2A_ActivePolII
166,K12,201.57101732019743,884.1163749624448,399.3119586892401,1990.1379647749511,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,841,703.5398786072703,1838.7735060593398,241029_mACmChPOLR2A_ActivePolII
167,K13,202.27691529547417,817.7326124115698,434.97856786873876,1916.641975308642,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,812,1075.759427254882,1863.9450427033048,241029_mACmChPOLR2A_ActivePolII
168,K14,329.4892420873949,284.1894825718455,381.80304204836983,1821.8919145370758,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1357,431.9114514325085,1684.8830939226518,241029_mACmChPOLR2A_ActivePolII
169,K15,325.3829424527866,480.5984035138226,398.51094279674635,1790.4455445544554,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1454,447.97702625714334,1676.6368275568786,241029_mACmChPOLR2A_ActivePolII
170,K16,331.19731611533155,287.09049751136075,394.2054951225676,1811.8172451193059,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1143,476.29875572234266,1708.04146856841,241029_mACmChPOLR2A_ActivePolII
171,K17,324.59728145529795,516.447484934089,417.8158212900726,1729.6100917431193,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1117,397.328678905235,1646.5858585858587,241029_mACmChPOLR2A_ActivePolII
172,K18,326.828476580289,281.4752276652271,395.3565637803295,1720.885736196319,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1489,459.031626038559,1614.1476578411405,241029_mACmChPOLR2A_ActivePolII
173,K19,324.0401624136495,505.0911973553976,441.04778228765065,1820.0360824742268,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,930,421.60485054328717,1678.9201193238316,241029_mACmChPOLR2A_ActivePolII
174,K20,340.5042168176032,290.5085234338765,430.0364718580364,1683.1613123718387,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,886,428.5625552578035,1603.7857785778579,241029_mACmChPOLR2A_ActivePolII
175,K21,341.09037831842164,520.2126974443922,458.42879000831425,1646.9027272727274,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,875,434.3675722138858,1584.0963284642717,241029_mACmChPOLR2A_ActivePolII
176,K22,203.6389461320431,433.2355663423416,419.8737300763459,2111.550248756219,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,385,317.6436903889516,1931.1788224956063,241029_mACmChPOLR2A_ActivePolII
177,L03,193.99618814230877,249.96919520352398,251.27255372451526,1685.8969310943833,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,1923,844.0663799210272,1648.604170332571,241029_mACmChPOLR2A_ActivePolII
178,L04,314.2962552460086,300.97924020219233,294.9750310589457,1849.8785805899956,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1093,559.9774445127158,1780.4233464365066,241029_mACmChPOLR2A_ActivePolII
179,L05,318.38748943089513,440.0221021581613,304.5600303070269,1788.4724864130435,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1199,673.7403657736478,1754.383118971061,241029_mACmChPOLR2A_ActivePolII
180,L06,328.1578111951505,316.62224504085276,339.9002801517931,1736.0487012987012,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1020,541.3488751554233,1755.7358530856288,241029_mACmChPOLR2A_ActivePolII
181,L08,326.17886670844393,306.56062074989256,333.2776630465458,1809.0122887864823,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1444,1138.8174983350361,1752.5335600907028,241029_mACmChPOLR2A_ActivePolII
182,L09,336.6174698469162,527.1125265451199,370.9943247404195,1688.818431911967,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1299,1159.840180727066,1694.2056313993173,241029_mACmChPOLR2A_ActivePolII
183,L10,324.3066881974296,307.1420641442317,369.03642470811434,1764.6120950323975,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1073,1101.9040491779617,1695.0509891902916,241029_mACmChPOLR2A_ActivePolII
184,L11,314.9001731686382,505.4339922007992,368.11480800680715,1747.7824228028503,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1040,1104.7777581609027,1669.9949660757277,241029_mACmChPOLR2A_ActivePolII
185,L12,413.7747531666216,246.3849892638842,347.1089479789995,1714.8891271056661,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,2505,629.7373854118322,1650.0172835729581,241029_mACmChPOLR2A_ActivePolII
186,L13,407.0991915341287,247.9313870471171,348.9613436483122,1729.6726501305484,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,2447,1029.4835202033644,1690.399644760213,241029_mACmChPOLR2A_ActivePolII
187,L14,325.2295767174439,306.0035701711924,411.3603270516858,1823.1516646115906,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1535,407.9631305291341,1684.349164467898,241029_mACmChPOLR2A_ActivePolII
188,L15,320.3179078987741,509.1383878609261,383.9427124168921,1782.0897755610972,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1236,396.57522022548864,1666.4541984732825,241029_mACmChPOLR2A_ActivePolII
189,L16,325.76537533984236,305.39002310938963,383.87804532488906,1794.2113821138212,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,834,393.56914717898445,1670.8794788273615,241029_mACmChPOLR2A_ActivePolII
190,L17,316.4024158451897,485.53508562252875,377.7586058194426,1771.0543789353178,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,825,351.238560684556,1653.2684509326846,241029_mACmChPOLR2A_ActivePolII
191,L18,321.53911238349957,302.9803112190045,367.9210461769228,1787.5046170559478,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1128,422.45999005015676,1651.5536384096024,241029_mACmChPOLR2A_ActivePolII
192,L19,322.28509161715084,513.9172488324045,399.5041080735278,1758.2465753424658,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1179,370.79290224311836,1611.4918123785735,241029_mACmChPOLR2A_ActivePolII
193,L20,336.40556589678084,314.59048644659094,403.77010959496414,1740.8046722907204,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,766,403.59137222685274,1654.0963052695336,241029_mACmChPOLR2A_ActivePolII
