,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
102,I15,296.00570108807904,132.49487346312557,199.2606952469113,338.15722395074766,1786.3028901734103,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,Cyclin T1,Goat anti-rabbit Alexa647,1730,250510_mACmChPOLR2A_90min_IF
103,I16,293.2000612666235,131.53706158566615,236.25914244879118,325.58473095092205,1866.4619047619049,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,Cyclin T1,Goat anti-rabbit Alexa647,2310,250510_mACmChPOLR2A_90min_IF
104,I17,124.63473572841794,130.88626238665015,235.55259832202202,321.2810108450374,1871.4014022787028,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,Goat anti-rabbit Alexa647,2282,250510_mACmChPOLR2A_90min_IF
105,J03,443.4910022913589,130.87879100880667,236.7084433605006,316.27521610719253,1819.241944004226,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,GTF2B,Goat anti-rabbit Alexa647,1893,250510_mACmChPOLR2A_90min_IF
106,J04,448.28839247654525,130.68731258742596,234.48544132220047,315.0616809724695,1836.7543859649122,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,GTF2B,Goat anti-rabbit Alexa647,1938,250510_mACmChPOLR2A_90min_IF
107,J05,469.41480878058917,131.62774986535555,197.4452295698207,325.31710816085314,1818.668181818182,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,GTF2B,Goat anti-rabbit Alexa647,1980,250510_mACmChPOLR2A_90min_IF
108,J06,464.7576222632323,131.57323067928064,237.10821414934844,328.10946635415263,1769.0603496897913,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,GTF2B,Goat anti-rabbit Alexa647,1773,250510_mACmChPOLR2A_90min_IF
109,J07,444.6419439881416,131.61166207479764,196.38142274613142,325.1643558474048,1833.9207746478874,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,GTF2B,Goat anti-rabbit Alexa647,2272,250510_mACmChPOLR2A_90min_IF
110,J08,420.82780549380936,131.1702592391439,235.88588559420364,322.62919242844504,1846.8870241506345,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,GTF2B,Goat anti-rabbit Alexa647,2443,250510_mACmChPOLR2A_90min_IF
111,J09,443.7551454434948,131.8207297203412,198.19306605425268,327.48759671514705,1850.5284360189573,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,GTF2B,Goat anti-rabbit Alexa647,2532,250510_mACmChPOLR2A_90min_IF
112,J10,441.9067594183931,130.4694332639414,234.27790815593784,313.6737836311671,1874.283446712018,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,GTF2B,Goat anti-rabbit Alexa647,2205,250510_mACmChPOLR2A_90min_IF
113,J11,450.9241982290333,132.419491611917,199.17265600119558,330.38851502156166,1827.6114800759012,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,GTF2B,Goat anti-rabbit Alexa647,2108,250510_mACmChPOLR2A_90min_IF
114,J12,460.9985760874331,131.05140101870515,235.7892114390905,319.70210108052163,1881.210606060606,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,GTF2B,Goat anti-rabbit Alexa647,1980,250510_mACmChPOLR2A_90min_IF
115,J13,457.3504991991195,132.32240614768807,195.6357092946181,329.21420024918257,1811.5486935866984,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,GTF2B,Goat anti-rabbit Alexa647,2105,250510_mACmChPOLR2A_90min_IF
116,J14,451.2234920959909,131.8829726431351,238.69656716801174,329.2711818208901,1811.3698689956332,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,GTF2B,Goat anti-rabbit Alexa647,2290,250510_mACmChPOLR2A_90min_IF
117,J15,416.74171828943025,131.37998871462403,198.01291194372965,323.35832515511623,1856.2210084033613,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,GTF2B,Goat anti-rabbit Alexa647,2380,250510_mACmChPOLR2A_90min_IF
118,J16,473.046636443993,132.08690708963508,240.41059240204586,330.64759042983303,1812.4008771929825,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,GTF2B,Goat anti-rabbit Alexa647,2280,250510_mACmChPOLR2A_90min_IF
119,J17,124.89977196216131,131.2261686901244,235.2839250727114,326.7392898247986,1884.5979978925184,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,Goat anti-rabbit Alexa647,1898,250510_mACmChPOLR2A_90min_IF
120,K03,123.42009290833923,130.69984735496078,234.62106604895013,322.2755454377599,1829.7713583282114,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,DAPI only,1627,250510_mACmChPOLR2A_90min_IF
121,K04,123.49975192692878,131.78505417315063,235.88089312829263,329.21993590719717,1817.5113843351548,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,2196,250510_mACmChPOLR2A_90min_IF
122,K05,123.1581867891137,130.92808480361367,192.10936487409475,315.5240766924013,1827.9282750444577,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,1687,250510_mACmChPOLR2A_90min_IF
123,K06,123.43608995224636,130.7764938978378,234.22392242552618,318.4918790006672,1844.5958246346556,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,2395,250510_mACmChPOLR2A_90min_IF
124,K07,123.2977939212858,131.1341883853135,192.7835691187168,315.3389718289159,1829.245308924485,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,2185,250510_mACmChPOLR2A_90min_IF
125,K08,123.28509262250323,130.7973173413788,232.48024611267266,321.05713495491136,1848.4401325130148,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,2113,250510_mACmChPOLR2A_90min_IF
126,K09,123.64182523118455,131.33871268678797,196.5649683781352,327.9166984211478,1879.0362347380858,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,2539,250510_mACmChPOLR2A_90min_IF
127,K10,123.73222482760232,130.8996385505699,234.13844308992375,324.4091959760339,1845.8540790580319,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,2378,250510_mACmChPOLR2A_90min_IF
128,K11,123.95360655311971,131.90969299071696,196.4510883590237,327.9635563920654,1844.0257826887662,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,2172,250510_mACmChPOLR2A_90min_IF
129,K12,124.30777535637522,132.19671241709148,237.54569501960228,332.6682063772214,1808.597958191541,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,2057,250510_mACmChPOLR2A_90min_IF
130,K13,124.20228724341304,132.30366444503534,197.26728717082295,338.3583209002729,1855.8560344827586,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,2320,250510_mACmChPOLR2A_90min_IF
131,K14,123.89205036876157,131.41587322385865,234.04896841606578,328.26372338481065,1827.2409456740443,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,1988,250510_mACmChPOLR2A_90min_IF
132,K15,123.62035561996355,131.3714605046643,194.41046461954332,321.756933037508,1797.307409111827,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,2173,250510_mACmChPOLR2A_90min_IF
133,K16,124.11709922017916,131.11914948896194,235.99780887184792,322.8760813575252,1839.2800224466891,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,DAPI only,1782,250510_mACmChPOLR2A_90min_IF
134,K17,124.12097565101502,130.2570279878724,234.71038596346878,304.84099622065827,1812.2594381035997,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,DAPI only,2278,250510_mACmChPOLR2A_90min_IF
135,L03,123.64065960005634,131.04097707192068,238.89892057584876,323.36845693414205,1813.5864116094988,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,DAPI only,1516,250510_mACmChPOLR2A_90min_IF
136,L04,123.65863883540446,131.06791105687844,233.2657128974662,314.953930302774,1827.4507575757575,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,1848,250510_mACmChPOLR2A_90min_IF
137,L05,123.77285418721671,131.17461246112174,195.20417704372036,311.93779527628413,1835.6746031746031,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,2268,250510_mACmChPOLR2A_90min_IF
138,L06,123.9913324809419,131.66000049567785,236.97441027184541,327.8103817520787,1789.14395280236,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,1695,250510_mACmChPOLR2A_90min_IF
139,L07,123.63270816679643,131.47551730651716,193.94431675024072,318.8554386378927,1869.6271855611958,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,1773,250510_mACmChPOLR2A_90min_IF
140,L08,123.65847057227515,130.9008515089452,232.07964503732438,320.2051669684829,1825.6547561564462,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,2071,250510_mACmChPOLR2A_90min_IF
141,L09,123.914628691486,131.62834825625538,195.78106212987015,319.2032111713739,1800.8138888888889,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,2160,250510_mACmChPOLR2A_90min_IF
142,L10,123.83867045788975,131.46128738386912,235.17077638771676,329.09863524965755,1813.9450317124736,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,2365,250510_mACmChPOLR2A_90min_IF
143,L11,123.58222712625509,131.25188415105006,194.09399487261322,314.95740792083586,1806.3891693437356,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,2179,250510_mACmChPOLR2A_90min_IF
144,L12,124.10034455390152,130.81902554300953,234.3453136427557,312.35781282667494,1914.5800316957211,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,2524,250510_mACmChPOLR2A_90min_IF
145,L13,123.97742429023232,131.61067444060967,194.23653819732206,316.7276826881546,1824.3961735884275,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,2143,250510_mACmChPOLR2A_90min_IF
146,L14,124.55047485725387,131.2764550128558,234.30355825760873,316.94895115410344,1890.4782939832444,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,2626,250510_mACmChPOLR2A_90min_IF
147,L15,123.8224489129159,131.6139408248783,195.5724665932277,323.5775161502353,1812.7171470444553,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,2047,250510_mACmChPOLR2A_90min_IF
148,L16,124.27659251676322,130.79757253672778,235.0437610949038,310.94309787797414,1854.5766836445953,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,DAPI only,1767,250510_mACmChPOLR2A_90min_IF
149,L17,124.33696681405483,130.2093733203648,231.7002776335539,312.63070278623906,1898.2824760244116,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,DAPI only,2294,250510_mACmChPOLR2A_90min_IF
