,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG_TIME_MINUTES,SIRNA,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
0,C03,2712.3417573637075,296.44196302911973,473.38048690015324,855.4528381173905,1708.3483768804433,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2526,251103_mACmChPOLR2A_7SK
1,C04,2402.100486594297,301.3138538736434,486.3178101104517,884.8569946190278,1684.1953642384105,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3624,251103_mACmChPOLR2A_7SK
2,C05,2434.974400667106,302.05880525252,494.1815091891343,853.1043928163691,1667.6056922620812,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3373,251103_mACmChPOLR2A_7SK
3,C06,2406.8576308992856,304.2566757863587,501.31031924519823,890.9676789197154,1623.691659401337,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3441,251103_mACmChPOLR2A_7SK
4,C07,2288.6773355658283,300.9929355461538,487.23344539755476,843.1842745595413,1636.4515407554672,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,4024,251103_mACmChPOLR2A_7SK
5,C08,2294.895975813516,298.74476995485367,489.89810510177807,850.8265990264533,1653.1433021806854,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3531,251103_mACmChPOLR2A_7SK
6,C09,2386.969234989843,300.41714607437524,492.36668037594205,874.7786440663672,1659.8433141919606,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3657,251103_mACmChPOLR2A_7SK
7,C10,2311.782892503387,301.1273095615321,499.6549373451889,865.7556282030517,1648.554018789144,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3832,251103_mACmChPOLR2A_7SK
8,C11,2381.902164913623,306.54774664368637,499.8071783179218,862.0500310919336,1605.8625134264232,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3724,251103_mACmChPOLR2A_7SK
9,C12,2340.352072463361,304.18949572152155,508.72686359731125,891.1970876476698,1633.2338021094927,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3982,251103_mACmChPOLR2A_7SK
10,C13,2329.078634864548,300.9562502621358,496.3384604975983,846.3250651702596,1632.9403206650832,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3368,251103_mACmChPOLR2A_7SK
11,C14,2291.3282934853446,295.8255671634079,484.2978917530053,896.3347136279763,1657.452457109625,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3439,251103_mACmChPOLR2A_7SK
12,C15,2387.965392557888,297.15811114463486,490.3947847476441,836.8890748486484,1664.6480290746435,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3577,251103_mACmChPOLR2A_7SK
13,C16,2330.967465268871,299.6036620940711,497.57258891544956,858.4475168726212,1675.4087528604118,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3496,251103_mACmChPOLR2A_7SK
14,C17,2238.6538715353904,299.0813259193094,496.6377703236733,869.7362818771003,1667.1165099268549,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3828,251103_mACmChPOLR2A_7SK
15,C18,2384.351922645767,300.44715112534067,498.3947545443862,888.2052461152585,1634.2332842415317,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3395,251103_mACmChPOLR2A_7SK
16,C19,2285.928202989461,296.4047073166532,492.89497714550083,818.0622794969247,1650.5898711943794,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3416,251103_mACmChPOLR2A_7SK
17,C20,2322.549440233897,298.9574979845233,499.0066067766483,851.8238771568709,1602.377044989775,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3912,251103_mACmChPOLR2A_7SK
18,C21,2359.8682036684295,295.46480193627184,489.72684321724773,846.4562421673345,1646.5871833084948,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3355,251103_mACmChPOLR2A_7SK
19,C22,2422.493686426115,285.5353412144469,460.52328568989884,800.7887705003201,1760.855882352941,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3060,251103_mACmChPOLR2A_7SK
20,D03,2382.9257195197156,291.8605537353064,487.8125302829364,793.903478913936,1674.6190476190477,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3402,251103_mACmChPOLR2A_7SK
21,D04,3046.939675744018,369.7998065716493,289.8520115050581,994.8626927986202,1200.1552346570397,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,277,251103_mACmChPOLR2A_7SK
22,D05,3174.247781824711,384.87867922741583,282.48516901144274,1114.1627654512845,1427.3042291950887,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1466,251103_mACmChPOLR2A_7SK
23,D06,2428.4031819309926,363.61395944525697,279.86500845345904,976.0262484889556,1488.8574040219378,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2735,251103_mACmChPOLR2A_7SK
24,D07,2755.895761414862,323.83864456936595,550.9889228546388,993.8802539330143,1438.1357012750454,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1098,251103_mACmChPOLR2A_7SK
25,D08,3015.7395244385725,342.34421497420044,580.985960140036,1114.746482237336,1450.428749222153,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1607,251103_mACmChPOLR2A_7SK
26,D09,2555.533079129964,318.7604418400547,547.2725346009914,952.6746706490143,1473.6784836784836,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2849,251103_mACmChPOLR2A_7SK
27,D10,2899.0488371485853,368.6463760484811,287.7005247122943,1039.804667743818,1225.1863857374392,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,617,251103_mACmChPOLR2A_7SK
28,D11,2779.5630439911574,374.7703889506263,284.42690967173263,1048.2029478649606,1453.7466611018365,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2396,251103_mACmChPOLR2A_7SK
29,D12,2685.778506962845,369.6853823493859,284.01690591058514,1041.0802484313947,1467.0145539906102,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2130,251103_mACmChPOLR2A_7SK
30,D13,2807.979004717509,325.87347356071894,539.8316949031145,1073.7287356366737,1413.5890493381469,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1662,251103_mACmChPOLR2A_7SK
31,D14,3334.484604310472,353.085486721593,602.5255980672707,1191.190662942815,1356.09705248023,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1391,251103_mACmChPOLR2A_7SK
32,D15,2582.317000957436,324.7446431491402,545.8918509413618,946.0615551184627,1465.8150398784655,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2633,251103_mACmChPOLR2A_7SK
33,D16,2888.7049785221416,369.2527013499803,286.77083758188274,1019.3728721339935,1295.825819672131,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,488,251103_mACmChPOLR2A_7SK
34,D17,2969.973779982743,379.61447784782587,281.35861489041747,1076.1309816435444,1428.5321864594894,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1802,251103_mACmChPOLR2A_7SK
35,D18,2720.6068011775014,368.2924926967816,278.62402198508244,1061.6929590691425,1431.9922965816081,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2077,251103_mACmChPOLR2A_7SK
36,D19,2823.4669521089395,332.65279222191964,561.4824184459023,1067.228167611435,1362.0053022269353,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,943,251103_mACmChPOLR2A_7SK
37,D20,3357.0838990832917,351.85383719774717,599.5112986551355,1215.385348416208,1376.1369047619048,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1344,251103_mACmChPOLR2A_7SK
38,D21,2918.6759646603714,328.3674657890927,553.7183557847565,1011.2502061147368,1437.0454545454545,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2354,251103_mACmChPOLR2A_7SK
39,D22,2446.5364095300974,296.8955911795561,488.66522450907104,855.1795120636506,1649.8332783096732,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3029,251103_mACmChPOLR2A_7SK
40,E03,2244.3193198476133,296.8874612146802,481.40345726592943,841.072340221606,1680.3536047081902,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,4078,251103_mACmChPOLR2A_7SK
41,E04,2982.770869767337,365.7498146816929,287.7459121747397,1085.506065628424,1376.5969827586207,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,464,251103_mACmChPOLR2A_7SK
42,E05,3316.327398391465,388.7306375295799,288.5892656087325,1241.9516950003526,1396.1275831087153,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1113,251103_mACmChPOLR2A_7SK
43,E06,2642.172513145687,357.10542726209155,280.7891146050133,1047.360215382841,1412.7648822269807,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2335,251103_mACmChPOLR2A_7SK
44,E07,3184.7199666356005,350.04409794152406,605.2652472721866,1018.4767016268336,1194.427652733119,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,311,251103_mACmChPOLR2A_7SK
45,E08,3113.7112699344875,347.20363018038523,583.4437475467116,1166.4815969135768,1372.0957960027567,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1451,251103_mACmChPOLR2A_7SK
46,E09,2771.700420679674,335.7708018191182,558.5655659722261,1083.6893683266605,1440.8974495217853,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1882,251103_mACmChPOLR2A_7SK
47,E10,2916.346913441436,364.7454193366691,287.45890889652935,1044.2133020255628,1261.1465116279069,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,430,251103_mACmChPOLR2A_7SK
48,E11,3519.320539296935,389.982104284623,288.8824984186753,1246.9232946514994,1301.7223476297968,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,886,251103_mACmChPOLR2A_7SK
49,E12,2623.9835877491055,357.32853438443914,285.13240165129656,1079.3652243529575,1429.9885426214482,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2182,251103_mACmChPOLR2A_7SK
50,E13,3111.973301983465,348.5294666401717,606.5983970288348,1006.649822382632,1199.1594827586207,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,232,251103_mACmChPOLR2A_7SK
51,E14,3430.0105142512257,355.3253334391264,604.5113394525571,1181.5358100116075,1326.981887511916,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1049,251103_mACmChPOLR2A_7SK
52,E15,2838.991728437644,337.76671288093263,558.5546658462065,1088.596086327392,1410.679192372406,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1783,251103_mACmChPOLR2A_7SK
53,E16,2817.8959191637946,357.8475293597273,290.0494034859261,981.4916607889355,1329.4398907103825,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,366,251103_mACmChPOLR2A_7SK
54,E17,3474.984717685107,379.9161351874305,285.3076408030975,1185.2631453853414,1378.0674157303372,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,801,251103_mACmChPOLR2A_7SK
55,E18,2762.871717163651,357.292590595256,280.7774358958352,1068.4898750546301,1438.5014560279558,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1717,251103_mACmChPOLR2A_7SK
56,E19,3024.286472774861,342.33030860986946,601.3196172730127,1001.9178786165501,1215.197628458498,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,253,251103_mACmChPOLR2A_7SK
57,E20,3449.319374739682,353.1490093760648,608.1352423779819,1205.3924295764398,1363.7335092348285,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1137,251103_mACmChPOLR2A_7SK
58,E21,2805.0624673158995,337.261961370749,556.7643545185771,1078.5239594492077,1406.915135608049,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2286,251103_mACmChPOLR2A_7SK
59,E22,2337.276428758229,296.23522640272597,504.5841946995722,825.7053478957905,1656.9534400948992,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3372,251103_mACmChPOLR2A_7SK
60,F03,2185.189309728708,304.25376049725276,306.524502181563,827.2754828630805,1625.766719325961,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3798,251103_mACmChPOLR2A_7SK
61,F04,2988.3487124207227,358.5885670162952,298.34946169117427,998.4790265470315,1215.505300353357,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,283,251103_mACmChPOLR2A_7SK
62,F05,2798.6908109644023,353.8067889789285,307.2603846650414,1101.2511099943808,1415.8133874239352,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1972,251103_mACmChPOLR2A_7SK
63,F06,2456.6929649975973,340.26541649364754,290.1446430049766,998.5122707953482,1429.4667662434654,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2678,251103_mACmChPOLR2A_7SK
64,F07,3014.811155155358,344.46895020857653,557.3829137117827,991.7602197648831,1218.5720620842571,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,451,251103_mACmChPOLR2A_7SK
65,F08,3332.0575450693646,348.257709079703,593.4536347709884,1169.6958533828263,1360.3783783783783,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1110,251103_mACmChPOLR2A_7SK
66,F09,2754.435287309897,335.6260325465138,546.9756473979756,1055.6252460643534,1395.8066211245402,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1903,251103_mACmChPOLR2A_7SK
67,F10,2882.8083914940457,357.1600315477058,291.69642183209123,1020.5091772754001,1281.3298969072166,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,388,251103_mACmChPOLR2A_7SK
68,F11,3267.5853791448903,363.4116268439395,298.3064291298062,1223.550442185391,1322.8646101113968,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1167,251103_mACmChPOLR2A_7SK
69,F12,2618.3516891142103,348.05479058753275,294.3473646350524,1050.2997964707445,1400.3154506437768,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2330,251103_mACmChPOLR2A_7SK
70,F13,2828.7711916440344,340.26174110017723,550.9823638801274,1055.52203454256,1349.8948824343015,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,723,251103_mACmChPOLR2A_7SK
71,F14,3199.916076948386,351.76810428760587,584.5498006329798,1118.8697796088713,1383.0291197882198,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1511,251103_mACmChPOLR2A_7SK
72,F15,2711.6948920845653,335.8344055843195,551.2004088880466,1032.4419637483627,1445.8436802143815,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2239,251103_mACmChPOLR2A_7SK
73,F16,2892.496851592253,358.4794940622612,291.58144271329166,1024.2308590301707,1251.2592592592594,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,378,251103_mACmChPOLR2A_7SK
74,F17,2900.0988552126737,355.4336351724362,293.368436987814,1139.133877198669,1374.2651738361815,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1697,251103_mACmChPOLR2A_7SK
75,F18,2775.2422295342576,352.0545622687329,289.8868601324136,1104.9618886443636,1407.9442148760331,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1936,251103_mACmChPOLR2A_7SK
76,F19,2904.0107925573466,342.47364569092787,558.852700399019,1039.0381150014725,1245.9860279441118,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,501,251103_mACmChPOLR2A_7SK
77,F20,3159.003966543335,347.623118170326,571.4110014716612,1157.868224601944,1281.7135771853689,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1613,251103_mACmChPOLR2A_7SK
78,F21,2794.4986351108832,337.40593369454535,545.1342627001056,1056.2662745692721,1425.5664572257128,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2069,251103_mACmChPOLR2A_7SK
79,F22,2228.322635712036,306.0498488761819,492.89254767143814,808.8334158847406,1631.3598779134295,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3604,251103_mACmChPOLR2A_7SK
80,G03,2076.0407292490686,291.51656588608336,494.4405245771155,777.8209889359094,1666.0355256841094,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,4166,251103_mACmChPOLR2A_7SK
81,G04,2922.6677985450083,344.82184299984687,303.6393125313835,1005.319416036006,1245.2142857142858,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,476,251103_mACmChPOLR2A_7SK
82,G05,2729.415116562467,333.92943745370593,330.3779940568543,1036.1186437259269,1444.9168944778567,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1829,251103_mACmChPOLR2A_7SK
83,G06,2403.919403467459,322.0284976042418,323.8244570156634,908.9028481495511,1517.1647180192572,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2908,251103_mACmChPOLR2A_7SK
84,G07,2727.654896418541,326.09037284383163,529.9774038596025,987.7784688050639,1389.5498007968129,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1004,251103_mACmChPOLR2A_7SK
85,G08,2960.9994081345585,343.9452166663755,456.01169881725014,1011.1499828813668,1411.7754569190602,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1532,251103_mACmChPOLR2A_7SK
86,G09,2547.670359108563,319.7132819519251,531.7525225493043,945.4747161821587,1456.2032988108938,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2607,251103_mACmChPOLR2A_7SK
87,G10,2852.1103675283007,341.32212503387956,301.1211316450355,1070.1864584515474,1257.6337662337662,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,770,251103_mACmChPOLR2A_7SK
88,G11,2928.4617435380405,338.57230104020715,335.59611144469295,1027.3071087843887,1419.246192893401,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1576,251103_mACmChPOLR2A_7SK
89,G12,2661.461579762237,330.8449979991654,328.3740650422381,982.9389705610275,1426.3019031141869,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2312,251103_mACmChPOLR2A_7SK
90,G13,3031.4595194273406,340.97709319817363,552.816939656069,979.0732475036233,1249.4878048780488,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,574,251103_mACmChPOLR2A_7SK
91,G14,3145.5783487963745,334.6984306128774,569.7370686397238,1068.0305211277532,1436.9590163934427,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1708,251103_mACmChPOLR2A_7SK
92,G15,2565.281420889056,322.8384120319336,541.1091564366094,907.6267551077132,1440.8386970172685,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2548,251103_mACmChPOLR2A_7SK
93,G16,2882.0170598670875,338.7477682789745,303.3601792670179,982.8202701043489,1336.2102564102563,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,780,251103_mACmChPOLR2A_7SK
