,WELL,Alexa647_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME HOURS,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
102,H05,832.2758628822543,708.6156293148022,1034.8435174483027,1439.822741194487,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,Total Pol II F12,Goat anti-mouse Alexa647,2612,260119_ARMC5mAC_TotalPhospho
103,H06,847.6337539612178,720.3768980324729,1123.05945391128,1415.4033613445379,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,Total Pol II F12,Goat anti-mouse Alexa647,2142,260119_ARMC5mAC_TotalPhospho
104,H07,760.1190425885886,782.3732874884056,1052.2646226889735,1500.653134493234,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,Total Pol II F12,Goat anti-mouse Alexa647,3621,260119_ARMC5mAC_TotalPhospho
105,H08,808.8132014621893,807.0671154148752,1096.6254511544832,1374.096264367816,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,Total Pol II F12,Goat anti-mouse Alexa647,2784,260119_ARMC5mAC_TotalPhospho
106,H09,750.2800753653283,717.488629175488,1014.8821900072309,1503.1257827389056,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,Total Pol II F12,Goat anti-mouse Alexa647,3673,260119_ARMC5mAC_TotalPhospho
107,H10,776.4391139351418,723.6032017584268,1077.7193785887912,1416.3334344660195,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,Total Pol II F12,Goat anti-mouse Alexa647,3296,260119_ARMC5mAC_TotalPhospho
108,H11,730.5936260262845,779.9534466257198,976.8494761533829,1559.3486211901306,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,Total Pol II F12,Goat anti-mouse Alexa647,3445,260119_ARMC5mAC_TotalPhospho
109,H12,724.6253793295089,796.363090006559,1008.6348209171357,1450.8376933895922,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,Total Pol II F12,Goat anti-mouse Alexa647,3555,260119_ARMC5mAC_TotalPhospho
110,H13,1159.6905822013575,703.6735081745745,972.0127983709112,1506.1257411067193,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,4048,260119_ARMC5mAC_TotalPhospho
111,H14,1267.1681434838029,705.923567642564,1094.4534227947233,1402.0319039451115,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2915,260119_ARMC5mAC_TotalPhospho
112,H15,1294.4893115411394,731.7927127405984,1054.372634193914,1537.4102979274612,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3088,260119_ARMC5mAC_TotalPhospho
113,H16,1251.1647749791728,794.503679995576,1039.2576501190615,1432.13113317757,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3424,260119_ARMC5mAC_TotalPhospho
114,H17,1302.5115912757938,705.4559406168532,1064.6885644923198,1471.9248120300751,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3325,260119_ARMC5mAC_TotalPhospho
115,H18,1324.805263349532,706.0237292276654,1128.5967678672814,1382.53738317757,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2568,260119_ARMC5mAC_TotalPhospho
116,H19,1308.2434995784497,753.2072972194974,1052.2194310891787,1530.1600861450108,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2786,260119_ARMC5mAC_TotalPhospho
117,H20,1419.1823311837636,790.1928525749113,1163.1676894056527,1353.6933045356373,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1852,260119_ARMC5mAC_TotalPhospho
118,H21,1363.1596003288228,689.3115623154058,1052.6777311033372,1481.225452812202,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2098,260119_ARMC5mAC_TotalPhospho
119,H22,1249.6853434980442,686.7819720602283,1115.5049321913764,1440.6850332161,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2559,260119_ARMC5mAC_TotalPhospho
120,I03,1262.9682219578954,689.2110355231353,1036.8048565433812,1572.8504378283712,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2855,260119_ARMC5mAC_TotalPhospho
121,I04,1286.615333024676,694.4338993822128,1063.2936510090701,1454.0707465277778,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2304,260119_ARMC5mAC_TotalPhospho
122,I05,890.078831744118,721.2789102041653,1092.246836399738,1443.611111111111,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2574,260119_ARMC5mAC_TotalPhospho
123,I06,930.1561050384539,723.0492652371322,1104.7808183874045,1405.6107554417413,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2343,260119_ARMC5mAC_TotalPhospho
124,I07,1137.121741944038,699.9907384837579,968.0580774024559,1617.2015134529147,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,Total Pol II F12,Goat anti-mouse Alexa647,3568,260119_ARMC5mAC_TotalPhospho
125,I08,1208.8513698898064,703.4352898083271,1039.8241276495157,1466.4114703618168,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2598,260119_ARMC5mAC_TotalPhospho
126,I09,733.3809080763629,735.6621362609249,975.3995426491886,1544.675744141862,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,Total Pol II F12,Goat anti-mouse Alexa647,3158,260119_ARMC5mAC_TotalPhospho
127,I10,790.5659299669301,726.8223674846872,1020.3941178731891,1500.5755305867665,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,Total Pol II F12,Goat anti-mouse Alexa647,3204,260119_ARMC5mAC_TotalPhospho
128,I11,1205.6986083105705,700.0586566498998,974.3378041990384,1580.0773227383863,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,Total Pol II F12,Goat anti-mouse Alexa647,3272,260119_ARMC5mAC_TotalPhospho
129,I12,1171.1468544261265,694.2686191352351,985.825905102997,1522.8625550660793,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,Total Pol II F12,Goat anti-mouse Alexa647,3405,260119_ARMC5mAC_TotalPhospho
130,I13,1137.7818140088793,712.9394512110888,980.9383232286349,1537.2225181598062,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,4130,260119_ARMC5mAC_TotalPhospho
131,I14,1210.6859039403955,746.0491425553535,1060.3026785988413,1466.6128937297615,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3397,260119_ARMC5mAC_TotalPhospho
132,I15,1246.603394067704,700.2645613656277,944.0868222950673,1586.2964661451308,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3707,260119_ARMC5mAC_TotalPhospho
133,I16,1294.923247554206,697.1555763690701,1034.3235735793246,1472.323800444868,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3147,260119_ARMC5mAC_TotalPhospho
134,I17,1196.0064067583698,719.4387543890593,1020.6699352414721,1505.6001737116387,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3454,260119_ARMC5mAC_TotalPhospho
135,I18,1202.3921451329452,725.6842585594857,1093.69634854911,1415.7135980746089,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2493,260119_ARMC5mAC_TotalPhospho
136,I19,1343.4299125453065,688.2688183173929,1015.7238645758694,1574.7070365358593,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2956,260119_ARMC5mAC_TotalPhospho
137,I20,1541.281049636506,690.3134909323329,1191.8228798903947,1349.0922722029989,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1734,260119_ARMC5mAC_TotalPhospho
138,I21,1263.3828367291715,746.8015934675635,1012.9967145451592,1502.9949317738792,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2565,260119_ARMC5mAC_TotalPhospho
139,I22,1263.3597213089233,790.9309573018141,1074.767632160727,1439.8017621145375,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2497,260119_ARMC5mAC_TotalPhospho
140,J03,1002.037839675205,689.7169962220453,988.4199868454862,1524.32015185068,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3161,260119_ARMC5mAC_TotalPhospho
141,J04,1289.5506279436636,696.8960257719835,1050.273949964082,1406.9283707865168,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2136,260119_ARMC5mAC_TotalPhospho
142,J05,867.48664324562,714.0688662056281,1079.7905478509276,1461.7508503401361,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2352,260119_ARMC5mAC_TotalPhospho
143,J06,843.2427293030811,742.0796148154707,1091.0072020222774,1405.3235551663747,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2284,260119_ARMC5mAC_TotalPhospho
144,J07,1096.4510454432068,699.9600309870742,989.8705994605441,1573.8411306042885,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3078,260119_ARMC5mAC_TotalPhospho
145,J08,1121.9502100702227,699.9142485136233,985.646078090453,1462.998535335042,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2731,260119_ARMC5mAC_TotalPhospho
146,J09,1021.4073969399905,696.4597160345028,977.7747826570577,1517.317880794702,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3020,260119_ARMC5mAC_TotalPhospho
147,J10,769.5836266684684,748.6000268826394,1026.8614633693956,1417.5028960817717,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2935,260119_ARMC5mAC_TotalPhospho
148,J11,1271.8676430440528,696.2238000354934,1010.3336286276373,1556.2055494706096,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2739,260119_ARMC5mAC_TotalPhospho
149,J12,1113.4775330564958,708.4897348511993,976.633262593925,1431.864017385905,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3221,260119_ARMC5mAC_TotalPhospho
150,J13,1228.4202815287877,731.2227269537976,1055.292871065515,1550.1238410596027,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3020,260119_ARMC5mAC_TotalPhospho
151,J14,1272.3644536807492,706.7235192216712,1031.0673430930135,1410.790204396452,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2593,260119_ARMC5mAC_TotalPhospho
152,J15,1187.7519662893658,699.2312905022828,986.2505972077104,1580.3311743170939,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3551,260119_ARMC5mAC_TotalPhospho
153,J16,1278.8502027996597,701.2618142887935,1032.485396574293,1468.1397185032613,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2913,260119_ARMC5mAC_TotalPhospho
154,J17,1270.809983177245,725.5361688339151,1079.8294057543724,1477.2125490196079,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2550,260119_ARMC5mAC_TotalPhospho
155,J18,1240.2311563051107,769.6522914038476,1078.537806158598,1428.9782168186423,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1974,260119_ARMC5mAC_TotalPhospho
156,J19,1281.0552930121082,690.3751998499287,992.1140569436722,1579.0729013254786,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2716,260119_ARMC5mAC_TotalPhospho
157,J20,1400.1012329779933,690.8508995606271,1089.5653784297876,1395.6719260065288,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1838,260119_ARMC5mAC_TotalPhospho
158,J21,1318.2320798669402,754.8680455241447,1107.059132263263,1485.2685223086369,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2443,260119_ARMC5mAC_TotalPhospho
159,J22,1233.538896519315,792.9232953634549,1070.49155077996,1416.6644083107499,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2214,260119_ARMC5mAC_TotalPhospho
160,K03,1032.4148157832358,690.8600439757951,1032.710236439697,1513.396239801348,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2819,260119_ARMC5mAC_TotalPhospho
161,K04,1195.7616105304874,699.4825519591615,1145.591231918803,1408.9265242313704,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,Total Pol II F12,Goat anti-mouse Alexa647,1919,260119_ARMC5mAC_TotalPhospho
162,K05,876.0508073363403,792.782133646996,1072.21877007375,1486.7150735294117,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2176,260119_ARMC5mAC_TotalPhospho
163,K06,882.6033738206739,794.1482272932801,1039.5813297554807,1415.1166752710376,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,Total Pol II F12,Goat anti-mouse Alexa647,1937,260119_ARMC5mAC_TotalPhospho
164,K07,1093.7215666998468,696.3971097560491,1002.5109285714543,1511.6768189509307,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2364,260119_ARMC5mAC_TotalPhospho
165,K08,1121.915974127174,702.0371901511526,1078.069942915044,1389.093490607252,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2289,260119_ARMC5mAC_TotalPhospho
166,K09,752.7049811394761,777.9530448322961,1023.0780379043862,1503.2370321733422,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,Total Pol II F12,Goat anti-mouse Alexa647,3046,260119_ARMC5mAC_TotalPhospho
167,K10,827.843096499137,807.5992138657542,1070.777869291327,1395.7453891138102,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2223,260119_ARMC5mAC_TotalPhospho
168,K11,1078.3532079500837,697.9783947262714,1050.2438309192032,1457.3563636363635,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2750,260119_ARMC5mAC_TotalPhospho
169,K12,1148.0489274501858,703.6956508472074,1090.5371404115408,1357.4803788903923,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2217,260119_ARMC5mAC_TotalPhospho
170,K13,1311.3153212277648,773.4329594115181,1064.1395481975503,1414.863465553236,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2395,260119_ARMC5mAC_TotalPhospho
171,K14,1293.3383275496237,793.3377689441605,1106.5434093012566,1356.6629907366564,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2267,260119_ARMC5mAC_TotalPhospho
172,K15,1343.7659698410635,699.8070348895756,1040.4449716270417,1437.2033613445378,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2380,260119_ARMC5mAC_TotalPhospho
173,K16,1352.0252728656717,702.3922542103944,1076.831299374576,1413.0012886597938,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2328,260119_ARMC5mAC_TotalPhospho
174,K17,1285.763806296965,767.71996412318,1036.398852011028,1491.434131736527,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2338,260119_ARMC5mAC_TotalPhospho
175,K18,1316.4374088925406,765.2383960667839,1103.530145246757,1373.2906976744187,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2150,260119_ARMC5mAC_TotalPhospho
176,K19,1292.0003833037674,693.8348052801559,1058.990695055701,1457.6826883910387,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2455,260119_ARMC5mAC_TotalPhospho
177,K20,1405.5203465844843,695.4409016543086,1120.8137869906502,1396.7239409804854,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2101,260119_ARMC5mAC_TotalPhospho
178,K21,1340.7881629964686,794.0380342518993,1039.5310648206203,1446.8015113350125,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1985,260119_ARMC5mAC_TotalPhospho
179,K22,1251.423100104287,805.3660697124369,1048.4948482570755,1384.8233685033217,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2559,260119_ARMC5mAC_TotalPhospho
180,L03,858.9416626040255,693.0837001594598,1066.1200828934661,1435.9231819733698,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2929,260119_ARMC5mAC_TotalPhospho
181,L04,1010.7822478448403,701.8324286515193,1099.333859797706,1402.0191657271703,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,Total Pol II F12,Goat anti-mouse Alexa647,1774,260119_ARMC5mAC_TotalPhospho
182,L05,821.0993250857388,790.2993931506418,1059.4006298828642,1473.560975609756,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2255,260119_ARMC5mAC_TotalPhospho
183,L06,845.6550285310825,802.0796586530677,1083.9447277451968,1424.1279308926369,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2431,260119_ARMC5mAC_TotalPhospho
184,L07,850.5220065786469,694.7141782752891,1000.5539988937236,1513.0341266277503,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2227,260119_ARMC5mAC_TotalPhospho
185,L08,953.7805672199742,699.2645103764647,1110.3206747171037,1370.4943769680613,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2223,260119_ARMC5mAC_TotalPhospho
186,L09,785.0923542604442,786.9128053726935,1051.4764943299278,1481.1766358892012,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2491,260119_ARMC5mAC_TotalPhospho
187,L10,829.351553406379,803.9328331169205,1066.5587738515253,1402.144131455399,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2130,260119_ARMC5mAC_TotalPhospho
188,L11,914.2364252995767,695.4913277197238,1002.290660866461,1623.0102417042197,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2441,260119_ARMC5mAC_TotalPhospho
189,L12,1005.8188786769903,704.3274381463925,1152.5998286742704,1398.7466292134832,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,Total Pol II F12,Goat anti-mouse Alexa647,1780,260119_ARMC5mAC_TotalPhospho
190,L13,1412.9741060999422,799.2584000795691,1072.4003596500006,1478.9658208182288,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1931,260119_ARMC5mAC_TotalPhospho
191,L14,1336.077579084068,807.0061183172376,1098.1783993057115,1401.9186410371033,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2237,260119_ARMC5mAC_TotalPhospho
192,L15,1363.9992547939326,699.5011465327992,1031.4677742780846,1546.162684290798,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1967,260119_ARMC5mAC_TotalPhospho
193,L16,1356.7945256733362,697.5478378874571,1063.37923777,1429.8671909130626,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2289,260119_ARMC5mAC_TotalPhospho
194,L17,1373.1993630628128,800.325638273754,1079.0737038367236,1482.382323733863,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2014,260119_ARMC5mAC_TotalPhospho
195,L18,1379.7264044515257,808.7545069979651,1067.7358438081183,1373.4424096385542,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2075,260119_ARMC5mAC_TotalPhospho
196,L19,1342.0663869589916,697.0265764748165,1081.8013998546655,1468.3584981832862,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2477,260119_ARMC5mAC_TotalPhospho
197,L20,1415.3685031089444,698.2664583726481,1132.0782944774264,1380.0,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1888,260119_ARMC5mAC_TotalPhospho
198,L21,1348.8740507624705,791.2193846895858,1008.3789876284094,1467.110147441457,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2306,260119_ARMC5mAC_TotalPhospho
199,L22,1370.6358721471054,806.8343380110157,1067.3169642675355,1378.57875,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2400,260119_ARMC5mAC_TotalPhospho
200,M03,790.2461381617394,699.9452496811404,1022.9600217621451,1473.946046827282,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,Total Pol II F12,Goat anti-mouse Alexa647,2947,260119_ARMC5mAC_TotalPhospho
201,M04,910.2517334738936,707.393948744429,1123.6995779891654,1373.02053915276,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,Total Pol II F12,Goat anti-mouse Alexa647,1558,260119_ARMC5mAC_TotalPhospho
202,M05,800.1705403996381,790.6175564053406,1050.527194442277,1500.4485355648535,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,Total Pol II F12,Goat anti-mouse Alexa647,2390,260119_ARMC5mAC_TotalPhospho
203,M06,860.1788306829194,802.1852693209029,1110.5092015532941,1358.4275431861804,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,Total Pol II F12,Goat anti-mouse Alexa647,2084,260119_ARMC5mAC_TotalPhospho
204,M07,756.4578955953018,699.7341243526304,998.4058378455235,1495.0657425742575,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,Total Pol II F12,Goat anti-mouse Alexa647,2525,260119_ARMC5mAC_TotalPhospho
205,M08,781.3400105090491,703.1208980033698,1087.5435521874554,1389.395670995671,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,Total Pol II F12,Goat anti-mouse Alexa647,2310,260119_ARMC5mAC_TotalPhospho
206,M09,786.1851378125336,790.1982641701824,1067.287940014049,1509.4463331714423,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,Total Pol II F12,Goat anti-mouse Alexa647,2059,260119_ARMC5mAC_TotalPhospho
207,M10,838.1170426814896,806.5223364994727,1080.3445550715878,1356.4551526717557,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,Total Pol II F12,Goat anti-mouse Alexa647,2096,260119_ARMC5mAC_TotalPhospho
208,M11,891.5818123711749,697.9317467268592,1060.5525205443123,1404.7239527389904,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,Total Pol II F12,Goat anti-mouse Alexa647,1862,260119_ARMC5mAC_TotalPhospho
