,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG_1,DRUG_TIME_MINUTES_1,DRUG_2,DRUG_TIME_MINUTES_2,EXPERIMENT,ROW,COLUMN,GFP_Intensity_BGS,RFP_Intensity_BGS,RFP_Intensity_Fraction,RFP_Intensity_Fraction2,DRUG_2_TIME_IN,RFP_Intensity_Decay,Log_RFP_Intensity_Decay,TIME_HR,DRUG_2_TIME_HOURS
90,G13,174.4315669256064,179.6976278096055,276.83881429802864,1537.8753568030447,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,240,250512_mACmChPOLR2A_Inhibitors_Chase,G,13,3.725920073587446,40.29700803795001,0.9412908760466034,0.9412908760466034,0,0.9535386301245486,-0.04757534073553972,4.0,0.0
91,G14,163.34461183128772,178.947657362264,261.30749397163714,1717.579982126899,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,G,14,2.9759496262459493,29.210052943631325,0.6823125999524489,0.6823125999524489,240,0.6911906175144582,-0.36933963578225393,4.0,4.0
92,G15,168.37149314818666,178.59048776332412,282.1637224937954,1556.0491551459293,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,G,15,2.618780027306059,34.23693426053026,0.7997346555579156,0.7997346555579156,240,0.8101405286393821,-0.2105475542162894,4.0,4.0
93,G16,163.65735816892098,226.00250958337557,273.2150597593425,1489.0292044310172,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,240,250512_mACmChPOLR2A_Inhibitors_Chase,G,16,50.03080184735751,29.522799281264582,0.6896179878327088,0.6896179878327088,0,0.9896135827158297,-0.010440732537432067,4.0,0.0
94,G17,154.79052813986058,211.28539613028872,261.79279687035074,1683.194867682438,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,G,17,35.313688394270656,20.655969252204187,0.4824992310766133,0.4824992310766133,240,0.6923946317351453,-0.367599208836734,4.0,4.0
95,G18,156.9199979346475,218.7361030050445,280.1911814167432,1577.188318227593,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,G,18,42.76439526902644,22.785439046991115,0.5322411495525969,0.5322411495525969,240,0.7637751337270948,-0.269481860720817,4.0,4.0
96,G19,176.23360971695834,180.188602862778,291.8140929657071,1505.1443994601889,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,240,250512_mACmChPOLR2A_Inhibitors_Chase,G,19,4.216895126759937,42.099050829301945,0.9833844834962603,0.9833844834962603,0,0.9961799451589876,-0.0038273698856970293,4.0,0.0
97,G20,163.98556335487075,180.4777172818721,263.09866802648344,1631.7746947835738,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,G,20,4.5060095458540275,29.851004467214352,0.697284476290481,0.697284476290481,240,0.706357302773027,-0.34763407493220566,4.0,4.0
98,G21,168.00504371931606,178.2983549830663,287.8992722235614,1498.7989864864865,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,G,21,2.3266472470482427,33.87048483165967,0.7911748264112073,0.7911748264112073,240,0.8014693219312782,-0.22130858348380938,4.0,4.0
101,H04,179.44411735723037,175.90982859358104,211.76984791635257,1618.5118724559022,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,04,-0.06187914243702153,45.30955846957397,1.058378178969134,1.058378178969134,0,1.058378178969134,0.05673771660790293,8.0,0.0
102,H05,158.93904134240168,176.13969385685274,218.0574673332124,1775.2937085045842,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,05,0.16798612083468356,24.804482454745283,0.5794036370571587,0.5794036370571587,480,0.5794036370571587,-0.5457559163846445,8.0,8.0
103,H06,157.85060523852832,175.87648225832115,220.8136732932836,1853.8176445757704,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,06,-0.09522547769691414,23.71604635087192,0.5539790454157434,0.5539790454157434,480,0.5539790454157434,-0.5906284171095127,8.0,8.0
104,H07,178.25624248944015,176.24012102879402,222.31808318365063,1665.9572916666666,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,07,0.2684132927759606,44.12168360178376,1.0306308143538012,1.0306308143538012,0,1.0306308143538012,0.030171055896214063,8.0,0.0
105,H08,159.71879283794505,176.64051190256117,215.77263016108057,1798.071566110398,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,08,0.6688041665431115,25.58423395028865,0.597617718054126,0.597617718054126,480,0.597617718054126,-0.5148039969180933,8.0,8.0
106,H09,157.8184460948449,176.56387345591395,221.38712643380555,1803.0914444059576,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,09,0.5921657198958883,23.68388720718849,0.553227845512709,0.553227845512709,480,0.553227845512709,-0.591985345113577,8.0,8.0
107,H10,162.93454051449956,229.52958250094264,265.07431636851857,1570.1796707229778,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,10,53.55787476492458,28.799981626843163,0.6727338146327646,0.6727338146327646,0,0.965384506000324,-0.03522880519018756,8.0,0.0
108,H11,150.69138000380462,203.1879911857049,249.2464768751968,1708.1993355481727,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,11,27.21628344968684,16.556821116148228,0.38674793518886025,0.38674793518886025,480,0.5549898878841925,-0.5888053854301714,8.0,8.0
109,H12,153.3609302933196,206.2772136257522,280.1376214098884,1431.7265238879736,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,12,30.30550588973415,19.2263714056632,0.44910550099874724,0.44910550099874724,480,0.6444740591200656,-0.4393207070326912,8.0,8.0
110,H13,174.43682177652946,180.31943985717757,268.16610537331314,1505.1951827242524,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,13,4.34773212115951,40.30226288887306,0.9414136232050078,0.9414136232050078,0,0.9536629744268839,-0.04744494623270934,8.0,0.0
111,H14,156.4919937951892,178.1688020860685,250.88148380521443,1709.7922824302134,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,14,2.1970943500504347,22.35743490753279,0.5222434745142198,0.5222434745142198,480,0.5290387275092622,-0.6366936409012817,8.0,8.0
112,H15,158.63504421734507,176.54917018754261,265.0995617063622,1559.6688741721855,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,15,0.5774624515245534,24.500485329688672,0.5723026205278248,0.5723026205278248,480,0.579749225963785,-0.5451596379680687,8.0,8.0
113,H16,163.8661414825435,230.94092910292957,270.71082056823934,1534.5735567970205,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,16,54.96922136691151,29.7315825948871,0.6944949213260979,0.6944949213260979,0,0.9966120655167605,-0.0033936865286473997,8.0,0.0
114,H17,151.9533032833685,204.33896695820025,259.61811959578165,1707.3446132596684,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,17,28.367259222182184,17.818744395712116,0.4162249839118235,0.4162249839118235,480,0.597289955906341,-0.5153525952125856,8.0,8.0
115,H18,154.18924710358323,191.29413362533248,281.5932317533212,1526.843023255814,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,18,15.322425889314417,20.05468821592683,0.4684540108246604,0.4684540108246604,480,0.6722395009543343,-0.3971406017247992,8.0,8.0
116,H19,175.8768478784291,180.83489109046874,278.54296862502434,1577.119106699752,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,19,4.863183354450683,41.74228899077269,0.9750509451051981,0.9750509451051981,0,0.9877379736242392,-0.012337825290712982,8.0,0.0
117,H20,157.03944357601725,179.3773848608791,259.524282542075,1690.663590604027,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,20,3.405677124861029,22.904884688360852,0.5350312597339529,0.5350312597339529,480,0.541992903004901,-0.6125023717151177,8.0,8.0
118,H21,159.33987351515466,177.28871192826043,272.7945836735745,1514.576754385965,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,H,21,1.317004192242365,25.205314627498268,0.5887666068012894,0.5887666068012894,480,0.59642743598057,-0.5167976944994587,8.0,8.0
121,I04,175.31504333623266,175.46718605998544,210.24618054211734,1680.7241709183672,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,04,-0.5045216760326241,41.180484448576266,0.9619278494849721,0.9619278494849721,0,0.9619278494849721,-0.038815831664483366,0.5,0.0
122,I05,173.34981718540507,175.16591898929317,208.7348485912346,1693.2622237106498,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,05,-0.8057887467248861,39.215258297748676,0.9160224700235469,0.9160224700235469,30,0.9160224700235469,-0.08771438401548509,0.5,0.5
123,I06,175.49564253788031,175.59450483015402,211.84307462202045,1622.773559861959,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,06,-0.3772029058640385,41.36108365022392,0.9661464351569441,0.9661464351569441,30,0.9661464351569441,-0.0344398670687161,0.5,0.5
124,I07,174.58602982099666,175.35583115897023,212.84080790108283,1673.5010564443103,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,07,-0.6158765770478283,40.45147093334026,0.9448989482385056,0.9448989482385056,0,0.9448989482385056,-0.056677290287090246,0.5,0.0
125,I08,172.98148706023278,175.05116542966587,211.87318919224037,1716.6774096385543,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,08,-0.9205423063521891,38.84692817257638,0.9074187100155763,0.9074187100155763,30,0.9074187100155763,-0.09715129259568925,0.5,0.5
126,I09,173.76947942311182,175.0479512818831,219.9417174095005,1624.0453453453454,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,09,-0.9237564541349741,39.63492053545542,0.9258252880144667,0.9258252880144667,30,0.9258252880144667,-0.07706973598757559,0.5,0.5
127,I10,163.18912950140418,233.04345518626675,268.91419332123576,1475.20030816641,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,10,57.071747450248694,29.054570613747785,0.6786807149656524,0.6786807149656524,0,0.973918409477782,-0.026427747351682913,0.5,0.0
128,I11,158.1925346304043,222.52318809700452,250.0712028906355,1769.418200408998,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,11,46.55148036098646,24.057975742747914,0.5619661152379477,0.5619661152379477,30,0.8064309668216356,-0.21513698108583212,0.5,0.5
129,I12,163.55026733256827,233.4669399733259,268.4081938493909,1440.4930095658572,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,12,57.495232237307846,29.41570844491187,0.6871164714156072,0.6871164714156072,30,0.9860238639622189,-0.014074721870945701,0.5,0.5
130,I13,175.80507395481845,179.27118449842982,273.1033471587136,1474.637521222411,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,13,3.299476762411757,41.67051506716206,0.9733743903751514,0.9733743903751514,0,0.9860396041389936,-0.01405875871658512,0.5,0.0
131,I14,167.07135636743322,178.03133894386954,245.87137558386308,1765.5358009708739,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,14,2.0596312078514813,32.93679747977683,0.7693649842368269,0.7693649842368269,30,0.7793756975698733,-0.24926206751070876,0.5,0.5
132,I15,173.12206519138732,178.82759513006667,270.08939269242853,1474.362567811935,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,15,2.855887394048608,38.987506303730925,0.9107024503891255,0.9107024503891255,30,0.9225521983622438,-0.08061132107773761,0.5,0.5
133,I16,164.64207350694548,233.97830295877506,270.8676416368568,1436.2365805168986,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,16,58.006595222757,30.507514619289083,0.7126197839539664,0.7126197839539664,0,1.0226215527370217,0.022369479851809673,0.5,0.0
134,I17,158.28647261711063,220.6583627495423,256.9965914960988,1742.8271844660194,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,17,44.686655013524245,24.151913729454236,0.5641603965036331,0.5641603965036331,30,0.8095797978891743,-0.21123993396040275,0.5,0.5
135,I18,161.87082477472188,231.3873978542972,261.2151117267502,1407.9727427597957,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,18,55.415690118279144,27.736265887065485,0.647886661722133,0.647886661722133,30,0.92972841749043,-0.07286275968604486,0.5,0.5
136,I19,179.1378223656772,180.55163092024435,278.55059593660457,1390.7315140845071,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,19,4.579923184226288,45.00326347802081,1.0512234869717472,1.0512234869717472,0,1.0649016464833585,0.06288244417694697,0.5,0.0
137,I20,168.1581835130012,179.45749220115118,251.16181241967982,1776.8329448329448,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,20,3.485784465133122,34.02362462534481,0.7947519924980724,0.7947519924980724,30,0.8050930328765317,-0.21679743945040933,0.5,0.5
138,I21,177.79819726443571,180.19201074075053,290.82507021369366,1398.255057167986,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,30,250512_mACmChPOLR2A_Inhibitors_Chase,I,21,4.220303004732472,43.66363837677932,1.0199314147679226,1.0199314147679226,30,1.0332024125671508,0.032663117280522166,0.5,0.5
141,J04,175.9122301747348,175.02867267922952,209.73671545102718,1648.0443641143609,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,04,-0.9430350567885455,41.77767128707839,0.9758774340756637,0.9758774340756637,0,0.9758774340756637,-0.024418280295361406,1.0,0.0
142,J05,172.003415631505,174.76007037665482,212.1950524134809,1707.4669871794872,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,05,-1.2116373593632375,37.868856743848596,0.8845721078282303,0.8845721078282303,60,0.8845721078282303,-0.12265124487451098,1.0,1.0
143,J06,175.32223018827284,175.51642754827634,217.62728553501674,1606.1878136200717,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,06,-0.45528018774172097,41.187671300616444,0.9620957259249933,0.9620957259249933,60,0.9620957259249933,-0.03864132606840574,1.0,1.0
144,J07,176.16196792206262,174.9538679084704,211.12839144712214,1691.3133265513734,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,07,-1.0178398275476752,42.02740903440622,0.9817110151381271,0.9817110151381271,0,0.9817110151381271,-0.018458295873831434,1.0,0.0
145,J08,172.2639553513159,174.63246672396332,209.5028995852019,1692.8917425227569,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,08,-1.3392410120547424,38.1293964636595,0.8906580103070144,0.8906580103070144,60,0.8906580103070144,-0.1157947520076153,1.0,1.0
146,J09,174.88094597127397,175.23591602562706,222.83261459534552,1603.081189959715,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,09,-0.7357917103909983,40.74638708361758,0.951787843840715,0.951787843840715,60,0.951787843840715,-0.049413122134708186,1.0,1.0
147,J10,163.03753576842144,232.68511430671578,267.65949209352533,1430.9156010230179,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,10,56.713406570697714,28.90297688076504,0.6751396630446731,0.6751396630446731,0,0.9688369395336521,-0.03165895830659759,1.0,0.0
148,J11,158.57471016982163,224.3557913688017,248.84047913113494,1800.0663749088258,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,11,48.38408363278364,24.440151282165232,0.5708932878946106,0.5708932878946106,60,0.819241611950031,-0.1993762301495184,1.0,1.0
149,J12,162.79491226976495,233.9365143267426,268.47922074374975,1480.2431886982845,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,12,57.96480659072455,28.660353382108553,0.6694722624926327,0.6694722624926327,60,0.9607041230121218,-0.040088801900706184,1.0,1.0
150,J13,175.0927152258198,179.48510976636038,274.6666203920934,1447.1622678396873,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,13,3.51340203034232,40.958156338163406,0.9567345254142813,0.9567345254142813,0,0.9691832269616375,-0.031301596254687786,1.0,0.0
151,J14,167.34217566032885,178.9582179984878,251.4582722760139,1730.8341049382716,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,14,2.98651026246975,33.20761677267245,0.7756910054942853,0.7756910054942853,60,0.7857840308465225,-0.24107329422446583,1.0,1.0
152,J15,171.80042917753877,178.3541531730869,267.1753204943039,1473.0936199722607,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,15,2.3824454370688386,37.66587028988238,0.879830582181971,0.879830582181971,60,0.8912786359930084,-0.11509817762336048,1.0,1.0
153,J16,165.20331325198106,233.63893857993617,272.51889936044716,1411.3835480673933,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,16,57.667230843918105,31.06875436432466,0.7257296865745082,0.7257296865745082,0,1.0414344867530603,0.040599076958919525,1.0,0.0
154,J17,156.38218990286967,220.94166771421814,246.25753764895515,1749.6349541930938,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,17,44.96995997820008,22.247631015213273,0.5196785842896793,0.5196785842896793,60,0.7457476381610233,-0.2933680226576335,1.0,1.0
155,J18,163.1357669365896,230.48174334003627,270.9025569522873,1449.4812150279777,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,18,54.51003560401821,29.001208048933194,0.6774342279973119,0.6774342279973119,60,0.9721296794035784,-0.028266068396433197,1.0,1.0
156,J19,176.50998110618988,180.01782500202933,283.14177171091967,1420.4064685314686,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,19,4.046117266011265,42.37542221853349,0.9898401952165692,0.9898401952165692,0,1.0027196563863143,0.002715964812577838,1.0,0.0
157,J20,167.02272610156245,178.89196390625276,252.4053677045749,1753.0131926121371,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,20,2.920256170234694,32.88816721390606,0.7682290382251337,0.7682290382251337,60,0.7782249710182312,-0.250739630770925,1.0,1.0
158,J21,174.60262504286365,178.49100115687088,278.0522465387054,1403.2066027689032,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,60,250512_mACmChPOLR2A_Inhibitors_Chase,J,21,2.5192934208528186,40.468066155207254,0.9452865931702251,0.9452865931702251,60,0.9575863381491133,-0.04333939160172245,1.0,1.0
161,K04,178.08656917086083,175.37796143502317,218.46595427760883,1655.1225433526013,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,04,-0.5937463009948942,43.95201028320443,1.0266674445041872,1.0266674445041872,0,1.0266674445041872,0.026318065951035006,2.0,0.0
162,K05,171.30765016294694,175.48290342497083,211.72359081918012,1716.6809610705595,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,05,-0.48880431104723243,37.173091275290545,0.868319841982458,0.868319841982458,120,0.868319841982458,-0.14119515064782864,2.0,2.0
163,K06,168.4258245776083,175.22341655172806,212.62927157144966,1650.8559270516716,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,06,-0.7482911842899966,34.2912656899519,0.8010037740678801,0.8010037740678801,120,0.8010037740678801,-0.2218896202296467,2.0,2.0
164,K07,175.84414819036888,175.2589665345602,217.5135780112772,1672.0288614018395,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,07,-0.7127412014578738,41.70958930271249,0.9742871187190889,0.9742871187190889,0,0.9742871187190889,-0.0260492357004504,2.0,0.0
165,K08,170.95594092139916,175.42645258134777,213.04720263144705,1695.4156202143952,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,08,-0.5452551546702864,36.821382033742765,0.8601043263347846,0.8601043263347846,120,0.8601043263347846,-0.15070158740039924,2.0,2.0
166,K09,169.74297495219025,175.4575663439463,218.53538561091378,1669.0802945301543,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,09,-0.5141413920717639,35.608416064533856,0.8317708629993401,0.8317708629993401,120,0.8317708629993401,-0.1841982811407334,2.0,2.0
167,K10,163.75253700231855,234.74042541016217,270.3574131171655,1505.9284274193549,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,10,58.76871767414411,29.61797811466215,0.6918412538227177,0.6918412538227177,0,0.9928040073574744,-0.007222008680189678,2.0,0.0
168,K11,156.22274300638693,219.6418521812216,249.54874087661065,1799.5532060027285,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,11,43.67014444520353,22.08818411873054,0.5159540916739546,0.5159540916739546,120,0.7404029276890277,-0.3005607440914934,2.0,2.0
169,K12,159.45858336014507,225.5990481192499,263.66770913902917,1554.4101123595506,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,12,49.627340383231825,25.324024472488674,0.5915395296416439,0.5915395296416439,120,0.8488693212403738,-0.16385002531831377,2.0,2.0
170,K13,176.8287805863419,179.5600212368424,275.65077603510537,1448.995599559956,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,13,3.5883135008243414,42.69422169868551,0.9972869774112396,0.9972869774112396,0,1.010263333557143,0.010211023164175504,2.0,0.0
171,K14,165.76391880156646,178.30993097917616,251.406780831319,1720.607456140351,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,14,2.3382232431580974,31.629359913910065,0.738824775132668,0.738824775132668,120,0.7484381097381444,-0.2897667642616886,2.0,2.0
172,K15,174.67629074504964,177.65447506067315,280.22250369630956,1498.0763440860214,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,15,1.6827673246550887,40.541731857393245,0.9470073376304574,0.9470073376304574,120,0.9593294723461594,-0.041520704867572464,2.0,2.0
