,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,EU,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,Alexa647_Intensity,NucleusArea2,EXPERIMENT
10,C13,222.70414149549447,276.3920984752304,409.48276960904246,1683.1396648044692,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,1915,1222.302031972677,1638.8157252767874,241111_mACmChPOLR2A_ActivePolII
11,C14,222.18483948414217,275.496901351962,408.42367029439845,1712.1299798792757,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,2026,149.67452238710348,1530.5925101214575,241111_mACmChPOLR2A_ActivePolII
12,C15,225.1282960873866,280.0263887822502,397.15088713261673,1752.1468309859156,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1857,151.17626077615023,1568.3778542950345,241111_mACmChPOLR2A_ActivePolII
13,C16,223.45600561908856,277.7469048617355,383.8667747643888,1733.3538205980067,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1846,147.799415416883,1575.3863990309742,241111_mACmChPOLR2A_ActivePolII
14,C17,222.56241660675323,271.8862744079703,428.16485189068055,1700.9185082872928,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1065,148.83711695417432,1522.412602849689,241111_mACmChPOLR2A_ActivePolII
15,C18,221.64921560674406,272.17703953092797,402.6131515978614,1723.6925579503863,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1800,149.29916514931568,1563.8826181031375,241111_mACmChPOLR2A_ActivePolII
16,C19,224.1079681731903,275.16827239359355,430.4076381377834,1699.6666666666667,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1659,148.53559188175524,1561.5384915221205,241111_mACmChPOLR2A_ActivePolII
17,C20,222.1071021959341,271.9540137663514,425.17061374531494,1695.5539065910084,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1484,149.02633024685758,1558.968295638126,241111_mACmChPOLR2A_ActivePolII
18,C21,222.05891861203767,269.7058360546658,442.8703065262086,1704.2593800978793,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,2727,151.34759400903673,1544.7363213038416,241111_mACmChPOLR2A_ActivePolII
19,C22,446.558207115182,274.5970847219342,418.0952061791159,1782.2484311554078,HCT116 mChPOLR2A Clone 2,No addition,No addition,No addition,No primary,No secondary,631,148.08690257868471,1625.2598599336527,241111_mACmChPOLR2A_ActivePolII
20,D03,214.2386886260029,266.8617467273464,335.41895856912055,1748.3434849653045,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,2112,1050.5765788187093,1673.647866955893,241111_mACmChPOLR2A_ActivePolII
21,D04,221.59399396408148,445.6439404844631,436.01920235299275,2005.8865784499055,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,2606,454.7166588750625,1758.441449031171,241111_mACmChPOLR2A_ActivePolII
22,D05,218.91014915185363,423.38128230031293,433.6235394569948,1837.2955271565495,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,2280,432.06063242054273,1837.0594982078853,241111_mACmChPOLR2A_ActivePolII
23,D06,219.81608619243065,443.50757852605307,466.3371317771789,1805.8650963597431,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,2101,456.8943611487553,1786.5925,241111_mACmChPOLR2A_ActivePolII
24,D07,224.82333787194233,455.124996252568,434.222943903512,1783.7895652173913,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,2925,445.1268396527469,1805.8033205619413,241111_mACmChPOLR2A_ActivePolII
25,D08,221.0656991633543,433.9094801188918,443.1192945362038,1843.4389067524116,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,3098,926.1254395127975,1843.9106753812637,241111_mACmChPOLR2A_ActivePolII
26,D09,226.50346365741393,431.3903083480311,476.19339152081915,1891.1888667992048,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,2269,1004.127055689431,1843.948328267477,241111_mACmChPOLR2A_ActivePolII
27,D10,222.83112545384353,435.91372177017223,465.8910877284771,1979.2656467315717,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1872,976.1684422066613,1852.8696264975335,241111_mACmChPOLR2A_ActivePolII
28,D11,224.5868255705292,449.80890665602846,508.6390846144755,1762.9582245430809,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,2738,1012.4953381959616,1839.8272884283247,241111_mACmChPOLR2A_ActivePolII
29,D12,230.4979504714147,850.7905957883297,503.12527836036975,1890.7105263157894,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,2090,789.0088886358827,1759.771644392795,241111_mACmChPOLR2A_ActivePolII
30,D13,232.67944158818545,845.9950553953468,535.9281782117237,1799.0886075949368,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,2762,1314.4884056241747,1705.3538936006169,241111_mACmChPOLR2A_ActivePolII
31,D14,223.63565033885845,815.4208143286373,504.5371376947826,1773.512647554806,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,2494,158.95218781485386,1785.478783592645,241111_mACmChPOLR2A_ActivePolII
32,D15,233.62426268626882,488.08081685230167,546.485390600117,1828.1958041958042,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1912,381.79934667409077,1793.2192192192192,241111_mACmChPOLR2A_ActivePolII
33,D16,228.34702508154004,786.1627359543265,496.37280804583673,1787.4877192982456,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,2670,439.5357902773483,1732.3571934798015,241111_mACmChPOLR2A_ActivePolII
34,D17,231.08744319435414,468.7377798532597,531.8675390522284,1851.4247669773636,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,2393,371.3050897270492,1855.8678010471203,241111_mACmChPOLR2A_ActivePolII
35,D18,226.00823485044742,777.3180853852448,490.95800975114946,1807.261403508772,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,2675,481.62225350809047,1696.2727272727273,241111_mACmChPOLR2A_ActivePolII
36,D19,228.70910345020545,442.4815577905406,531.3198496224638,1878.2234273318873,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1961,414.2233200921484,1900.8205574912893,241111_mACmChPOLR2A_ActivePolII
37,D20,230.40426708039192,825.6873751201438,536.3846351140796,1848.2803571428572,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,2612,562.5929029404298,1861.2135922330096,241111_mACmChPOLR2A_ActivePolII
38,D21,226.7984729643025,444.8603572147766,505.5118365329197,1966.6273830155978,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,2388,389.24790777362324,1858.4843180160467,241111_mACmChPOLR2A_ActivePolII
39,D22,227.32765519703338,441.74734739123926,499.21818482021905,1884.2595978062157,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,2346,426.15447067438413,1735.0045248868778,241111_mACmChPOLR2A_ActivePolII
40,E03,213.66222703935205,268.96080008327635,327.6873967582251,1691.9043079096045,HCT116 OsTIRF74G,No addition,No addition,No addition,Total Pol II F12,Goat anti-mouse Alexa647,1849,726.5064802443335,1637.3307719175689,241111_mACmChPOLR2A_ActivePolII
41,E04,435.43274369227674,269.8132340153653,299.018464857975,1741.4657475226195,HCT116 mChPOLR2A Clone 2,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,695,777.0420553545356,1677.9060415122312,241111_mACmChPOLR2A_ActivePolII
42,E05,421.74913198176705,264.0863754960416,305.0331568838468,1782.632587859425,HCT116 mChPOLR2A Clone 2,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,686,704.2339444167875,1726.7471753725233,241111_mACmChPOLR2A_ActivePolII
43,E06,420.7382407625335,262.61911590522277,293.5577451771291,1712.6547085201794,HCT116 mChPOLR2A Clone 2,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,589,742.7244441555603,1668.76048274795,241111_mACmChPOLR2A_ActivePolII
44,E07,426.51892241576485,266.42418109889536,315.1692850671796,1795.057347670251,HCT116 mChPOLR2A Clone 2,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,586,684.8139493519338,1713.9112334422846,241111_mACmChPOLR2A_ActivePolII
45,E08,426.0659414651055,266.18465647296784,342.0229125695042,1730.5243962543125,HCT116 mChPOLR2A Clone 2,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,914,970.072657723607,1643.711023769418,241111_mACmChPOLR2A_ActivePolII
46,E09,425.3024277820996,264.98895455502105,341.90017479285893,1738.2653820148748,HCT116 mChPOLR2A Clone 2,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,772,992.8655471322469,1668.2328836424958,241111_mACmChPOLR2A_ActivePolII
47,E10,428.87611606003037,270.4643564230802,350.86310246427377,1788.9746043430255,HCT116 mChPOLR2A Clone 2,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,639,945.3481763118242,1717.2840498851328,241111_mACmChPOLR2A_ActivePolII
48,E11,427.15626017972585,270.9048558292767,382.1148481407333,1787.6934061318773,HCT116 mChPOLR2A Clone 2,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,594,1008.9098095671986,1722.215506820929,241111_mACmChPOLR2A_ActivePolII
49,E12,446.0317810034638,280.0515840412063,379.48628108100513,1778.987774030354,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,719,719.4407674135006,1709.3767897513187,241111_mACmChPOLR2A_ActivePolII
50,E13,432.5878036544679,275.0561082726393,388.51003412282915,1728.8537234042553,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,651,982.055523243649,1683.201621879472,241111_mACmChPOLR2A_ActivePolII
51,E14,441.25563245084896,275.3716724225679,381.39446519062443,1721.1822429906542,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,620,547.2409537870362,1617.6468755409383,241111_mACmChPOLR2A_ActivePolII
52,E15,446.4377988833021,275.5979151165834,392.5602752098733,1729.0876460767947,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,739,465.10894540773575,1627.4798534798535,241111_mACmChPOLR2A_ActivePolII
53,E16,431.35540048232366,276.4917858683401,366.17781688359435,1762.684430176565,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,640,499.69461627067966,1643.9674272226594,241111_mACmChPOLR2A_ActivePolII
54,E17,430.74401061283515,272.3594444355965,380.95020911780784,1759.2298696959572,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,693,451.11381745632167,1628.79886417416,241111_mACmChPOLR2A_ActivePolII
55,E18,448.5587331338883,279.21631683414626,375.34198870117905,1772.92058287796,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,489,474.4407742617555,1632.621521335807,241111_mACmChPOLR2A_ActivePolII
56,E19,440.50928019144806,279.5236222202511,388.9267274236446,1773.8053463855422,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,572,459.4296615657115,1672.2262979683974,241111_mACmChPOLR2A_ActivePolII
57,E20,441.4646768975366,277.43284454123415,379.88748738707,1794.9469522240527,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,601,502.89250267240317,1659.049028822055,241111_mACmChPOLR2A_ActivePolII
58,E21,441.44112425627395,275.0541923197603,409.03527914612056,1812.9839024390244,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,581,432.9531416950902,1642.4348988163422,241111_mACmChPOLR2A_ActivePolII
59,E22,431.74875628655633,266.97251289881973,393.1238567530193,1750.9076505205976,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,685,471.41818427212206,1655.4927419354838,241111_mACmChPOLR2A_ActivePolII
60,F03,210.29760655737894,264.822023069102,313.1315037068338,1721.6247207743857,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,2237,1042.5683420477067,1662.98253941346,241111_mACmChPOLR2A_ActivePolII
61,F04,332.12372730845414,492.9300739201751,317.9006234137284,1811.539689781022,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,Total Pol II F12,Goat anti-mouse Alexa647,1522,731.6471124969862,1766.7337908187412,241111_mACmChPOLR2A_ActivePolII
62,F05,339.31499958297536,370.45670742146234,346.8640653823861,1787.0163487738419,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,956,645.768790301594,1758.8599710284886,241111_mACmChPOLR2A_ActivePolII
63,F06,336.5028977447605,504.3750732895719,334.5322770701325,1789.8525679758309,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,Total Pol II F12,Goat anti-mouse Alexa647,1221,760.4217810722615,1722.5364611260054,241111_mACmChPOLR2A_ActivePolII
64,F07,333.59849377848104,366.6185159095089,342.4793074624061,1790.1021820117085,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,1279,610.534936389506,1770.2310305775763,241111_mACmChPOLR2A_ActivePolII
65,F08,339.79635928031945,468.4745802676639,359.55644858310234,1828.7228549734245,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,879,1067.0188827436298,1754.25583108274,241111_mACmChPOLR2A_ActivePolII
66,F09,341.0431021743095,366.41057728094165,394.24737333821605,1808.0822822822822,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1029,1028.6285349912812,1709.0690018435607,241111_mACmChPOLR2A_ActivePolII
67,F10,336.9958972314816,499.90228808844074,379.77200596501683,1807.9097027481773,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,1085,1089.2233345198547,1788.2731254831228,241111_mACmChPOLR2A_ActivePolII
68,F11,351.6707976237694,381.0593580045553,416.44932882304715,1760.333121827411,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1572,1072.6068762292239,1745.4356164383562,241111_mACmChPOLR2A_ActivePolII
69,F12,226.51671113406132,806.8239293022166,470.0279481342877,1977.4787701317716,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,2421,733.0000283904017,1876.1421155094095,241111_mACmChPOLR2A_ActivePolII
70,F13,223.7434325729315,800.2219499925044,491.38062248830084,1830.0314136125655,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,2236,1250.0468791061116,1764.7005532503458,241111_mACmChPOLR2A_ActivePolII
71,F14,341.2348595171715,511.07430715510856,389.5199645665749,1812.0639423076923,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1367,480.92554384774905,1719.9109540636043,241111_mACmChPOLR2A_ActivePolII
72,F15,358.1457517721815,395.12919802052846,432.0276668838306,1811.2155992390615,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1298,453.18553666560007,1744.8296074154853,241111_mACmChPOLR2A_ActivePolII
73,F16,353.08828924015904,520.7887699310935,416.3038487940566,1839.8278080158339,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1494,520.5116651046253,1757.5949427480916,241111_mACmChPOLR2A_ActivePolII
74,F17,342.23771312220845,381.96830419773516,411.2281063214011,1793.9011993146773,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1227,410.1325234421573,1692.2944976076556,241111_mACmChPOLR2A_ActivePolII
75,F18,345.9303500616551,507.35084520232846,410.1904927437207,1810.4646983311939,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1060,381.8935176349906,1700.0053506054633,241111_mACmChPOLR2A_ActivePolII
76,F19,351.43649693139645,391.6049409045952,430.21932899534295,1740.8438061041293,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,713,408.95920849091056,1622.1268057784912,241111_mACmChPOLR2A_ActivePolII
77,F20,348.0654166771991,506.26769153262273,434.6514478428444,1773.4398530762167,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,829,411.2069926709135,1669.7118320610687,241111_mACmChPOLR2A_ActivePolII
78,F21,350.8149903359717,375.83210465173846,414.8635639887623,1853.7761877504292,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,685,362.8521274013922,1685.791214607039,241111_mACmChPOLR2A_ActivePolII
79,F22,220.63394831022651,432.97947980731664,455.6926702536931,1763.462962962963,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1866,380.3418925013175,1796.1609848484848,241111_mACmChPOLR2A_ActivePolII
80,G03,212.94535186883783,266.65976581610306,325.6974749698664,1705.3967391304348,HCT116 OsTIRF74G,No addition,No addition,No addition,Total Pol II F12,Goat anti-mouse Alexa647,2371,637.8484984440487,1645.1114431358762,241111_mACmChPOLR2A_ActivePolII
81,G04,336.5784346860185,454.45168628769056,341.0135597136544,1840.6342321219227,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1115,667.3309670078115,1759.4222826086957,241111_mACmChPOLR2A_ActivePolII
82,G05,344.0418342090053,313.1056729373275,347.0415625632716,1843.3664416586307,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1193,569.2171837931377,1752.0191066997518,241111_mACmChPOLR2A_ActivePolII
83,G06,332.9459378423394,488.6859757251334,342.3982859731543,1825.6,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1198,705.9605106427196,1774.4016137428423,241111_mACmChPOLR2A_ActivePolII
84,G07,344.5757965290296,324.2685840059612,360.1104637298115,1828.361803713528,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1386,533.90652471727,1749.224651609803,241111_mACmChPOLR2A_ActivePolII
85,G08,340.9121493486002,511.1902374376329,363.58714997167607,1815.8974358974358,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1225,1089.9981838093465,1717.8979124964255,241111_mACmChPOLR2A_ActivePolII
86,G09,348.00317955947065,321.4996452007838,377.82661729447074,1776.029937228392,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1260,983.8262347056944,1746.5989932885907,241111_mACmChPOLR2A_ActivePolII
87,G10,345.8188949636437,515.4109684111183,393.8796762514596,1819.2700729927008,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1314,1046.2140392955375,1758.7642393655372,241111_mACmChPOLR2A_ActivePolII
88,G11,356.39776089503204,329.9260223752249,441.61152978606026,1798.2520161290322,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1584,1038.6016903073412,1746.9842902027992,241111_mACmChPOLR2A_ActivePolII
89,G12,439.5549347730531,278.1269455053489,372.9101022161025,1789.2448827688872,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,888,609.3186048931419,1728.4769923065758,241111_mACmChPOLR2A_ActivePolII
90,G13,439.7924416382696,280.3954245503517,389.37342109956825,1771.3962131837307,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,827,936.2770205859007,1729.3476132190942,241111_mACmChPOLR2A_ActivePolII
91,G14,353.9660544232606,527.5435533366752,433.8822848767148,1859.36865234375,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1766,425.4223668076803,1735.6155735691477,241111_mACmChPOLR2A_ActivePolII
92,G15,349.4922566172205,330.11633333618937,422.1718523051601,1824.6280393171237,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1750,387.4301007559844,1691.3973224958163,241111_mACmChPOLR2A_ActivePolII
93,G16,349.42951292755134,512.7431654816294,453.75496544954257,1775.7555988315482,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1584,444.10495782448663,1686.86994076999,241111_mACmChPOLR2A_ActivePolII
94,G17,352.00360040955184,325.50988088318564,436.19566753779753,1792.2787258248009,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1432,409.1262436143356,1690.56755360372,241111_mACmChPOLR2A_ActivePolII
95,G18,345.9509833285229,500.53965327133227,424.59774947627085,1822.1986652977412,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1198,359.1496749442545,1716.216864716636,241111_mACmChPOLR2A_ActivePolII
96,G19,364.25755858532847,327.25265691184075,484.6547000917871,1657.0916104146577,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,585,380.78732104300764,1604.8994299674266,241111_mACmChPOLR2A_ActivePolII
97,G20,349.69803641876376,509.7907817099456,434.12974536288806,1814.2633744855966,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,794,401.7964812006918,1691.3497581620315,241111_mACmChPOLR2A_ActivePolII
98,G21,348.63012525443463,318.07314971962796,428.2787851671344,1766.9777914867366,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,909,375.85122748278286,1668.9652004454342,241111_mACmChPOLR2A_ActivePolII
