,WELL,IF_647_Intensity,IF_488_Intensity,DAPI_Intensity,NucleusArea,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,EXPERIMENT
118,H21,1589.2352402423533,199.11784931401453,991.1708146574771,1547.9482505761575,HCT116,No transfection,Total Pol II F12,No primary,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4773,251010_PTEFB_SIRNA
119,H22,157.59255443360792,548.2951691087388,1000.8167584578299,1512.126909012691,HCT116,No transfection,No primary,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4649,251010_PTEFB_SIRNA
120,I03,1901.901742919186,1487.1997761870405,960.3847781736441,1556.595885865959,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4521,251010_PTEFB_SIRNA
121,I04,1923.569666928892,1745.1484778432664,973.0268421636397,1541.5004240882104,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4716,251010_PTEFB_SIRNA
122,I05,1833.4901785973195,1780.5120662341462,949.2352168704723,1530.1398144242935,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4742,251010_PTEFB_SIRNA
123,I06,1871.15711843058,1935.9358751531613,970.3617769943241,1537.6897750511248,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4890,251010_PTEFB_SIRNA
124,I07,1921.901368002461,1888.2087660260904,1011.3427346179217,1539.977267898874,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4707,251010_PTEFB_SIRNA
125,I08,1825.2118236498386,2030.7971440264962,999.0802350732664,1531.9473917869034,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4505,251010_PTEFB_SIRNA
126,I09,1691.6547811901019,1836.795356317645,956.2905046450664,1539.9435615321922,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4908,251010_PTEFB_SIRNA
127,I10,1924.8980665680522,1991.0952428098317,1020.478942459057,1530.3960201180844,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4573,251010_PTEFB_SIRNA
128,I11,1642.6909964124661,1925.1604848135235,945.6443593994959,1529.7785289899612,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4881,251010_PTEFB_SIRNA
129,I12,1877.984037845174,1932.4054425283832,991.6026282835091,1534.7023083623694,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4592,251010_PTEFB_SIRNA
130,I13,1849.891435064662,1993.4642032135748,1041.9176677097607,1530.6330426584964,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4243,251010_PTEFB_SIRNA
131,I14,1868.994386131995,2052.4599878342774,996.8281090008212,1551.8523869346734,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4776,251010_PTEFB_SIRNA
132,I15,1596.0572402618764,1951.6546953936602,923.0111896171824,1503.866557175118,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4871,251010_PTEFB_SIRNA
133,I16,1859.4584158054806,1881.8983573705473,931.0630631331497,1516.4163822525597,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4688,251010_PTEFB_SIRNA
134,I17,1793.4961012912029,1945.659910149512,998.1425484983681,1548.9116209900149,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4707,251010_PTEFB_SIRNA
135,I18,1827.8961397078513,1884.6004315220307,965.1013054352625,1530.2592443729905,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4976,251010_PTEFB_SIRNA
136,I19,1672.9474578155152,1812.4514464671286,975.5864652736572,1519.6370696893366,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4764,251010_PTEFB_SIRNA
137,I20,1838.7828460070227,1737.6896483015225,980.8544388743574,1584.461469734197,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4477,251010_PTEFB_SIRNA
138,I21,1792.6822934356,1697.8227966860106,959.604473689398,1534.1066612178176,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4894,251010_PTEFB_SIRNA
139,I22,2008.7190582841802,1562.0635104003895,1030.0563732274472,1514.989511269806,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4481,251010_PTEFB_SIRNA
140,J03,2315.2847160698257,1790.5669765615642,1162.8171305891174,1479.70116194626,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2754,251010_PTEFB_SIRNA
141,J04,2052.820765351615,1156.3388230223118,1235.5753709357411,1489.5157988429016,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2247,251010_PTEFB_SIRNA
142,J05,2763.3312599945366,2923.5714060692585,1120.2943172180287,1447.2391857506361,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3144,251010_PTEFB_SIRNA
143,J06,2681.6819613823377,1830.10891559486,1522.7069887367743,1079.7468958930276,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1047,251010_PTEFB_SIRNA
144,J07,2223.126354526328,2173.4095934920824,1291.688241254031,1592.6040987424312,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2147,251010_PTEFB_SIRNA
145,J08,1796.1097270918178,1745.7995054568757,1074.8632904648664,1373.1171548117154,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,239,251010_PTEFB_SIRNA
146,J09,2295.367683132519,1120.2259482799025,1338.5569825701534,1429.0532898314302,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1839,251010_PTEFB_SIRNA
147,J10,2213.2552167757694,1845.585785866517,1228.245236279857,1576.4881200500208,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2399,251010_PTEFB_SIRNA
148,J11,2191.5064734269085,1375.3447992751337,1259.2170573239234,1598.826170009551,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2094,251010_PTEFB_SIRNA
149,J12,1741.5574737893621,1624.2469081815009,988.2294190300083,1686.9816308243728,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4464,251010_PTEFB_SIRNA
150,J13,2379.9134717835054,2216.225313319561,1386.7628627233403,1632.7233485938523,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1529,251010_PTEFB_SIRNA
151,J14,1788.3247604275616,1750.7956253133923,1120.2939727115697,1518.8267340634652,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3561,251010_PTEFB_SIRNA
152,J15,1835.1304534289836,1448.882279912802,1016.4360293840974,1831.244864864865,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3700,251010_PTEFB_SIRNA
153,J16,2214.610100458573,1064.536584012952,1397.7630036365308,1406.996705107084,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1214,251010_PTEFB_SIRNA
154,J17,3420.3693106101273,860.0506594580334,1262.564823443053,1181.6511415525115,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1095,251010_PTEFB_SIRNA
155,J18,1851.9682573053733,2081.0552562688667,1068.607955896461,1602.0380577427823,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3810,251010_PTEFB_SIRNA
156,J19,1704.5578645097892,1765.7156259864053,960.1631998759004,1580.544345668803,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4837,251010_PTEFB_SIRNA
157,J20,1848.808855658919,1585.8692644624814,1036.0653781903968,1455.5854296639163,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4969,251010_PTEFB_SIRNA
158,J21,2529.9478200456992,1864.8994697717292,1387.2937783395375,1296.2209660842755,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1946,251010_PTEFB_SIRNA
159,J22,1913.5486448231757,1683.370146310625,953.1089543774963,1489.062095984329,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5105,251010_PTEFB_SIRNA
160,K03,2029.318468059866,1489.5994111493922,951.6909562294069,1499.2442113595885,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5053,251010_PTEFB_SIRNA
161,K04,2026.5219311165024,1751.5886293598862,1032.3185974937808,1480.6369539551358,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3388,251010_PTEFB_SIRNA
162,K05,1960.7296531747388,1166.678240316198,1099.281598576698,1512.5521017308372,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2831,251010_PTEFB_SIRNA
163,K06,2740.2211814950806,2638.992260398914,1081.4856519966404,1437.9734314980794,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3124,251010_PTEFB_SIRNA
164,K07,2816.6122415071554,1472.8673934382548,1378.5369342864133,894.9545454545455,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,352,251010_PTEFB_SIRNA
165,K08,2163.0137712717737,1950.4846555988217,1166.2284461962545,1583.5083043646196,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2589,251010_PTEFB_SIRNA
166,K09,1860.3428949510287,1675.202651913505,1170.5076500187804,1184.1725663716813,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,226,251010_PTEFB_SIRNA
167,K10,2112.6452469777487,987.3369227872973,1136.8977300798865,1491.0393873085338,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1828,251010_PTEFB_SIRNA
168,K11,2261.546403936822,1837.535107235346,1218.0565113630973,1624.6932958651144,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2491,251010_PTEFB_SIRNA
169,K12,2096.0122186089543,1271.978482840757,1121.7648991161707,1574.5210768685795,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2823,251010_PTEFB_SIRNA
170,K13,1863.899949203073,1342.7643547640532,973.3007914077091,1750.1295198577357,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3374,251010_PTEFB_SIRNA
171,K14,2694.218941940864,2171.871371146071,1460.2890008798656,1590.3049522154647,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1151,251010_PTEFB_SIRNA
172,K15,1718.6437572914392,1556.2404631678532,983.8464859544322,1597.053276756247,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4242,251010_PTEFB_SIRNA
173,K16,1781.2186019169976,1224.5400718968854,996.6423144507693,1759.3441988950276,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3620,251010_PTEFB_SIRNA
174,K17,2224.795690137214,879.0636701298336,1295.4950378493158,1405.815061963775,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1049,251010_PTEFB_SIRNA
175,K18,3195.044230165653,875.0904082977395,1269.8795714876119,1169.295081967213,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1281,251010_PTEFB_SIRNA
176,K19,1910.9233997431697,1914.8543909633458,1051.5624501526568,1561.6644481419855,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3606,251010_PTEFB_SIRNA
177,K20,1809.745259210167,1524.1554936854634,939.3256587759072,1575.013005780347,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4844,251010_PTEFB_SIRNA
178,K21,1835.8057206432977,1276.4382730602747,965.7813106104823,1485.1674152715393,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4898,251010_PTEFB_SIRNA
179,K22,2583.3134645558025,1345.1702106280516,1206.8844817911913,1352.0995934959349,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1476,251010_PTEFB_SIRNA
180,L03,3174.9428523607476,1514.155710469296,1313.9558448884134,1205.0884955752213,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,904,251010_PTEFB_SIRNA
181,L04,1888.2106603710024,1652.1556348679094,919.991876118447,1489.6847107438016,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4840,251010_PTEFB_SIRNA
182,L05,1967.534313685699,1926.722571311562,1055.7796481838695,1485.7138765946368,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3841,251010_PTEFB_SIRNA
183,L06,1780.8356635106782,1157.8817129856127,1002.8647371147472,1576.4651162790697,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3354,251010_PTEFB_SIRNA
184,L07,2968.8131020602414,2617.1881031727994,1111.544770948097,1478.4943227899432,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2466,251010_PTEFB_SIRNA
185,L08,2653.8945824195803,1563.2541445641868,1385.1506361189197,1015.8371757925072,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,694,251010_PTEFB_SIRNA
186,L09,2218.191035801967,2041.8750903145115,1180.663803938668,1629.2167487684728,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2030,251010_PTEFB_SIRNA
187,L10,1860.330679631813,1689.7246766974654,1123.0557930351972,1201.225806451613,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,248,251010_PTEFB_SIRNA
188,L11,2405.7541788502604,967.3751165111702,1237.237245442358,1350.327302631579,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1216,251010_PTEFB_SIRNA
189,L12,2286.7291445444916,1758.218152490646,1140.4172962443456,1608.5694138386955,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2269,251010_PTEFB_SIRNA
190,L13,2348.9124328461667,1290.1072724546943,1235.4410001446993,1581.8513135830074,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1789,251010_PTEFB_SIRNA
191,L14,1828.4628285393383,1365.9736652049967,944.2682630426395,1725.393711367912,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3721,251010_PTEFB_SIRNA
192,L15,2398.141265929554,2019.1822484057927,1329.8515312720294,1629.1900252525252,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1584,251010_PTEFB_SIRNA
193,L16,1783.1398264208233,1542.036436535358,920.7156244617075,1589.2520615110318,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4487,251010_PTEFB_SIRNA
194,L17,1837.7147642907676,1235.6221390251128,957.7703868744626,1859.1569248488338,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3473,251010_PTEFB_SIRNA
195,L18,2185.5206657057324,967.4966662119816,1285.383013340297,1457.1182795698924,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1488,251010_PTEFB_SIRNA
196,L19,3743.7070732716275,721.851937341075,1224.0134892661845,1142.1117917304748,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,653,251010_PTEFB_SIRNA
197,L20,1945.5657817512624,1626.7395880214417,946.2919029986826,1548.7504809013465,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3639,251010_PTEFB_SIRNA
198,L21,1817.2723758748134,1575.7751159727773,943.1158639917452,1603.7627046566022,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4703,251010_PTEFB_SIRNA
199,L22,2043.9183970910146,1121.7211200718932,924.0445542378184,1561.0002575991757,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3882,251010_PTEFB_SIRNA
200,M03,2197.5615887327717,1193.8631903232472,1028.1521273861279,1531.5986338797813,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3660,251010_PTEFB_SIRNA
201,M04,2741.5872242855944,1726.1736319292422,1305.958080672691,1313.5275675675675,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1850,251010_PTEFB_SIRNA
202,M05,1818.524894434351,1628.927902556646,926.0110293867632,1530.4571192395124,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4839,251010_PTEFB_SIRNA
203,M06,2096.299574140963,1751.5712299139204,964.9854335292989,1549.417809992234,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3863,251010_PTEFB_SIRNA
204,M07,1920.5875827564573,1106.6115473645036,1077.0779685291857,1557.8132454488386,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3186,251010_PTEFB_SIRNA
205,M08,2978.521702948491,2612.946233362475,1110.9910589963579,1424.4686530105525,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3222,251010_PTEFB_SIRNA
206,M09,2709.6735463721934,1575.234598000629,1275.0687956178913,1078.5845070422536,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,568,251010_PTEFB_SIRNA
207,M10,2261.393207079137,1961.158010217167,1105.0393702471458,1650.6438101147999,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3223,251010_PTEFB_SIRNA
208,M11,1872.7260748968363,1776.9303837114376,1111.6878823510285,1290.8615916955018,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,289,251010_PTEFB_SIRNA
209,M12,2114.2675812007765,962.0090193572055,1055.5035052474088,1552.998445998446,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2574,251010_PTEFB_SIRNA
210,M13,2414.577354015001,1795.272496100583,1234.764102211093,1583.28772845953,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1915,251010_PTEFB_SIRNA
211,M14,2408.6403553931063,1233.475882714851,1226.8847134498926,1515.533659730722,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1634,251010_PTEFB_SIRNA
212,M15,1686.9235550285014,1401.316293200402,887.0517438895974,1693.7127516778523,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4470,251010_PTEFB_SIRNA
213,M16,2577.809202174742,1945.8493505798,1239.5785322642148,1599.952955367913,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1658,251010_PTEFB_SIRNA
214,M17,1878.9163696658497,1475.1333340229376,949.7905734124653,1604.4349623146122,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4113,251010_PTEFB_SIRNA
215,M18,1940.654133757041,1238.0317021681485,882.7782286470028,1767.4248653940283,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4086,251010_PTEFB_SIRNA
216,M19,2030.2777693562116,925.9440755023209,1196.3929782620569,1540.9021739130435,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2116,251010_PTEFB_SIRNA
217,M20,2941.321265707528,829.2708552333239,1114.077070028046,1268.0022333891682,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1791,251010_PTEFB_SIRNA
218,M21,1910.6088588461914,1644.2476640951027,956.8432605167368,1597.744214672575,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4062,251010_PTEFB_SIRNA
219,M22,2033.5439213992424,1368.2716241397807,866.9761674913832,1534.2013064133016,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5052,251010_PTEFB_SIRNA
220,N03,2183.5986526901884,1244.9854443392123,961.4364613340982,1568.7256347256348,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3663,251010_PTEFB_SIRNA
221,N04,2068.0494271908874,1491.208449877827,861.3187401080571,1523.1382170006912,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4341,251010_PTEFB_SIRNA
222,N05,1967.3188402919686,1500.081542837876,902.7615423102104,1537.1346859486293,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4633,251010_PTEFB_SIRNA
223,N06,2007.880644610256,1525.8537974701576,837.7704729121875,1477.590121999213,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5082,251010_PTEFB_SIRNA
224,N07,2002.790822138246,1638.8873984500335,970.253271073719,1555.2511848341233,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4431,251010_PTEFB_SIRNA
225,N08,1902.560129833418,1458.883871902162,903.7611850421373,1488.5970326409495,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5055,251010_PTEFB_SIRNA
226,N09,2022.016542210648,1564.399927553996,901.6826867486698,1539.2759661835748,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4968,251010_PTEFB_SIRNA
227,N10,2086.6200958450227,1636.4942164412557,938.0525867801243,1495.8879345603273,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4890,251010_PTEFB_SIRNA
228,N11,2040.474051673478,1608.0658562262731,908.7215244987236,1472.585449033725,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5278,251010_PTEFB_SIRNA
229,N12,2075.0786700750596,1641.0616895161982,907.0470557978801,1501.799257317606,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4578,251010_PTEFB_SIRNA
230,N13,1972.8079114499772,1561.914544631128,913.5216889635749,1521.8671401712973,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4787,251010_PTEFB_SIRNA
231,N14,2020.5993892323565,1706.161286395068,956.4485664394534,1551.9496115427303,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4505,251010_PTEFB_SIRNA
232,N15,2042.350826672866,1566.931048027479,936.7176746895916,1581.0128988458928,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4419,251010_PTEFB_SIRNA
233,N16,2316.9423588675472,1466.2440428328882,1070.0786936950083,1489.0889029003783,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3172,251010_PTEFB_SIRNA
234,N17,2075.2905978152835,1576.0184693918354,925.9061019984426,1541.8062525709583,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4862,251010_PTEFB_SIRNA
235,N18,2075.2171739735313,1640.0710904960722,912.322658398415,1506.7706253819515,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4909,251010_PTEFB_SIRNA
