,WELL,IF_647_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT,RFP_561_Intensity,GFP_Intensity_BGS,GFP_Intensity_FC,RFP_Intensity_BGS,RFP_Intensity_FC,IF_647_Intensity_BGS,IF_647_Intensity_FC,TIME_HOURS,TIME_IN_AUXIN
47,E10,704.2952770000618,523.0118632868391,590.7045959973283,1749.9914724275156,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1759,241026_mACmChPOLR2A_TotalPolII,209.54861307427916,281.38315421259364,0.43184237726737706,54.46822966095738,0.6077489204037639,565.1050580465792,1.071345574801824,1.0,0.0
50,E13,522.366768226818,306.28191370473627,567.5222665148528,1798.7997299729973,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2222,241026_mACmChPOLR2A_TotalPolII,208.02998872664236,64.65320463049079,0.09922411191855117,52.949605313320575,0.5908043214417621,383.17654927333535,0.726439260428605,1.0,1.0
53,E16,697.5209916036422,537.0289577773307,590.5028704502105,1656.8519324986391,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1837,241026_mACmChPOLR2A_TotalPolII,211.41530011426664,295.4002487030852,0.45335459403136275,56.33491670094486,0.6285771544100048,558.3307726501596,1.0585026519177387,1.0,0.0
56,E19,526.4407552835503,305.4295375040102,568.2150652502976,1725.2026041666666,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1920,241026_mACmChPOLR2A_TotalPolII,209.0182461925265,63.80082842976475,0.0979159591050762,53.93786277920472,0.6018311606048966,387.2505363300677,0.73416286499183,1.0,1.0
61,F04,667.3157691567957,531.5893976148003,538.2998586200089,1781.122958693564,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2082,241026_mACmChPOLR2A_TotalPolII,209.21559624275957,289.9606885405548,0.4450064304803164,54.13521282943779,0.6040331649791411,528.1255502033131,1.0012385539530264,2.0,0.0
64,F07,551.7282563572842,283.9595123518471,585.3876173400706,1728.7664570230609,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2385,241026_mACmChPOLR2A_TotalPolII,214.56885339180815,42.3308032776016,0.06496563296474342,59.488469978486364,0.6637640626644399,412.5380374038016,0.7821037779024134,2.0,2.0
67,F10,675.5439955805417,535.533440855373,589.8370071468241,1744.3670473083198,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1839,241026_mACmChPOLR2A_TotalPolII,209.91090176690622,293.9047317811275,0.45105940480928924,54.83051835358444,0.611791287177737,536.3537766270591,1.0168379081651793,2.0,0.0
70,F13,537.4488054021103,287.4417423589329,581.4293833528629,1753.074193548387,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2170,241026_mACmChPOLR2A_TotalPolII,212.9298250424355,45.813033284687435,0.07030985653299439,57.84944162911373,0.645476012620537,398.25858644862774,0.755032304424,2.0,2.0
73,F16,676.3518168625968,521.5118736061455,583.2584746982045,1745.9435736677117,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1914,241026_mACmChPOLR2A_TotalPolII,206.32041340402645,279.88316453190004,0.4295403236444446,51.24002999070467,0.5717291180959578,537.1615979091142,1.0183694034923527,2.0,0.0
76,F19,504.91676623748,280.20614949323016,567.5068175541753,1686.6232091690545,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2094,241026_mACmChPOLR2A_TotalPolII,211.47156367622011,38.57744041898468,0.059205298291731684,56.39118026289833,0.6292049353980806,365.72654728399743,0.6933569474226237,2.0,2.0
81,G04,708.3174265904279,533.0399007129038,581.8426682675325,1796.1850393700788,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2032,241026_mACmChPOLR2A_TotalPolII,211.0665614116701,291.4111916386583,0.4472325364029383,55.986177998348325,0.6246859765375951,569.1272076369453,1.0789709041162088,4.0,0.0
84,G07,570.7080349325225,275.8638436842275,587.5957386184764,1766.3684450524395,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2193,241026_mACmChPOLR2A_TotalPolII,222.47072990784127,34.235134609982026,0.052541105232168206,67.39034649451949,0.7519321002833548,431.51781597903994,0.8180862938926065,4.0,4.0
87,G10,678.9185732734961,528.272524534286,590.3197396356474,1716.4858812074,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2054,241026_mACmChPOLR2A_TotalPolII,212.83279264292187,286.64381546004057,0.439915982332517,57.75240922960009,0.6443933386211125,539.7283543200135,1.0232355484387752,4.0,0.0
90,G13,537.1396024228228,276.1471106250588,587.6216182546019,1755.1204414587332,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2084,241026_mACmChPOLR2A_TotalPolII,219.4079864816619,34.51840155081334,0.05297583868119845,64.32760306834012,0.7177584357027256,397.9493834693402,0.7544461067978093,4.0,4.0
96,G19,532.6517977025851,280.6509451308395,600.9048060306541,1716.563834620627,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2201,241026_mACmChPOLR2A_TotalPolII,226.29072036637976,39.02223605659401,0.05988793192728418,71.21033695305798,0.7945550217842082,393.4615787491025,0.7459379724975761,4.0,4.0
101,H04,647.9973136693617,529.5052223195461,556.6098512832563,1765.5725961538462,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2080,241026_mACmChPOLR2A_TotalPolII,208.38860059495445,287.8765132453006,0.4418078196158418,53.30821718163267,0.5948056627221247,508.8070947158791,0.964613962642498,8.0,0.0
104,H07,584.6314040045702,279.3526810916912,592.2741134007365,1701.1446895844022,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1949,241026_mACmChPOLR2A_TotalPolII,228.10591730337876,37.7239720174457,0.057895469263499526,73.02553389005698,0.8148087363926733,445.4411850510876,0.8444826951091061,8.0,8.0
107,H10,667.1756196732154,532.3728747926446,600.4264778766625,1664.4547346514048,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1922,241026_mACmChPOLR2A_TotalPolII,211.70532781393268,290.7441657183991,0.4462088430695198,56.6249444006109,0.6318132430887887,527.9854007197328,1.0009728537493092,8.0,0.0
110,H13,579.3146405881004,282.6063993979368,599.8433924552437,1727.711130359463,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2309,241026_mACmChPOLR2A_TotalPolII,229.52435498415971,40.97769032369132,0.06288899295989643,74.44397157083793,0.8306354664795621,440.12442163461776,0.8344029924460419,8.0,8.0
113,H16,654.4946300774257,542.3619350453266,596.2341322098948,1673.0832902224522,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1933,241026_mACmChPOLR2A_TotalPolII,212.80596606619534,300.73322597108114,0.4615391834314242,57.725582652873555,0.6440940114143139,515.304411123943,0.9769317982073193,8.0,0.0
116,H19,560.3137105031528,282.21577372865323,569.3601397788907,1755.0724925521351,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2014,241026_mACmChPOLR2A_TotalPolII,226.84473476845105,40.587064654407754,0.06228949467750237,71.76435135512926,0.8007366373212431,421.12349154967023,0.7983803766973974,8.0,8.0
121,I04,640.7662082393447,507.7261174331762,539.1823539803916,1822.5482007996445,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2251,241026_mACmChPOLR2A_TotalPolII,204.1439964766114,266.09740835893075,0.4083831447976058,49.06361306328961,0.5474449611439448,501.5759892858621,0.9509049846514788,24.0,0.0
124,I07,601.2574282174279,270.57083704770355,575.6517416769012,1698.9871076233185,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1784,241026_mACmChPOLR2A_TotalPolII,228.0302412996418,28.94212797345807,0.04441785927878196,72.94985788632002,0.8139643540828775,462.0672092639453,0.8760028827509674,24.0,24.0
127,I10,663.0158955833881,531.5860729411382,585.3074749118005,1733.4801530368245,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2091,241026_mACmChPOLR2A_TotalPolII,210.1374100773098,289.95736386689276,0.4450013280605149,55.05702666398801,0.6143186353578988,523.8256766299055,0.9930867059745258,24.0,0.0
130,I13,558.9711928393962,273.4923338822196,572.6079043726595,1809.964973056197,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2598,241026_mACmChPOLR2A_TotalPolII,225.4472575667597,31.863624807974134,0.04890151837247218,70.36687415343792,0.7851437813407307,419.78097388591357,0.7958351856082735,24.0,24.0
133,I16,638.0419928217033,523.5272497299511,572.538831442209,1710.2235013894403,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2519,241026_mACmChPOLR2A_TotalPolII,208.89089544728242,281.89854065570563,0.43263334752793753,53.810512033960634,0.6004101987264497,498.8517738682207,0.9457403235129185,24.0,0.0
136,I19,595.4810879346576,277.9650924664431,569.5135151236155,1695.296179775281,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2225,241026_mACmChPOLR2A_TotalPolII,231.1887043659183,36.336383392197604,0.05576591899858359,76.10832095259653,0.8492060450761987,456.290868981175,0.8650518984828609,24.0,24.0
161,K04,631.8612082815937,521.5240136139579,538.717555458428,1778.1468253968253,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2016,241026_mACmChPOLR2A_TotalPolII,207.34180874049736,279.8953045397124,0.4295589550719315,52.26142532717557,0.5831257050037674,492.6709893281111,0.934022579933097,0.5,0.0
164,K07,564.1804355715158,373.81304849467904,582.4579821143587,1742.2880698351116,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2062,241026_mACmChPOLR2A_TotalPolII,212.3589346626167,132.18433942043356,0.20286502058936365,57.27855124929491,0.6391060972742248,424.9902166180332,0.8057110468656768,0.5,0.5
167,K10,681.481421745335,553.521327300778,577.3056231302519,1700.3636818409204,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1999,241026_mACmChPOLR2A_TotalPolII,213.25229936910262,311.89261822653253,0.47866564750116847,58.17191595578083,0.6490741362443408,542.2912027918524,1.028094284580128,4.0,0.0
170,K13,564.8725880251044,286.0985884356914,573.2883575527022,1795.6866931479642,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2014,241026_mACmChPOLR2A_TotalPolII,222.32558113896482,44.46987936144592,0.06824850078171729,67.24519772564304,0.7503125505360673,425.6823690716218,0.807023253255766,4.0,4.0
181,L04,623.9952754482442,540.867604596479,563.2753145027251,1777.591304347826,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2415,241026_mACmChPOLR2A_TotalPolII,210.30011479664992,299.2388955222336,0.4592458151050254,55.21973138332814,0.6161340719553258,484.80505649476163,0.9191100743508116,1.0,0.0
184,L07,511.5584286757543,310.1122186819841,520.565519135864,1760.4471996579734,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2339,241026_mACmChPOLR2A_TotalPolII,206.92071065381256,68.4835096077386,0.1051025306592269,51.84032724049078,0.5784271512016742,372.3682097222718,0.7059484391483731,1.0,1.0
187,L10,683.1260204182262,540.1294818975971,555.9390033604752,1700.1344537815125,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1428,241026_mACmChPOLR2A_TotalPolII,209.2572692559674,298.5007728233516,0.45811300862308735,54.17688584264562,0.6044981466564358,543.9358014647436,1.0312121712198574,8.0,0.0
190,L13,598.3989620668874,285.4982467849856,585.1863371930684,1783.9396551724137,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1740,241026_mACmChPOLR2A_TotalPolII,229.3065272305698,43.86953771074013,0.06732714866190441,74.22614381724802,0.8282049747433282,459.2087431134048,0.8705837044627951,8.0,8.0
201,M04,663.944871284948,540.7930350182828,548.6866942941131,1842.878239608802,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2045,241026_mACmChPOLR2A_TotalPolII,211.45025399840327,299.16432594403733,0.45913137220594635,56.369870585081486,0.6289671649809411,524.7546523314654,0.9948478900106499,2.0,0.0
204,M07,540.7813846204165,296.64337188938873,581.2821945997541,1748.8228450555262,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1891,241026_mACmChPOLR2A_TotalPolII,217.071837857048,55.014662815143254,0.08443171674984135,61.99145444372621,0.6916920147202653,401.5911656669339,0.7613503225471266,2.0,2.0
207,M10,607.4581185287495,529.2185216750064,562.3853183368067,1788.7355727820843,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2322,241026_mACmChPOLR2A_TotalPolII,207.46645924641786,287.5898126007609,0.44136781641718353,52.38607583309607,0.5845165379879219,468.26789957526694,0.8877583643754187,24.0,0.0
210,M13,597.875390293018,281.9336208638893,595.7146433097697,1699.5279569892473,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1860,241026_mACmChPOLR2A_TotalPolII,232.71562763162592,40.304911789643825,0.06185647101546608,77.63524421830414,0.866243242210189,458.6851713395354,0.8695910991143929,24.0,24.0
22,D05,712.1831256083977,479.5388162729078,565.0706425642394,1749.8175313059035,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1677,241102_mACmChPOLR2A_TotalPolII,204.8276516548257,236.88691827072793,0.4083056093367347,50.945384251163205,0.6328736643642844,558.9211037015165,1.1785446583074253,24.0,0.0
25,D08,660.7054639635588,250.73731385500284,569.2562753011457,1738.4044734389563,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1073,241102_mACmChPOLR2A_TotalPolII,218.94155484772966,8.085415852822962,0.013936272507690086,65.05928744406717,0.8082049090583895,507.44344205667755,1.0699985276426558,24.0,24.0
28,D11,696.2639822689437,461.42905633804577,562.8570463121376,1690.8097967691506,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1919,241102_mACmChPOLR2A_TotalPolII,200.7303900683666,218.7771583358659,0.37709106773551726,46.84812266470411,0.5819750600609478,543.0019603620624,1.1449774495845944,24.0,0.0
31,D14,630.5215824637988,248.2729151445984,556.860560832713,1824.2635350318471,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1256,241102_mACmChPOLR2A_TotalPolII,218.05033039233535,5.621017142418509,0.00968855876965083,64.16806298867286,0.7971335922914817,477.25956055691756,1.006352599670103,24.0,24.0
34,D17,719.1441299048739,465.9996266540828,566.4629519875427,1747.9891067538126,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1377,241102_mACmChPOLR2A_TotalPolII,201.90049586118317,223.34772865190294,0.3849690439088284,48.01822845752068,0.5965108055789884,565.8821079979926,1.1932226770398298,24.0,0.0
37,D20,638.9653689662839,252.7207651658947,567.5380337220004,1725.7287390029326,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1364,241102_mACmChPOLR2A_TotalPolII,220.1110825434623,10.068867163714827,0.01735501045234054,66.22881513979979,0.8227334731128833,485.70334705940263,1.0241572225631876,24.0,24.0
42,E05,698.9227682965094,466.8650612845014,552.8187964120885,1768.94045174538,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1461,241102_mACmChPOLR2A_TotalPolII,203.99190732563466,224.21316328232152,0.38646073376951684,50.10963992197216,0.6224915545056325,545.6607463896281,1.1505837830180934,8.0,0.0
45,E08,641.7495190280688,256.89619611296234,595.0231324450804,1718.8720864127345,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1759,241102_mACmChPOLR2A_TotalPolII,222.38182744812482,14.244298110782466,0.02455191220416083,68.49956004446233,0.8509420079934008,488.4874971211875,1.0300278994109797,8.0,8.0
48,E11,675.4349016666591,458.5348702413857,546.4207351625487,1802.0296430732003,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1653,241102_mACmChPOLR2A_TotalPolII,200.58555876254167,215.88297223920583,0.3721025591831785,46.70329135887917,0.5801758800060834,522.1728797597779,1.101057115357267,8.0,0.0
51,E14,621.9834068631496,255.89596498558663,528.7202137777618,1752.4463087248323,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1788,241102_mACmChPOLR2A_TotalPolII,215.8645500386828,13.244066983406753,0.022827882937698902,61.98228263502031,0.7699805372651088,468.72138495626837,0.9883489473134555,8.0,8.0
54,E17,656.8348665077735,454.8654097171096,540.6307262882569,1733.6666666666667,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1740,241102_mACmChPOLR2A_TotalPolII,199.27931919963123,212.21351171492975,0.3657777636805863,45.397051795968736,0.5639490003609888,503.57284460089227,1.0618369607850728,8.0,0.0
57,E20,628.7681968578424,264.57021350514384,572.4448759378726,1723.4858956276446,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1418,241102_mACmChPOLR2A_TotalPolII,224.1156366476689,21.918315502963964,0.037779085617740384,70.23336924400641,0.8724804102952525,475.50617495096117,1.0026553994281229,8.0,8.0
62,F05,660.0640506644035,467.9857242236868,531.7718435572472,1768.6743002544529,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1965,241102_mACmChPOLR2A_TotalPolII,202.3171945461267,225.33382622150694,0.3883923430267332,48.434927142464204,0.601687282850724,506.8020287575222,1.0686460394068733,4.0,0.0
65,F08,552.4947495533175,258.36504708481635,536.9764248572644,1676.9600647598488,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1853,241102_mACmChPOLR2A_TotalPolII,208.07281270571588,15.713149082636477,0.02708366910937874,54.19054530205338,0.6731869723492413,399.2327276464363,0.8418247145673737,4.0,4.0
68,F11,669.4073016143236,465.8473826805897,548.0179190154573,1747.653947368421,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1520,241102_mACmChPOLR2A_TotalPolII,201.37851527480188,223.19548467840983,0.38470663149357676,47.49624787113939,0.5900264543215415,516.1452797074423,1.0883472788578974,4.0,0.0
71,F14,564.5099668344013,262.8026418290046,528.4582047760985,1818.530392684239,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1859,241102_mACmChPOLR2A_TotalPolII,211.0182585983078,20.15074382682471,0.034732444479678125,57.1359911946453,0.7097770415504333,411.24794492752005,0.8671600795254064,4.0,4.0
74,F17,653.6854914926585,472.09756778955546,539.3106845847032,1793.6591796875,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2048,241102_mACmChPOLR2A_TotalPolII,203.26705842944193,229.44566978737558,0.39547964360422055,49.384791025779435,0.613487053238505,500.4234695857772,1.0551961682358386,4.0,0.0
77,F20,561.9146199510105,263.5177849564656,532.660276493084,1741.8464646464647,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1485,241102_mACmChPOLR2A_TotalPolII,212.3789868010902,20.86588695428574,0.035965087263638215,58.49671939742771,0.7266808112747547,408.65259804412926,0.8616875142820863,4.0,4.0
82,G05,626.2416490033604,472.15500907723117,519.6249419018511,1760.73100871731,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1606,241102_mACmChPOLR2A_TotalPolII,202.81274435452602,229.5031110750513,0.39557865118191515,48.93047695086352,0.6078432953673936,472.97962709647913,0.9973279042626371,2.0,0.0
85,G08,501.21046351894796,270.1487032920085,534.2261364227944,1770.1962110960758,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1478,241102_mACmChPOLR2A_TotalPolII,206.61756183935682,27.496805289828643,0.047394342923766104,52.73529443569433,0.6551089862490398,347.9484416120667,0.7336863369669568,2.0,2.0
88,G11,585.9751382679991,464.81101234435164,562.6601763145262,1748.5332011892963,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2018,241102_mACmChPOLR2A_TotalPolII,205.11005921876398,222.15911434217176,0.3829203115704453,51.22779181510148,0.6363818979846781,432.71311636111784,0.9124216789983611,2.0,0.0
91,G14,489.12207796145526,266.79687377023805,529.3911021193102,1771.2037444933922,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1816,241102_mACmChPOLR2A_TotalPolII,205.74393550458294,24.144975768058174,0.04161702602813548,51.86166810092044,0.6442562837343686,335.860056054574,0.7081966889075201,2.0,2.0
94,G17,566.1669908832782,464.57519476173263,520.845015364445,1826.9866529774126,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1948,241102_mACmChPOLR2A_TotalPolII,199.68158772247818,221.92329675955276,0.3825138491010677,45.79932031881569,0.5689462176330667,412.90496897639696,0.8706540911641828,2.0,0.0
97,G20,455.49434253996566,265.66236319399326,511.424872546939,1771.361111111111,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1836,241102_mACmChPOLR2A_TotalPolII,204.1777979159632,23.01046519181338,0.03966154855595529,50.2955305123007,0.6248007972525724,302.2323206330844,0.6372890282564798,2.0,2.0
102,H05,614.7758949924821,482.71422556722945,578.7757610808167,1608.6806331471137,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1074,241102_mACmChPOLR2A_TotalPolII,206.01942622391735,240.06232756504957,0.41377884287903516,52.137158820254854,0.6476785922242598,461.51387308560084,0.9731511411139621,1.0,0.0
105,H08,519.514755289033,297.86974502634894,550.490800078115,1694.304246655032,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1719,241102_mACmChPOLR2A_TotalPolII,205.2707570550559,55.21784702416906,0.09517518670954793,51.3884896513934,0.638378181455779,366.25273338215175,0.772282885114573,1.0,1.0
108,H11,593.3477018778432,473.05790414081645,509.57797837970395,1787.8401041666666,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1920,241102_mACmChPOLR2A_TotalPolII,201.10607641026118,230.40600613863657,0.3971349090022942,47.223809006598685,0.5866420577750932,440.0856799709619,0.9279675143638005,1.0,0.0
