,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,EU,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,Alexa647_Intensity,NucleusArea2,EXPERIMENT,GFP_Intensity_BGS,GFP_Intensity_FC,RFP_Intensity_BGS,RFP_Intensity_FC,TIME_IN_AUXIN,TIME_IN_AUXIN_HRS
147,J10,220.5839392975271,270.63804638368293,517.9641924114835,1767.6227598566309,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,1116,534.524185899905,1685.373190685966,241026_mACmChPOLR2A_ActivePolII,83.56559616341488,0.43103495395987973,43.3634855368762,0.5969129085711173,0,0.0
148,J11,222.9568961436121,225.15755562564178,541.9399742057429,1790.7385915492957,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1775,508.42832327376146,1713.114039533705,241026_mACmChPOLR2A_ActivePolII,38.085105405373724,0.19644461846308686,45.7364423829612,0.6295774546834403,30,0.5
151,J14,219.27267241610383,264.0299989812984,527.4742838632887,1792.582667486171,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1627,240.24561659188979,1729.981768707483,241026_mACmChPOLR2A_ActivePolII,76.95754876103032,0.39695036007651174,42.05221865545292,0.5788628805714601,0,0.0
152,J15,220.2131018450079,219.6026425777447,542.8557662909925,1808.0445722501797,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1391,251.7471823623582,1727.2860817376393,241026_mACmChPOLR2A_ActivePolII,32.530192357476636,0.16779213706189855,42.992648084357,0.5918082067776672,30,0.5
153,J16,219.1628993152768,260.84079662442457,541.645260648723,1744.281015037594,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1064,206.6365384432613,1673.3951847239518,241026_mACmChPOLR2A_ActivePolII,73.76834640415652,0.380500316587614,41.94244555462589,0.5773518170560097,0,0.0
154,J17,220.48394755793052,217.82019502521996,549.5085457569779,1847.9837209302325,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1290,257.802860698988,1691.0611730838432,241026_mACmChPOLR2A_ActivePolII,30.747744804951907,0.15859819560737975,43.26349379727961,0.5955364887705242,30,0.5
155,J18,218.95218555477146,259.4355994488283,532.5614766244028,1763.5330188679245,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1060,238.19945047280666,1625.5858156028369,241026_mACmChPOLR2A_ActivePolII,72.36314922856027,0.37325224886961156,41.73173179412055,0.574451271537079,0,0.0
156,J19,223.28363787878072,219.04906857053106,568.3398582316147,1671.9620018535682,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1079,228.6447534713682,1654.7703798548869,241026_mACmChPOLR2A_ActivePolII,31.97661835026301,0.16493677842547952,46.06318411812981,0.6340751641520487,30,0.5
157,J20,221.31605609415516,264.70801083479546,561.817972269124,1714.2583621683968,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,867,234.57148291887833,1626.4908328968047,241026_mACmChPOLR2A_ActivePolII,77.6355606145274,0.4004475744981605,44.095602333504246,0.6069907415930358,0,0.0
158,J21,223.26001256792665,216.40974415145763,558.6161776422396,1729.7601351351352,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,592,237.91361976134303,1637.1419185282523,241026_mACmChPOLR2A_ActivePolII,29.337293931189578,0.15132302908734505,46.03955880727574,0.6337499538318172,30,0.5
161,K04,217.59130372963725,270.04107097475656,479.7636175297794,1792.7357032457496,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1294,350.7761056832704,1747.1969242310577,241026_mACmChPOLR2A_ActivePolII,82.96862075448851,0.4279557290190492,40.370849968986334,0.5557182772123578,0,0.0
162,K05,218.82711731296266,204.46688178323075,481.23463000262217,1778.4072164948454,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,970,287.0803103008955,1745.3856103476153,241026_mACmChPOLR2A_ActivePolII,17.394431562962694,0.08972122921540726,41.606663552311744,0.5727296652809472,60,1.0
163,K06,219.69869410646734,271.40826876968555,496.5679047306211,1778.7662082514735,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1527,342.4639695285166,1724.1751152073732,241026_mACmChPOLR2A_ActivePolII,84.3358185494175,0.43500779429049,42.47824034581643,0.5847272118898688,0,0.0
164,K07,220.70107822734207,207.2238057936731,503.0425642242072,1756.006646971935,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1354,281.0478948817523,1750.1703964194373,241026_mACmChPOLR2A_ActivePolII,20.151355573405056,0.10394156232459846,43.480624466691154,0.5985253651907148,60,1.0
165,K08,218.98537928988662,272.68301131526545,503.63961958156654,1776.2677725118483,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1688,524.0329292639145,1701.2080838323354,241026_mACmChPOLR2A_ActivePolII,85.6105610949974,0.44158297139292163,41.76492552923571,0.5749081944234342,0,0.0
166,K09,221.33300376088013,204.8468120629501,523.2043855068572,1805.1465638148668,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1426,503.31634842533003,1723.8311214333112,241026_mACmChPOLR2A_ActivePolII,17.774361842682055,0.09168092600625591,44.11255000022922,0.6072240319042977,60,1.0
167,K10,221.186055782667,251.61323056457786,540.0279345609028,1833.9593984962405,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1330,511.6207941822061,1793.3129149064575,241026_mACmChPOLR2A_ActivePolII,64.54078034430981,0.33290413233985433,43.9656020220161,0.6052012437451391,0,0.0
168,K11,220.92465495511607,204.23339370517493,537.4287289610623,1763.7766463000678,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1473,529.8362702323321,1730.1062788018432,241026_mACmChPOLR2A_ActivePolII,17.16094348490688,0.08851688762514132,43.704201194465156,0.6016029737641977,60,1.0
171,K14,223.24066020508215,272.76619957249954,561.8752448663441,1756.8563006632278,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1357,231.6070912761007,1729.4244492708656,241026_mACmChPOLR2A_ActivePolII,85.69374935223149,0.44201206001638793,46.02020644443124,0.6334835620727088,0,0.0
172,K15,226.41678326458808,203.18231543246443,595.8481595256217,1909.5935350756533,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1454,239.60425754917097,1753.5014586709888,241026_mACmChPOLR2A_ActivePolII,16.109865212196382,0.08309538050156327,49.196329503937164,0.6772039602362107,60,1.0
173,K16,223.9414171072812,267.6985474677738,570.2350233491369,1834.1863517060367,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1143,232.5732412461177,1666.802067381317,241026_mACmChPOLR2A_ActivePolII,80.62609724750573,0.4158728916034249,46.7209633466303,0.6431297156397974,0,0.0
174,K17,221.1050958059817,200.6694549430223,563.3455757631799,1760.5559534467322,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1117,235.08881385721128,1650.9967346938774,241026_mACmChPOLR2A_ActivePolII,13.597004722754235,0.07013393757406709,43.88464204533079,0.6040868025381475,60,1.0
175,K18,216.09363869825088,260.2564831321681,525.2727392131378,1847.680993955675,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1489,228.400810972032,1766.0547990700763,241026_mACmChPOLR2A_ActivePolII,73.18403291190006,0.37748640235979736,38.87318493759997,0.5351024162205136,0,0.0
176,K19,229.1054899009521,199.79928418538788,644.2827993913083,1693.7903225806451,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,930,235.99977695822585,1672.7633228840125,241026_mACmChPOLR2A_ActivePolII,12.726833965119823,0.06564555922610778,51.885036140301196,0.7142149080125765,60,1.0
177,K20,225.61291929983338,267.32549851961517,575.5503970501823,1664.0632054176072,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,886,232.46338387145363,1650.5231431646932,241026_mACmChPOLR2A_ActivePolII,80.25304829934711,0.4139486890179508,48.39246553918247,0.6661385034041213,0,0.0
178,K21,230.70927902700993,203.11343204870292,631.7638809790732,1730.6662857142858,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,875,237.67615681517958,1634.104077253219,241026_mACmChPOLR2A_ActivePolII,16.040981828434866,0.08274007703325338,53.488825266359015,0.7362916027274374,60,1.0
181,L04,213.72166107549745,264.5725952557169,462.7239600853864,1812.1006404391583,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1093,343.9235396003616,1726.6987664146438,241026_mACmChPOLR2A_ActivePolII,77.50014503544887,0.3997490950930782,36.50120731484654,0.5024513494454659,0,0.0
182,L05,222.8590750996029,201.68419979523085,486.66818558171315,1766.8924103419515,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1199,277.08850770226445,1695.1050613496932,241026_mACmChPOLR2A_ActivePolII,14.6117495749628,0.07536803534556404,45.63862133895199,0.6282309152349602,90,1.5
183,L06,221.79973954279285,273.8335535987278,498.03710697817996,1749.7607843137255,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1020,354.99910597565673,1704.3114686468648,241026_mACmChPOLR2A_ActivePolII,86.76110337845975,0.44751751817951185,44.57928578214194,0.6136488063352833,0,0.0
184,L07,220.77276114053944,198.6981289750923,499.19106466764646,1748.0022421524664,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1338,276.39436043556594,1733.7464251668255,241026_mACmChPOLR2A_ActivePolII,11.625678754824236,0.0599657530957922,43.55230737988853,0.5995121045102537,90,1.5
185,L08,213.78730906251954,265.41284347350694,488.380273735016,1822.7036011080334,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1444,499.267049983447,1732.509027557808,241026_mACmChPOLR2A_ActivePolII,78.34039325323889,0.4040831316882548,36.56685530186863,0.5033550159840303,0,0.0
186,L09,217.283219963025,197.09086245624965,488.6135419178586,1765.802155504234,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1299,505.99236106384467,1721.5073924731182,241026_mACmChPOLR2A_ActivePolII,10.0184122359816,0.05167540297855226,40.06276620237409,0.5514774009328052,90,1.5
187,L10,221.62078393658365,271.7010130971071,554.6452949551892,1797.7781919850886,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1073,540.4979587232733,1757.5574871592255,241026_mACmChPOLR2A_ActivePolII,84.62856287683903,0.4365177821740851,44.40033017593274,0.6111854224517023,0,0.0
188,L11,228.25267722987545,200.20908895620443,580.224002926311,1740.4682692307692,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1040,518.134561155207,1716.5825706327098,241026_mACmChPOLR2A_ActivePolII,13.136638735936373,0.06775934993222595,51.03222346922453,0.7024756558363239,90,1.5
191,L14,223.49746730545965,270.5700670404782,582.6458089995658,1838.099674267101,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1535,224.58911973078392,1746.1393797932644,241026_mACmChPOLR2A_ActivePolII,83.49761682021014,0.43068431357180453,46.27701354480874,0.6370185978598504,0,0.0
192,L15,228.54992406860424,198.94993511151674,601.2569284760189,1768.168284789644,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1236,240.57489440914983,1682.04298915227,241026_mACmChPOLR2A_ActivePolII,11.877484891248685,0.061264580022225894,51.32947030795333,0.7065673581723432,90,1.5
193,L16,212.45819951791546,247.58272290650123,500.3939002358608,1795.099520383693,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,834,229.38478720591135,1626.3058707449434,241026_mACmChPOLR2A_ActivePolII,60.51027268623318,0.31211459977388445,35.23774575726455,0.4850593777470029,0,0.0
194,L17,230.45768647194964,197.6527652559769,608.3906147627586,1731.4424242424243,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,825,256.12309416089477,1661.3160482789451,241026_mACmChPOLR2A_ActivePolII,10.58031503570885,0.054573721886452285,53.23723271129873,0.7328283469038676,90,1.5
195,L18,216.23870348273707,219.6695012558431,521.7023036837128,1832.1684397163122,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1128,217.89702986988456,1661.9798142914817,241026_mACmChPOLR2A_ActivePolII,32.59705103557505,0.16813699701095716,39.01824972208615,0.5370992815870038,0,0.0
196,L19,226.31675604575065,196.01426927196735,610.6375051368492,1833.5148430873621,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1179,220.72546300715288,1738.0850877192981,241026_mACmChPOLR2A_ActivePolII,8.941819051699298,0.04612228883917389,49.09630228509974,0.6758270520519792,90,1.5
197,L20,219.47771211123435,258.6323820410737,562.795012208262,1744.3355091383812,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,766,224.63674510502224,1642.6947608200455,241026_mACmChPOLR2A_ActivePolII,71.55993182080564,0.3691092187918477,42.25725835058344,0.581685320679251,0,0.0
198,L21,224.21562972771224,194.695747433576,582.4367366773828,1693.7753357753359,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,819,227.8650274528874,1597.5064034151546,241026_mACmChPOLR2A_ActivePolII,7.62329721330795,0.03932129625372369,46.99517596706133,0.646904344242685,90,1.5
201,M04,218.6776348643252,270.3994561344027,477.7198908791236,1784.9571558796717,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1097,335.556209194221,1750.3642664613014,241026_mACmChPOLR2A_ActivePolII,83.32700591413467,0.42980429515009083,41.45718110367429,0.5706719892871519,0,0.0
202,M05,222.55681933734616,197.25279408288097,517.1461086786055,1710.5250501002004,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,998,296.38013026298006,1733.7299098392787,241026_mACmChPOLR2A_ActivePolII,10.180343862612915,0.05251065330206082,45.33636557669524,0.6240702633881978,120,2.0
203,M06,215.54578197516216,264.09765109868385,479.15969775418483,1796.9973285841495,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1123,350.5810076207229,1752.8604233943308,241026_mACmChPOLR2A_ActivePolII,77.0252008784158,0.3972993126196793,38.325328214511245,0.5275609848523862,0,0.0
204,M07,220.11817142409313,194.3438274053161,482.57245820944763,1770.201754385965,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1026,279.36510406013673,1699.2750379362672,241026_mACmChPOLR2A_ActivePolII,7.271377185048038,0.03750607754958213,42.89771766344222,0.5905014577246666,120,2.0
205,M08,217.76416299083422,265.36102373704864,527.7585467441878,1731.2888725128962,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1357,522.8096864562366,1750.9946619217083,241026_mACmChPOLR2A_ActivePolII,78.28857351678059,0.40381584324966296,40.54370923018331,0.5580977428640936,0,0.0
206,M09,225.10749051403985,196.02800909095652,542.8934020349914,1837.2504273504273,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1170,489.3249299907616,1789.5306192268217,241026_mACmChPOLR2A_ActivePolII,8.955558870688463,0.04619315941890183,47.88703675338894,0.6591811068095367,120,2.0
207,M10,221.84950308520968,269.0368673751496,558.2635564821182,1710.7451820128479,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,934,532.6936628911075,1721.3275488069414,241026_mACmChPOLR2A_ActivePolII,81.96441715488155,0.4227760034837166,44.629049324558764,0.614333818171326,0,0.0
208,M11,229.2236222151541,197.54122338924418,603.4991448666548,1722.1466666666668,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1125,531.8246074231434,1715.6653952843274,241026_mACmChPOLR2A_ActivePolII,10.468773168976128,0.05399838412068419,52.0031684545032,0.7158410389011229,120,2.0
211,M14,223.2460839683332,264.8711828570425,578.0746763605332,1715.8563829787233,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,752,190.79708632944366,1656.0045731707316,241026_mACmChPOLR2A_ActivePolII,77.79873263677447,0.4012892228358241,46.0256302076823,0.6335582219912442,0,0.0
212,M15,230.24863280511403,195.3175867382851,617.2213338054058,1826.7733990147783,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1218,228.84461864421894,1704.25786163522,241026_mACmChPOLR2A_ActivePolII,8.245136518017034,0.04252877024279898,53.028179044463116,0.7299506531305617,120,2.0
213,M16,226.1358499588087,267.9327707240597,604.7929801928511,1738.8638211382113,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,984,223.0510034808541,1665.7345617529882,241026_mACmChPOLR2A_ActivePolII,80.86032050379166,0.41708102527475194,48.915396198157794,0.6733368191475485,0,0.0
214,M17,227.79727612370914,191.8761555619836,606.5287517166046,1792.58984375,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,768,229.49721201376437,1620.6679668454412,241026_mACmChPOLR2A_ActivePolII,4.803705341715556,0.024777719610282502,50.57682236305823,0.6962069070149897,120,2.0
215,M18,219.11084205649811,258.10472493598223,560.6520611547454,1838.8614762386248,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,989,243.82355385601616,1721.7476011681267,241026_mACmChPOLR2A_ActivePolII,71.03227471571418,0.36638754065584855,41.8903882958472,0.5766352314456716,0,0.0
216,M19,231.88936173674523,193.0093893158912,618.1620945338183,1675.5782945736435,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,645,231.17988832574463,1670.9264194669756,241026_mACmChPOLR2A_ActivePolII,5.93693909562316,0.030622988253925537,54.66890797609432,0.7525358366468616,120,2.0
217,M20,222.71393303812053,263.7731355328051,607.5416012949249,1740.413988657845,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1058,219.62672337412852,1612.4916911045943,241026_mACmChPOLR2A_ActivePolII,76.70068531253705,0.3956254473160168,45.49347927746962,0.6262329861247236,0,0.0
218,M21,228.87637709868852,191.8419951874597,625.2050929074115,1699.15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,780,233.0658530083217,1604.1101351351351,241026_mACmChPOLR2A_ActivePolII,4.769544967191649,0.024601518923203447,51.65592333803761,0.7110610935187269,120,2.0
60,F04,321.83472021211765,270.5632344051194,294.17490353729926,1814.3257978723404,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1522,671.4732829969156,1727.1450910530482,241029_mACmChPOLR2A_ActivePolII,26.020627081465562,0.04490585731446889,132.24211191831097,0.6026308715336586,120,2.0
61,F05,321.4700283905107,504.1350999112209,308.0776532876415,1781.8510726072607,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,956,793.6258311088466,1743.6884893492281,241029_mACmChPOLR2A_ActivePolII,259.5924925875671,0.4479993274392694,131.87742009670404,0.6009689610642316,0,0.0
62,F06,325.2933864391619,270.6715452325284,302.0154838195524,1786.5425721410759,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1221,643.2692260772286,1749.730353879382,241029_mACmChPOLR2A_ActivePolII,26.128937908874576,0.04509277788890446,135.70077814535523,0.6183921068354302,120,2.0
63,F07,313.0751015141895,492.01716684688176,324.2879110615152,1796.3046692607004,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1279,811.0052619688059,1731.2175667883914,241029_mACmChPOLR2A_ActivePolII,247.47455952322795,0.42708645045787236,123.48249322038282,0.5627130528172136,0,0.0
64,F08,332.2254106576875,273.68925590934526,317.99550325494033,1764.3591208791208,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,879,1054.4574732749138,1703.6412228057013,241029_mACmChPOLR2A_ActivePolII,29.14664858569145,0.05030068024441739,142.63280236388084,0.6499815282058559,120,2.0
65,F09,322.9066578556106,504.78525974157026,366.29155875780305,1763.2170542635658,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1029,1103.1675824321974,1690.260978956999,241029_mACmChPOLR2A_ActivePolII,260.2426524179165,0.4491213597593154,133.31404956180393,0.6075157202929323,0,0.0
66,F10,338.83874267753083,279.50860495445227,377.91449293498096,1805.2441220610306,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1085,1100.2896592004727,1733.396486825596,241029_mACmChPOLR2A_ActivePolII,34.965997630798455,0.060343591856982084,149.24613438372415,0.6801186606294631,120,2.0
67,F11,319.0734678643896,498.3245429830887,370.7228692523616,1733.0584415584415,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1572,1115.0073945875506,1730.0120526608566,241029_mACmChPOLR2A_ActivePolII,253.78193565943488,0.437971589079414,129.48085957058294,0.5900477700942048,0,0.0
70,F14,340.5249379876054,274.96916339118616,358.31367072457255,1774.622641509434,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1367,518.8437198286388,1674.745391705069,241029_mACmChPOLR2A_ActivePolII,30.426556067532346,0.052509517970553816,150.93232969379875,0.6878026981463014,120,2.0
71,F15,329.23176160770976,511.6516092912345,377.5218947392069,1805.2103646833013,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1298,532.7373168534255,1668.4490125673249,241029_mACmChPOLR2A_ActivePolII,267.10900196758064,0.46097116307816455,139.63915331390308,0.6363393887248378,0,0.0
72,F16,329.0906756150106,269.2607503161155,382.37512859736944,1797.5951765719208,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1494,514.2464593681669,1703.533566586486,241029_mACmChPOLR2A_ActivePolII,24.71814299246168,0.042658057349000876,139.4980673212039,0.6356964560500026,120,2.0
73,F17,319.32841212733786,492.911500233064,369.30218257522375,1803.5224264705882,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1227,487.4618590494644,1681.1423317396102,241029_mACmChPOLR2A_ActivePolII,248.36889290941016,0.4286298724248268,129.73580383353118,0.5912095579781423,0,0.0
74,F18,342.35275944514154,274.2270993467078,405.41021424898906,1747.0389610389611,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1060,499.0724451183995,1638.0841075794622,241029_mACmChPOLR2A_ActivePolII,29.68449202305399,0.05122887926821913,152.76015115133487,0.6961321298377987,120,2.0
75,F19,327.2756646180851,507.0953862573032,389.66539665890224,1784.731299623903,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,713,485.861569248158,1697.0238142488588,241029_mACmChPOLR2A_ActivePolII,262.5527789336494,0.45310812807850653,137.68305632427843,0.6274254019730983,0,0.0
76,F20,342.5966781308186,278.2578093649186,421.41834340949947,1797.4553039332538,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,829,416.03148974580307,1724.2604712041884,241029_mACmChPOLR2A_ActivePolII,33.7152020412648,0.05818499482942722,153.0040698370119,0.6972436738686721,120,2.0
