,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,EU,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,Alexa647_Intensity,NucleusArea2,EXPERIMENT,GFP_Intensity_BGS,GFP_Intensity_FC,RFP_Intensity_BGS,RFP_Intensity_FC,Alexa647_Intensity_BGS,Alexa647_Intensity_FC,TIME_IN_AUXIN,TIME_IN_AUXIN_HRS
178,L04,314.2962552460086,300.97924020219233,294.9750310589457,1849.8785805899956,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1093,559.9774445127158,1780.4233464365066,241029_mACmChPOLR2A_ActivePolII,56.43663287853852,0.09739716784757721,124.70364695220195,0.5682778833164219,432.89566136692645,0.7119838437599119,60,1.0
179,L05,318.38748943089513,440.0221021581613,304.5600303070269,1788.4724864130435,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1199,673.7403657736478,1754.383118971061,241029_mACmChPOLR2A_ActivePolII,195.4794948345075,0.3373544486633655,128.79488113708845,0.586921747866993,546.6585826278584,0.8990898122072613,0,0.0
180,L06,328.1578111951505,316.62224504085276,339.9002801517931,1736.0487012987012,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1020,541.3488751554233,1755.7358530856288,241029_mACmChPOLR2A_ActivePolII,72.07963771719895,0.1243935404198122,138.5652029013438,0.63144536772263,414.267092009634,0.6813454206977063,60,1.0
197,M04,319.3866670804683,365.7857489161655,321.34021813156363,1810.588674793551,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,1097,612.0155840572438,1713.6044052863435,241029_mACmChPOLR2A_ActivePolII,121.2431415925117,0.20923889342349494,129.79405878666165,0.5914750273711135,484.93380091145445,0.7975710138831613,30,0.5
198,M06,320.9734995865934,363.2362178519291,344.4290811121604,1786.811555075594,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,1123,581.0174800019452,1720.2534246575342,241029_mACmChPOLR2A_ActivePolII,118.69361052827529,0.20483896571110877,131.3808912927867,0.5987062659098235,453.9356968561558,0.7465884071162749,30,0.5
199,M07,316.460871433576,460.75546837107504,351.8441890792317,1784.8138268916712,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,Total Pol II F12,Goat anti-mouse Alexa647,1026,633.815637785337,1740.0731126458682,241029_mACmChPOLR2A_ActivePolII,216.21286104742123,0.37313566107960733,126.86826313976934,0.5781420976784506,506.73385463954764,0.8334255798506045,0,0.0
61,F04,332.12372730845414,492.9300739201751,317.9006234137284,1811.539689781022,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,Total Pol II F12,Goat anti-mouse Alexa647,1522,731.6471124969862,1766.7337908187412,241111_mACmChPOLR2A_ActivePolII,223.03971734635184,0.4115016666906261,115.2544392440374,0.5378121655185495,604.7759674472967,1.1196477865395165,0,0.0
62,F05,339.31499958297536,370.45670742146234,346.8640653823861,1787.0163487738419,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,956,645.768790301594,1758.8599710284886,241111_mACmChPOLR2A_ActivePolII,100.56635084763906,0.18554193611416275,122.44571151855862,0.5713688227732404,518.8976452519045,0.9606575512567667,30,0.5
63,F06,336.5028977447605,504.3750732895719,334.5322770701325,1789.8525679758309,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,Total Pol II F12,Goat anti-mouse Alexa647,1221,760.4217810722615,1722.5364611260054,241111_mACmChPOLR2A_ActivePolII,234.48471671574862,0.4326173512503697,119.63360968034377,0.5582467027994775,633.550636022572,1.172919569336545,0,0.0
64,F07,333.59849377848104,366.6185159095089,342.4793074624061,1790.1021820117085,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,1279,610.534936389506,1770.2310305775763,241111_mACmChPOLR2A_ActivePolII,96.72815933568563,0.17846058655437108,116.7292057140643,0.5446938731046662,483.66379133981656,0.8954276005521469,30,0.5
81,G04,336.5784346860185,454.45168628769056,341.0135597136544,1840.6342321219227,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1115,667.3309670078115,1759.4222826086957,241111_mACmChPOLR2A_ActivePolII,184.56132971386728,0.3405101821661576,119.70914662160177,0.558599181074684,540.459821958122,1.0005765373302242,0,0.0
82,G05,344.0418342090053,313.1056729373275,347.0415625632716,1843.3664416586307,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1193,569.2171837931377,1752.0191066997518,241111_mACmChPOLR2A_ActivePolII,43.2153163635042,0.0797309776111745,127.17254614458855,0.5934256665958938,442.3460387434482,0.8189342662773477,60,1.0
83,G06,332.9459378423394,488.6859757251334,342.3982859731543,1825.6,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1198,705.9605106427196,1774.4016137428423,241111_mACmChPOLR2A_ActivePolII,218.79561915131012,0.40367143133327793,116.07664977792265,0.5416488492128296,579.08936559303,1.0720930746166129,0,0.0
84,G07,344.5757965290296,324.2685840059612,360.1104637298115,1828.361803713528,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1386,533.90652471727,1749.224651609803,241111_mACmChPOLR2A_ActivePolII,54.37822743213792,0.10032621761826621,127.70650846461288,0.5959172967102839,407.03537966758057,0.7535621228662555,60,1.0
101,H04,343.2332227141361,510.5257430931255,353.78318714809427,1752.2080185938407,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1055,672.4496699234181,1724.6014263074485,241111_mACmChPOLR2A_ActivePolII,240.63538651930224,0.44396515470680836,126.36393464971937,0.5896524401417007,545.5785248737286,1.0100530124183513,0,0.0
102,H05,345.13615368230427,300.3283851392644,356.82610659497806,1814.5,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1211,535.994894315968,1770.429963798385,241111_mACmChPOLR2A_ActivePolII,30.43802856544113,0.05615726039504319,128.26686561788753,0.5985320931211046,409.1237492662786,0.7574284114169202,90,1.5
103,H06,338.0509612692781,513.1039949756445,361.6511639801641,1762.4363979848868,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1331,675.6258356547742,1746.9460784313726,241111_mACmChPOLR2A_ActivePolII,243.21363840182119,0.4487219530000794,121.18167320486137,0.5654704366698774,548.7546906050846,1.0159331847833442,0,0.0
104,H07,343.9895439759369,305.01745217006913,350.3528605828966,1808.3648130393096,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1500,536.4510150928418,1758.7785698373802,241111_mACmChPOLR2A_ActivePolII,35.12709559624585,0.06480845006367003,127.12025591152016,0.5931816645108857,409.5798700431523,0.7582728474489552,90,1.5
121,I04,335.0653610909689,423.9973407827466,339.95583567625516,1784.5697674418604,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1217,662.5061089845466,1773.88720666162,241111_mACmChPOLR2A_ActivePolII,154.10698420892334,0.28432281750143285,118.19607302655217,0.551538720826211,535.6349639348571,0.9916440699424773,0,0.0
122,I05,335.39477400176713,289.78682469664335,349.75349789849326,1754.4117026884555,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1155,565.6089877726812,1724.2452922474934,241111_mACmChPOLR2A_ActivePolII,19.896468122820067,0.03670839387355998,118.5254859373504,0.5530758613655966,438.73784272299173,0.8122542576375253,120,2.0
123,I06,333.6603213386572,423.1397442423824,349.34349087435686,1753.7680722891566,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1169,677.3681006576327,1711.3879937629938,241111_mACmChPOLR2A_ActivePolII,153.2493876685591,0.28274057730714497,116.79103327424045,0.5449823792502443,550.4969556079432,1.0191587149945556,0,0.0
124,I07,338.87326950781346,294.6469162752806,353.7083541377274,1851.1630144307858,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1487,538.8483035541183,1750.8011377689834,241111_mACmChPOLR2A_ActivePolII,24.75655970145732,0.04567511876306772,122.00398144339673,0.5693075762836847,411.9771585044288,0.7627110507900938,120,2.0
141,J04,336.06924757116946,425.81556517218996,351.782534608949,1822.1001157407406,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1222,644.543062263639,1747.1774744027305,241111_mACmChPOLR2A_ActivePolII,155.92520859836668,0.28767738760031625,119.19995950675272,0.5562231595809585,517.6719172139494,0.9583883081676464,0,0.0
142,J05,342.6653699880358,290.23218016935147,345.9343087870121,1761.1076724693746,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1208,550.6950737566829,1720.7264690587624,241111_mACmChPOLR2A_ActivePolII,20.341823595528183,0.03753006151854087,125.79608192361908,0.587002667114972,423.8239287069934,0.7846434865165509,120,2.0
143,J06,325.43533769806356,420.72254322060377,341.4032885238871,1807.5321608040201,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1308,631.3109507210063,1734.0508306471609,241111_mACmChPOLR2A_ActivePolII,150.83218664678049,0.27828091307773073,108.56604963364683,0.5066021112786473,504.43980567131683,0.9338911303738816,0,0.0
144,J07,334.53313342190876,294.89665726939126,360.23168070228115,1821.1080361894624,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1774,539.3294147421177,1769.590007725985,241111_mACmChPOLR2A_ActivePolII,25.006300695567973,0.04613588349385296,117.66384535749202,0.5490551851192691,412.45826969242825,0.7636017526461822,120,2.0
161,K04,331.7386083120272,504.9193470294557,342.1118633133253,1875.4681647940074,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1294,677.0998064921721,1747.16036505867,241111_mACmChPOLR2A_ActivePolII,235.02899045563242,0.433621520165946,114.86932024761049,0.5360150834902198,550.2286614424826,1.0186620104549102,0,0.0
162,K05,336.85294806796657,296.75701326263095,356.5475604775414,1798.4118322802988,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,970,537.6146723866208,1727.2745490981963,241111_mACmChPOLR2A_ActivePolII,26.866656688807666,0.04956818515278685,119.98366000354983,0.5598801437636499,410.7435273369313,0.7604271762969906,90,1.5
163,K06,333.72311999155335,305.6785576601991,334.374545222399,1800.2353535353536,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1527,539.3412067467375,1753.3664799253036,241111_mACmChPOLR2A_ActivePolII,35.78820108637581,0.06602817009507747,116.85383192713661,0.5452754168089471,412.47006169704804,0.7636235836920274,0,0.0
164,K07,345.14390230349755,302.41806225286916,364.06919806545613,1737.237062937063,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1354,530.2139768127237,1685.2423600605143,241111_mACmChPOLR2A_ActivePolII,32.52770567904588,0.060012652723030635,128.27461423908082,0.5985682505374356,403.3428317630342,0.7467259499517345,90,1.5
181,L04,331.7028870244427,508.8820972597809,347.4156196824217,1857.1096239643084,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1093,654.0199702716254,1742.5411324786326,241111_mACmChPOLR2A_ActivePolII,238.9917406859576,0.4409326768687015,114.83359896002597,0.5358483971295298,527.1488252219359,0.9759333159813132,0,0.0
182,L05,334.41077493919795,315.8874988774096,343.910210540539,1787.8684389911384,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1199,536.2961847472345,1725.2601764873327,241111_mACmChPOLR2A_ActivePolII,45.997142303586315,0.08486336400587835,117.54148687478121,0.5484842233325659,409.42503969754506,0.757986203364072,60,1.0
183,L06,334.1749721568121,522.4416073672012,348.72661474410546,1824.95263509006,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1020,670.5691384617667,1768.672842920354,241111_mACmChPOLR2A_ActivePolII,252.5512507933779,0.46594957105731455,117.30568409239535,0.547383896040515,543.6979934120772,1.006571503559057,0,0.0
184,L07,330.78924951984106,309.7536419999208,347.1285595624485,1826.3992592592592,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1338,516.7808109771067,1720.186567164179,241111_mACmChPOLR2A_ActivePolII,39.86328542609749,0.0735465798996251,113.91996145542433,0.5315850874637879,389.9096659274173,0.7218565516891828,60,1.0
201,M04,325.765842069731,503.2860429168339,345.8392012559443,1836.0163288288288,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,Total Pol II F12,Goat anti-mouse Alexa647,1097,643.791609403513,1753.6297445691096,241111_mACmChPOLR2A_ActivePolII,233.3956863430106,0.43060812249600167,108.89655400531424,0.5081443449054445,516.9204643538235,0.9569971111346689,0,0.0
202,M05,335.4440483012797,368.89008981695406,369.44806710314674,1745.8942639944714,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,998,537.5543186205357,1757.450423517688,241111_mACmChPOLR2A_ActivePolII,98.99973324313078,0.1826515730748259,118.57476023686294,0.5533057901900226,410.68317357084624,0.7603154407713683,30,0.5
203,M06,338.2339044990411,526.9589863016595,377.50440692562034,1720.7622641509433,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,Total Pol II F12,Goat anti-mouse Alexa647,1123,658.3269898034571,1691.8934847256014,241111_mACmChPOLR2A_ActivePolII,257.0686297278362,0.47428400127772263,121.36461643462437,0.5663241052592275,531.4558447537676,0.9839070866748685,0,0.0
204,M07,339.449666337988,378.65926242012324,390.1793253174774,1698.7909300538047,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,1026,536.9308688034151,1744.5865297493203,241111_mACmChPOLR2A_ActivePolII,108.76890584629996,0.20067540692926866,122.58037827357126,0.5719972186911049,410.0597237537257,0.7591612212829453,30,0.5
