,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,EU,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,Alexa647_Intensity,NucleusArea2,EXPERIMENT,GFP_Intensity_BGS,GFP_Intensity_FC,RFP_Intensity_BGS,RFP_Intensity_FC,Alexa647_Intensity_BGS,Alexa647_Intensity_FC,TIME_IN_AUXIN,TIME_IN_AUXIN_HRS
218,M21,228.87637709868852,191.8419951874597,625.2050929074115,1699.15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,780,233.0658530083217,1604.1101351351351,241026_mACmChPOLR2A_ActivePolII,4.769544967191649,0.024601518923203447,51.65592333803761,0.7110610935187269,99.53296503126896,1.0338770974251248,120,2.0
70,F14,340.5249379876054,274.96916339118616,358.31367072457255,1774.622641509434,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1367,518.8437198286388,1674.745391705069,241029_mACmChPOLR2A_ActivePolII,30.426556067532346,0.052509517970553816,150.93232969379875,0.6878026981463014,371.4972795903416,1.29565067312428,120,2.0
71,F15,329.23176160770976,511.6516092912345,377.5218947392069,1805.2103646833013,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1298,532.7373168534255,1668.4490125673249,241029_mACmChPOLR2A_ActivePolII,267.10900196758064,0.46097116307816455,139.63915331390308,0.6363393887248378,385.39087661512826,1.344106608944679,0,0.0
72,F16,329.0906756150106,269.2607503161155,382.37512859736944,1797.5951765719208,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1494,514.2464593681669,1703.533566586486,241029_mACmChPOLR2A_ActivePolII,24.71814299246168,0.042658057349000876,139.4980673212039,0.6356964560500026,366.90001912986975,1.2796170601279582,120,2.0
73,F17,319.32841212733786,492.911500233064,369.30218257522375,1803.5224264705882,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1227,487.4618590494644,1681.1423317396102,241029_mACmChPOLR2A_ActivePolII,248.36889290941016,0.4286298724248268,129.73580383353118,0.5912095579781423,340.1154188111672,1.186201879616919,0,0.0
74,F18,342.35275944514154,274.2270993467078,405.41021424898906,1747.0389610389611,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1060,499.0724451183995,1638.0841075794622,241029_mACmChPOLR2A_ActivePolII,29.68449202305399,0.05122887926821913,152.76015115133487,0.6961321298377987,351.7260048801023,1.2266954834251937,120,2.0
75,F19,327.2756646180851,507.0953862573032,389.66539665890224,1784.731299623903,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,713,485.861569248158,1697.0238142488588,241029_mACmChPOLR2A_ActivePolII,262.5527789336494,0.45310812807850653,137.68305632427843,0.6274254019730983,338.5151290098608,1.1806206367056842,0,0.0
76,F20,342.5966781308186,278.2578093649186,421.41834340949947,1797.4553039332538,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,829,416.03148974580307,1724.2604712041884,241029_mACmChPOLR2A_ActivePolII,33.7152020412648,0.05818499482942722,153.0040698370119,0.6972436738686721,268.6850495075059,0.9370781009129124,120,2.0
77,F21,322.36109154080975,498.3104641415014,385.9115058462841,1830.2640159045725,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,685,499.1035983269294,1703.7564046895354,241029_mACmChPOLR2A_ActivePolII,253.76785681784762,0.4379472921072661,132.76848324700308,0.6050295598785332,351.7571580886322,1.2268041347608003,0,0.0
89,G14,330.4178968267557,281.55093479879594,376.6948318818354,1827.9375351716376,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1766,491.31832897078544,1681.4425744826017,241029_mACmChPOLR2A_ActivePolII,37.008327475142124,0.06386820224750203,140.825288532949,0.6417446389166372,343.97188873248825,1.1996518781066874,90,1.5
90,G15,324.65991512421766,504.2119733471479,374.9539219778019,1797.7655963302752,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1750,457.5364665991261,1697.9523521098324,241029_mACmChPOLR2A_ActivePolII,259.66936602349404,0.4481319940169887,135.06730683041098,0.6155053609639469,310.1900263608289,1.0818327307646183,0,0.0
91,G16,328.9729701507742,278.71912023247944,381.12362465002496,1747.926073926074,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1584,523.6156162902003,1644.522483451267,241029_mACmChPOLR2A_ActivePolII,34.17651290882563,0.05898111553518284,139.3803618569675,0.6351600690741135,376.26917605190306,1.3122933545170465,90,1.5
92,G17,314.9491425595217,483.82383896192664,377.6220435224755,1781.1273798730733,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1432,456.17863787104034,1690.7526362038664,241029_mACmChPOLR2A_ActivePolII,239.28123163827283,0.4129465755124861,125.35653426571503,0.5712531084171727,308.83219763274315,1.0770971060314527,0,0.0
93,G18,333.9926986132142,279.23749972417886,396.94688137761284,1777.867341202923,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1198,453.00797247021757,1695.1273125608568,241029_mACmChPOLR2A_ActivePolII,34.69489240052505,0.05987572408616516,144.40009031940752,0.6580351070956718,305.6615322319204,1.066038950328784,90,1.5
94,G19,325.7137738309372,504.5010755589593,411.83776626442597,1795.0896204846822,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,585,439.48973960191626,1667.8135474860335,241029_mACmChPOLR2A_ActivePolII,259.95846823530553,0.44863092060443255,136.12116553713054,0.6203078235206251,292.14329936361906,1.0188921514758302,0,0.0
95,G20,332.9794614571562,283.064621836498,394.0715561933093,1852.9030860855441,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,794,442.2375245840684,1701.6809571286142,241029_mACmChPOLR2A_ActivePolII,38.52201451284421,0.06648049187146071,143.38685316334954,0.653417758041214,294.8910843457712,1.0284754503512676,90,1.5
96,G21,327.97608818351716,501.84660019306494,414.29167069731966,1729.0342465753424,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,909,461.40291689049496,1644.4229571052,241029_mACmChPOLR2A_ActivePolII,257.3039928694111,0.44404988219777036,138.3834798897105,0.6306172510562389,314.0564766521978,1.0953175372432495,0,0.0
109,H14,323.6570140338702,300.0707466908692,364.8622721459995,1749.1153136531366,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1361,477.77667458740376,1651.6202179952982,241029_mACmChPOLR2A_ActivePolII,55.5281393672154,0.0958293086310076,134.06440574006353,0.6109351136397702,330.43023434910657,1.152423393321032,60,1.0
110,H15,321.63290499996293,503.44438031755067,373.5839121071744,1849.2214194645135,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1579,552.915001441747,1746.9956590370955,241029_mACmChPOLR2A_ActivePolII,258.9017729938969,0.44680729792281876,132.04029670615625,0.6017111941674602,405.5685612034498,1.4144792120705403,0,0.0
111,H16,327.0702271508657,297.5014298814474,393.13072031150426,1805.533189422558,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1376,461.80521097963174,1714.012658227848,241029_mACmChPOLR2A_ActivePolII,52.95882255779358,0.09139523509087583,137.47761885705904,0.626489217892852,314.45877074133455,1.096720596258806,60,1.0
112,H17,366.5832819203709,513.6034952252951,392.42132926733046,1787.7941952506596,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1394,487.35527383361807,1681.99207696661,241029_mACmChPOLR2A_ActivePolII,269.0608879016413,0.4643396872484172,176.99067362656422,0.8065512744290723,340.0088335953209,1.1858301482093332,0,0.0
113,H18,322.9070722262582,295.67655298422545,372.41558407569715,1865.9149040826364,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1044,483.2630807205731,1724.2689924259812,241029_mACmChPOLR2A_ActivePolII,51.13394566057164,0.08824590047620429,133.31446393245153,0.607517608591152,335.9166404822759,1.1715580308809965,60,1.0
114,H19,323.428339750714,504.6419356873175,385.62929928059924,1767.3647342995168,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1164,408.7693317696,1671.0651473866733,241029_mACmChPOLR2A_ActivePolII,260.09932836366374,0.44887401408582894,133.8357314569073,0.6098930387624353,261.4228915313028,0.9117502711086722,0,0.0
115,H20,333.6218660604943,303.2989465975792,394.37380415250686,1705.5158450704225,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,961,477.5613371927577,1627.1048640167364,241029_mACmChPOLR2A_ActivePolII,58.75633927392536,0.10140046892393373,144.02925776668764,0.6563452131489033,330.2148969544605,1.1516723729080973,60,1.0
116,H21,316.4396087002463,488.92575729219925,378.00559602205163,1814.4706163401816,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,819,444.95774702737555,1653.03466976564,241029_mACmChPOLR2A_ActivePolII,244.38314996854544,0.4217513601109513,126.84700040643963,0.5780452028290581,297.61130678907836,1.0379626208726915,0,0.0
129,I14,319.2966378296689,356.80691882671147,359.1606329101459,1806.924269264836,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1412,390.51494595832867,1699.0964031404053,241029_mACmChPOLR2A_ActivePolII,112.26431150305766,0.1937434151021795,129.70402953586222,0.5910647616464834,243.16850572003148,0.8480854515710303,30,0.5
130,I16,324.11446237129223,355.44060083074953,402.69627843942004,1760.198548812665,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1177,442.62951841732547,1654.4778519417475,241029_mACmChPOLR2A_ActivePolII,110.89799350709572,0.19138545190702802,134.52185407748556,0.6130197180540776,295.2830781790283,1.029842585729702,30,0.5
131,I17,325.9667083949911,501.1464613244507,413.0381407825014,1730.1853785900782,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1196,423.2825329533035,1664.2716807367613,241029_mACmChPOLR2A_ActivePolII,256.6038540007969,0.44284159709242416,136.3741001011844,0.6214604531524849,275.9360927150063,0.9623671663483606,0,0.0
132,I18,325.20632385748667,356.35288180587673,401.6557478828068,1750.3220221606648,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,970,426.83502962696065,1626.444347063979,241029_mACmChPOLR2A_ActivePolII,111.81027448222292,0.19295984744989897,135.61371556368,0.6179953603020315,279.48858938866346,0.97475701402523,30,0.5
133,I19,337.0948425671376,514.4844841041419,452.5373277270667,1721.920613742495,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,961,431.8832847572657,1666.9049909801563,241029_mACmChPOLR2A_ActivePolII,269.9418767804881,0.4658600795420106,147.50223427333094,0.672171660780859,284.5368445189685,0.9923635363795672,0,0.0
134,I20,332.9755448617776,358.9380239275925,409.5736438559624,1746.7049399198931,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,841,390.37957966986653,1638.1387011460477,241029_mACmChPOLR2A_ActivePolII,114.39541660393868,0.1974212319850196,143.38293656797094,0.6533999100104151,243.03313943156934,0.8476133419960754,30,0.5
135,I21,334.5076034361867,517.7307929374657,427.1196568593262,1746.4303079416532,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,806,366.23045782689087,1623.828388401888,241029_mACmChPOLR2A_ActivePolII,273.1881856138119,0.47146249184404837,144.91499514238,0.6603815422646478,218.88401758859368,0.7633897751217377,0,0.0
148,J14,335.87536217289426,282.09633755509196,372.6820844550477,1791.6985061113626,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1627,408.3005153465587,1693.415274463007,241029_mACmChPOLR2A_ActivePolII,37.55373023143815,0.06480944698678016,146.28275387908758,0.6666144557261254,260.9540751082615,0.9101152058001053,120,2.0
149,J15,321.42384478629026,508.0355672949809,372.784922309743,1829.6452862677572,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1391,455.4678593793052,1704.5847318870242,241029_mACmChPOLR2A_ActivePolII,263.4929599713271,0.4547306729693557,131.83123649248358,0.6007585011338946,308.121419141008,1.074618162895518,0,0.0
150,J16,338.5988750255105,279.70221200390745,391.9398156802408,1797.5100908173563,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1064,491.2715057155756,1674.5957736877983,241029_mACmChPOLR2A_ActivePolII,35.159604680253636,0.06067771487833319,149.00626673170382,0.6790255772682489,343.9250654772784,1.199488575209295,120,2.0
151,J17,317.3835785597351,495.3110368569972,378.0904089385698,1868.4461784713885,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1290,415.0668451441491,1736.491030454735,241029_mACmChPOLR2A_ActivePolII,250.76842953334338,0.432770942850141,127.79097026592842,0.5823468989444123,267.7204049058519,0.9337137628783596,0,0.0
152,J18,336.2674486629829,281.5737332656722,387.78293912209944,1712.994952327538,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1060,456.5921253297832,1696.072593993852,241029_mACmChPOLR2A_ActivePolII,37.031125942018406,0.06390754736771491,146.6748403691762,0.668401204438855,309.245685091486,1.0785392035478583,120,2.0
153,J19,329.5250933881655,382.10712274474105,402.7705128299127,1709.3950223356733,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1079,429.084056317323,1641.59864439603,241029_mACmChPOLR2A_ActivePolII,137.56451542108724,0.2374059810969577,139.9324850943588,0.6376761095616447,281.7376160790258,0.9826008209797674,0,0.0
154,J20,345.9739437022682,284.5723276987628,422.28760573447676,1804.8332217012726,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,867,464.76582201928795,1695.9310157523084,241029_mACmChPOLR2A_ActivePolII,40.02972037510901,0.06908245930718318,156.3813354084615,0.712633964186937,317.41938178099076,1.1070461568944578,120,2.0
155,J21,331.07728936052575,506.46979252083526,404.5342046806331,1738.8587512794268,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,592,454.80762225178347,1674.4679346500855,241029_mACmChPOLR2A_ActivePolII,261.9271851971814,0.45202849141261436,141.48468106671908,0.6447495084815917,307.4611820134863,1.0723154901016863,0,0.0
168,K14,329.4892420873949,284.1894825718455,381.80304204836983,1821.8919145370758,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1357,431.9114514325085,1684.8830939226518,241029_mACmChPOLR2A_ActivePolII,39.64687524819166,0.06842175314552669,139.89663379358825,0.6375127342168655,284.5650111942113,0.9924617717469385,90,1.5
169,K15,325.3829424527866,480.5984035138226,398.51094279674635,1790.4455445544554,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1454,447.97702625714334,1676.6368275568786,241029_mACmChPOLR2A_ActivePolII,236.05579619016876,0.40738018606475596,135.79033415897993,0.6188002160054885,300.63058601884615,1.0484927953351064,0,0.0
170,K16,331.19731611533155,287.09049751136075,394.2054951225676,1811.8172451193059,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1143,476.29875572234266,1708.04146856841,241029_mACmChPOLR2A_ActivePolII,42.54789018770694,0.0734282644234124,141.60470782152487,0.6452964736412276,328.95231548404547,1.14726893680805,90,1.5
171,K17,324.59728145529795,516.447484934089,417.8158212900726,1729.6100917431193,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1117,397.328678905235,1646.5858585858587,241029_mACmChPOLR2A_ActivePolII,271.90487761043516,0.4692477855685335,135.00467316149127,0.6152199376449987,249.9822386669378,0.8718493340115245,0,0.0
172,K18,326.828476580289,281.4752276652271,395.3565637803295,1720.885736196319,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1489,459.031626038559,1614.1476578411405,241029_mACmChPOLR2A_ActivePolII,36.93262034157331,0.06373754845014792,137.23586828648234,0.6253875540209803,311.6851858002618,1.0870473162826215,90,1.5
173,K19,324.0401624136495,505.0911973553976,441.04778228765065,1820.0360824742268,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,930,421.60485054328717,1678.9201193238316,241029_mACmChPOLR2A_ActivePolII,260.54859003174374,0.44964934053359285,134.44755411984283,0.612681131142695,274.25841030499,0.9565160054832706,0,0.0
174,K20,340.5042168176032,290.5085234338765,430.0364718580364,1683.1613123718387,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,886,428.5625552578035,1603.7857785778579,241029_mACmChPOLR2A_ActivePolII,45.96591611022271,0.07932702250841563,150.91160852379653,0.6877082712156021,281.21611501950633,0.9807820103560488,90,1.5
175,K21,341.09037831842164,520.2126974443922,458.42879000831425,1646.9027272727274,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,875,434.3675722138858,1584.0963284642717,241029_mACmChPOLR2A_ActivePolII,275.67009012073845,0.47574571104961344,151.49777002461497,0.6903794249878278,287.0211319755886,1.001027849396754,0,0.0
187,L14,325.2295767174439,306.0035701711924,411.3603270516858,1823.1516646115906,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1535,407.9631305291341,1684.349164467898,241029_mACmChPOLR2A_ActivePolII,61.46096284753858,0.10606805206502318,135.6369684236372,0.6181013242121535,260.6166902908369,0.9089385272890806,60,1.0
188,L15,320.3179078987741,509.1383878609261,383.9427124168921,1782.0897755610972,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1236,396.57522022548864,1666.4541984732825,241029_mACmChPOLR2A_ActivePolII,264.5957805372723,0.45663389777722635,130.7252996049674,0.5957187169024027,249.22877998719144,0.8692215375262818,0,0.0
189,L16,325.76537533984236,305.39002310938963,383.87804532488906,1794.2113821138212,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,834,393.56914717898445,1670.8794788273615,241029_mACmChPOLR2A_ActivePolII,60.84741578573582,0.10500920529984849,136.1727670460357,0.62054297298877,246.22270694068726,0.8587374215444399,60,1.0
190,L17,316.4024158451897,485.53508562252875,377.7586058194426,1771.0543789353178,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,825,351.238560684556,1653.2684509326846,241029_mACmChPOLR2A_ActivePolII,240.99247829887494,0.41589980942688304,126.80980755138302,0.577875713985206,203.8921204462588,0.7111033582594238,0,0.0
191,L18,321.53911238349957,302.9803112190045,367.9210461769228,1787.5046170559478,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1128,422.45999005015676,1651.5536384096024,241029_mACmChPOLR2A_ActivePolII,58.437703895350666,0.10085057461120946,131.9465040896929,0.6012837786839745,275.11354981185957,0.9594984286087173,60,1.0
192,L19,322.28509161715084,513.9172488324045,399.5041080735278,1758.2465753424658,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1179,370.79290224311836,1611.4918123785735,241029_mACmChPOLR2A_ActivePolII,269.37464150875076,0.4648811567014264,132.69248332334416,0.6046832261761544,223.44646200482117,0.7793019621113594,0,0.0
193,L20,336.40556589678084,314.59048644659094,403.77010959496414,1740.8046722907204,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,766,403.59137222685274,1654.0963052695336,241029_mACmChPOLR2A_ActivePolII,70.04787912293713,0.12088717367293408,146.81295760297417,0.6690306083992885,256.24493198855555,0.8936913857936337,60,1.0
194,L21,324.8556826705127,524.2628220918012,396.4470055933524,1805.4387909319898,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,819,411.4384871026238,1691.8449224612307,241029_mACmChPOLR2A_ActivePolII,279.72021476814746,0.48273533197431095,135.26307437670602,0.6163974789536736,264.0920468643266,0.9210593376722797,0,0.0
206,M14,332.4504496248772,369.0960892836874,418.59066893143887,1753.9840470193114,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,752,380.16232628657804,1625.702795031056,241029_mACmChPOLR2A_ActivePolII,124.55348196003357,0.21495181001619879,142.85784133107052,0.6510070368502605,232.81588604828084,0.811979188125186,30,0.5
207,M15,316.5479966663215,504.78796796116023,398.7231059171014,1788.1388274336284,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1218,401.16284097788747,1682.3541228684887,241029_mACmChPOLR2A_ActivePolII,260.24536063750645,0.44912603354838676,126.95538837251485,0.5785391297144667,253.81640073959028,0.8852215306418142,0,0.0
208,M16,323.2807950933364,367.5540987828574,416.5632501529295,1776.0885608856088,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,984,397.02602440398704,1671.8719620628335,241029_mACmChPOLR2A_ActivePolII,123.0114914592036,0.21229067486393108,133.68818679952972,0.6092206737784239,249.67958416568985,0.8707937825181234,30,0.5
209,M17,317.4682164602172,505.3241977101551,412.0037062836794,1800.1965174129352,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,768,328.61482848340404,1638.0329522528582,241029_mACmChPOLR2A_ActivePolII,260.7815903865013,0.45005144770234806,127.87560816641053,0.5827325961402029,181.26838824510685,0.6321998091208421,0,0.0
210,M18,340.02277591250544,373.26399484629457,423.0491440124282,1648.3711340206185,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,989,297.72287606112894,1613.7026522226372,241029_mACmChPOLR2A_ActivePolII,128.72138752264075,0.22214469479597934,150.43016761869876,0.6855143320231439,150.37643582283175,0.5244596421021747,30,0.5
211,M19,327.980494335437,536.6370394685799,467.5569001135476,1666.419795221843,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,645,372.941527451595,1616.650495049505,241029_mACmChPOLR2A_ActivePolII,292.09443214492615,0.5040904990946165,138.38788604163034,0.6306373300094034,225.5950872132978,0.7867956043278632,0,0.0
212,M20,328.8840767326861,351.1195156018738,419.92656208811746,1705.861596009975,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1058,436.7949250879809,1579.6943488943489,241029_mACmChPOLR2A_ActivePolII,106.57690827821997,0.18392821284341723,139.2914684388794,0.6347549793697904,289.4484848496837,1.0094935947952117,30,0.5
213,M21,331.7079777103235,444.14062159071534,447.56108152874236,1729.3414195867026,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,780,432.62406747391674,1600.4346335190742,241029_mACmChPOLR2A_ActivePolII,199.59801426706153,0.3444621038865125,142.11536941651684,0.647623572305826,285.27762723561955,0.9949471236040178,0,0.0
71,F14,341.2348595171715,511.07430715510856,389.5199645665749,1812.0639423076923,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1367,480.92554384774905,1719.9109540636043,241111_mACmChPOLR2A_ActivePolII,241.18395058128527,0.4449772391394749,124.36557145275478,0.5803274714420009,338.4861860937356,1.2560707456597515,0,0.0
72,F15,358.1457517721815,395.12919802052846,432.0276668838306,1811.2155992390615,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1298,453.18553666560007,1744.8296074154853,241111_mACmChPOLR2A_ActivePolII,125.23884144670518,0.23106194987547224,141.27646370776475,0.6592388230929379,310.74617891158664,1.1531317988507386,30,0.5
73,F16,353.08828924015904,520.7887699310935,416.3038487940566,1839.8278080158339,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1494,520.5116651046253,1757.5949427480916,241111_mACmChPOLR2A_ActivePolII,250.89841335727021,0.46290013498458676,136.2190011757423,0.6356391691948635,378.0723073506119,1.402968819754664,0,0.0
74,F17,342.23771312220845,381.96830419773516,411.2281063214011,1793.9011993146773,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1227,410.1325234421573,1692.2944976076556,241111_mACmChPOLR2A_ActivePolII,112.07794762391188,0.20678049091537198,125.36842505779171,0.5850070904880057,267.6931656881439,0.9933686160557592,30,0.5
