,index,WELL,IF_647_Intensity,IF_488_Intensity,DAPI_Intensity,NucleusArea,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,EXPERIMENT,SIRNA_HUE,IF_488_Intensity_BGS,IF_488_FC
91,211,M14,1460.4529868785185,3020.4987392678995,1066.7126142060188,1244.4328358208954,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,134,250822_PTEFB_SIRNA,POLR2B,2780.7428110937954,1.6656002325549721
92,212,M15,1557.4095936066985,2101.569750635666,1231.6598230681436,1547.7124252023934,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2841,250822_PTEFB_SIRNA,Control,1861.8138224615618,1.1151831529670508
93,213,M16,1408.3151145060192,923.6462225636307,1129.315336478702,1710.3322766570604,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3470,250822_PTEFB_SIRNA,HEXIM1,683.8902943895265,0.4096343713747578
94,214,M17,1516.1365983917424,737.8878671511802,1321.0757777389167,1440.826480836237,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1435,250822_PTEFB_SIRNA,HEXIM1,498.13193897707606,0.29836943930709003
95,215,M18,1994.4960595221198,708.7662129465838,1278.0618245584683,1276.7129372570794,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1801,250822_PTEFB_SIRNA,HEXIM1,469.0102847724796,0.2809262461350893
96,216,M19,1437.6685229116972,2036.3977892818887,1127.1522237745462,1606.2308638936747,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4063,250822_PTEFB_SIRNA,HEXIM2,1796.6418611077845,1.0761466647474816
97,217,M20,1450.7345944795381,1947.9382170804586,1172.777492022403,1549.1140837960627,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3962,250822_PTEFB_SIRNA,HEXIM2,1708.1822889063544,1.023161439561388
98,218,M21,1674.7021524364088,1834.294484284763,1312.1376460017582,1372.7099090473912,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2089,250822_PTEFB_SIRNA,HEXIM2,1594.5385561106589,0.9550914882455844
99,219,M22,1573.4381691397978,1644.2312982958583,1049.6555250232907,1725.6831750339213,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2948,250822_PTEFB_SIRNA,LARP7,1404.4753701217542,0.8412480628412993
100,220,N03,1717.7339755399153,1668.0181415666686,1106.9747043565317,1622.8457792207791,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2464,250822_PTEFB_SIRNA,Control,1428.2622133925645,0.8554958284115449
101,221,N04,1608.0294556080457,1591.0608620036382,1088.1114938886894,1620.7343632253203,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2654,250822_PTEFB_SIRNA,Control,1351.304933829534,0.8094002088434187
102,222,N05,1539.5088383253617,1828.0848807262394,1029.440801591501,1635.6156847444402,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2563,250822_PTEFB_SIRNA,Control,1588.3289525521352,0.9513720802191071
103,224,N07,1546.0398744568015,1869.2738063283903,1122.2542472983134,1616.8063829787234,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2820,250822_PTEFB_SIRNA,Control,1629.517878154286,0.9760432881380613
104,225,N08,1483.2397412011107,1748.7410110459855,1029.3225018519104,1649.918952618454,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2406,250822_PTEFB_SIRNA,Control,1508.9850828718813,0.9038469487096384
105,226,N09,1648.9052733382634,2182.2885613524736,1153.8413182882239,1577.099322799097,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2215,250822_PTEFB_SIRNA,Control,1942.5326331783695,1.1635318421608538
106,227,N10,1486.700493447777,1942.5742092382934,1122.4681936864179,1659.858054825385,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2663,250822_PTEFB_SIRNA,Control,1702.8182810641893,1.0199485236909618
107,228,N11,1718.7042515499745,3211.3144041501373,1237.1326335432864,1614.3726679104477,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2144,250822_PTEFB_SIRNA,Control,2971.558475976033,1.7798943753052585
108,229,N12,1531.3626267864581,2051.7296196495527,1199.80515776211,1669.7169715447155,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1968,250822_PTEFB_SIRNA,Control,1811.9736914754485,1.0853300743472458
109,230,N13,1734.3486513121102,2286.1403738760846,1301.7779896425227,1618.6148007590132,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1054,250822_PTEFB_SIRNA,Control,2046.3844457019804,1.2257366611036535
110,231,N14,1397.5756767806963,1664.9347690900026,1074.2097019556577,1648.9707198047986,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2459,250822_PTEFB_SIRNA,Control,1425.1788409158985,0.8536489600518751
111,232,N15,1468.9865377457663,1491.0952872322594,1038.7199162376844,1683.2224736048265,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2652,250822_PTEFB_SIRNA,Control,1251.3393590581552,0.7495231558766947
112,233,N16,1388.4042648317848,1646.481522580364,1039.7413880872282,1617.551282051282,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2340,250822_PTEFB_SIRNA,Control,1406.72559440626,0.8425958948222437
113,234,N17,1634.5367565549489,1228.535399124913,1068.7214313358859,1561.683050068902,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2177,250822_PTEFB_SIRNA,Control,988.7794709508089,0.592255892990493
114,235,N18,152.75346457528696,1670.175641441859,1035.5020673084462,1649.9129804205945,HCT116,No transfection,No primary,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2758,250822_PTEFB_SIRNA,Control,1430.4197132677548,0.85678812062912
115,237,N20,1500.7381257912946,1940.24657031259,1099.4930104086263,1594.817550274223,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2735,250822_PTEFB_SIRNA,Control,1700.4906421384858,1.0185543221414735
116,239,N22,154.47152076380132,1597.5828508912177,1064.4261814264826,1698.3193897637796,HCT116,No transfection,No primary,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2032,250822_PTEFB_SIRNA,Control,1357.8269227171136,0.8133067284124113
117,120,I03,1901.901742919186,1487.1997761870405,960.3847781736441,1556.595885865959,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4521,251010_PTEFB_SIRNA,Control,1287.7737334929127,0.8618753153408855
118,121,I04,1923.569666928892,1745.1484778432664,973.0268421636397,1541.5004240882104,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4716,251010_PTEFB_SIRNA,Control,1545.7224351491386,1.0345140427815513
119,122,I05,1833.4901785973195,1780.5120662341462,949.2352168704723,1530.1398144242935,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4742,251010_PTEFB_SIRNA,Control,1581.0860235400185,1.0581820235015065
120,123,I06,1871.15711843058,1935.9358751531613,970.3617769943241,1537.6897750511248,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4890,251010_PTEFB_SIRNA,Control,1736.5098324590335,1.1622033595790953
121,124,I07,1921.901368002461,1888.2087660260904,1011.3427346179217,1539.977267898874,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4707,251010_PTEFB_SIRNA,Control,1688.7827233319626,1.1302607782394134
122,125,I08,1825.2118236498386,2030.7971440264962,999.0802350732664,1531.9473917869034,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4505,251010_PTEFB_SIRNA,Control,1831.3711013323684,1.2256916758084402
123,126,I09,1691.6547811901019,1836.795356317645,956.2905046450664,1539.9435615321922,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4908,251010_PTEFB_SIRNA,Control,1637.3693136235172,1.0958510465041447
124,127,I10,1924.8980665680522,1991.0952428098317,1020.478942459057,1530.3960201180844,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4573,251010_PTEFB_SIRNA,Control,1791.669200115704,1.1991201689196225
125,128,I11,1642.6909964124661,1925.1604848135235,945.6443593994959,1529.7785289899612,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4881,251010_PTEFB_SIRNA,Control,1725.7344421193957,1.1549916556086264
126,129,I12,1877.984037845174,1932.4054425283832,991.6026282835091,1534.7023083623694,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4592,251010_PTEFB_SIRNA,Control,1732.9793998342554,1.1598405277767123
127,130,I13,1849.891435064662,1993.4642032135748,1041.9176677097607,1530.6330426584964,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4243,251010_PTEFB_SIRNA,Control,1794.038160519447,1.2007056559053433
128,131,I14,1868.994386131995,2052.4599878342774,996.8281090008212,1551.8523869346734,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4776,251010_PTEFB_SIRNA,Control,1853.0339451401496,1.2401900848475576
129,132,I15,1596.0572402618764,1951.6546953936602,923.0111896171824,1503.866557175118,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4871,251010_PTEFB_SIRNA,Control,1752.2286526995324,1.1727235797072233
130,133,I16,1859.4584158054806,1881.8983573705473,931.0630631331497,1516.4163822525597,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4688,251010_PTEFB_SIRNA,Control,1682.4723146764195,1.126037376792038
131,134,I17,1793.4961012912029,1945.659910149512,998.1425484983681,1548.9116209900149,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4707,251010_PTEFB_SIRNA,Control,1746.2338674553841,1.1687114172532749
132,135,I18,1827.8961397078513,1884.6004315220307,965.1013054352625,1530.2592443729905,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4976,251010_PTEFB_SIRNA,Control,1685.174388827903,1.1278458086235117
133,136,I19,1672.9474578155152,1812.4514464671286,975.5864652736572,1519.6370696893366,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4764,251010_PTEFB_SIRNA,Control,1613.0254037730008,1.0795582658445062
134,137,I20,1838.7828460070227,1737.6896483015225,980.8544388743574,1584.461469734197,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4477,251010_PTEFB_SIRNA,Control,1538.2636056073948,1.0295220314552078
135,138,I21,1792.6822934356,1697.8227966860106,959.604473689398,1534.1066612178176,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4894,251010_PTEFB_SIRNA,Control,1498.3967539918829,1.0028401273177705
136,139,I22,2008.7190582841802,1562.0635104003895,1030.0563732274472,1514.989511269806,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4481,251010_PTEFB_SIRNA,Control,1362.6374677062618,0.911979773022062
137,140,J03,2315.2847160698257,1790.5669765615642,1162.8171305891174,1479.70116194626,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2754,251010_PTEFB_SIRNA,HEXIM2,1591.1409338674364,1.0649115279041643
138,141,J04,2052.820765351615,1156.3388230223118,1235.5753709357411,1489.5157988429016,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2247,251010_PTEFB_SIRNA,HEXIM1,956.912780328184,0.6404382096395788
139,142,J05,2763.3312599945366,2923.5714060692585,1120.2943172180287,1447.2391857506361,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3144,251010_PTEFB_SIRNA,INTS8 pool,2724.1453633751307,1.82320355123649
140,143,J06,2681.6819613823377,1830.10891559486,1522.7069887367743,1079.7468958930276,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1047,251010_PTEFB_SIRNA,SPT5 pool,1630.6828729007323,1.0913759760344068
141,144,J07,2223.126354526328,2173.4095934920824,1291.688241254031,1592.6040987424312,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2147,251010_PTEFB_SIRNA,LARP7,1973.9835507979546,1.3211386838176034
142,145,J08,1796.1097270918178,1745.7995054568757,1074.8632904648664,1373.1171548117154,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,239,251010_PTEFB_SIRNA,POLR2B,1546.373462762748,1.0349497595656274
143,146,J09,2295.367683132519,1120.2259482799025,1338.5569825701534,1429.0532898314302,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1839,251010_PTEFB_SIRNA,HEXIM1 pool + HEXIM2 pool,920.7999055857747,0.6162687499767713
144,147,J10,2213.2552167757694,1845.585785866517,1228.245236279857,1576.4881200500208,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2399,251010_PTEFB_SIRNA,HEXIM2 pool + LARP7 pool,1646.1597431723892,1.1017342649938295
145,148,J11,2191.5064734269085,1375.3447992751337,1259.2170573239234,1598.826170009551,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2094,251010_PTEFB_SIRNA,HEXIM1 pool + LARP7 pool,1175.918756581006,0.7870135279080019
146,149,J12,1741.5574737893621,1624.2469081815009,988.2294190300083,1686.9816308243728,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4464,251010_PTEFB_SIRNA,LARP7,1424.820865487373,0.9535975931232654
147,150,J13,2379.9134717835054,2216.225313319561,1386.7628627233403,1632.7233485938523,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1529,251010_PTEFB_SIRNA,LARP7,2016.799270625433,1.349794192986721
148,151,J14,1788.3247604275616,1750.7956253133923,1120.2939727115697,1518.8267340634652,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3561,251010_PTEFB_SIRNA,LARP7,1551.3695826192645,1.0382935398158555
149,152,J15,1835.1304534289836,1448.882279912802,1016.4360293840974,1831.244864864865,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3700,251010_PTEFB_SIRNA,HEXIM1,1249.4562372186742,0.8362303566610272
150,153,J16,2214.610100458573,1064.536584012952,1397.7630036365308,1406.996705107084,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1214,251010_PTEFB_SIRNA,HEXIM1,865.1105413188243,0.5789972269285995
151,154,J17,3420.3693106101273,860.0506594580334,1262.564823443053,1181.6511415525115,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1095,251010_PTEFB_SIRNA,HEXIM1,660.6246167639056,0.44213982246010475
152,155,J18,1851.9682573053733,2081.0552562688667,1068.607955896461,1602.0380577427823,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3810,251010_PTEFB_SIRNA,Control,1881.629213574739,1.2593281953388091
153,156,J19,1704.5578645097892,1765.7156259864053,960.1631998759004,1580.544345668803,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4837,251010_PTEFB_SIRNA,HEXIM2,1566.2895832922775,1.048279129636872
154,157,J20,1848.808855658919,1585.8692644624814,1036.0653781903968,1455.5854296639163,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4969,251010_PTEFB_SIRNA,HEXIM2,1386.4432217683536,0.9279123792366194
155,158,J21,2529.9478200456992,1864.8994697717292,1387.2937783395375,1296.2209660842755,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1946,251010_PTEFB_SIRNA,HEXIM2,1665.4734270776014,1.114660439036104
156,159,J22,1913.5486448231757,1683.370146310625,953.1089543774963,1489.062095984329,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5105,251010_PTEFB_SIRNA,Control,1483.9441036164972,0.993167323566749
157,160,K03,2029.318468059866,1489.5994111493922,951.6909562294069,1499.2442113595885,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5053,251010_PTEFB_SIRNA,Control,1290.1733684552644,0.8634813320549165
158,161,K04,2026.5219311165024,1751.5886293598862,1032.3185974937808,1480.6369539551358,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3388,251010_PTEFB_SIRNA,HEXIM2,1552.1625866657585,1.038824277937672
159,162,K05,1960.7296531747388,1166.678240316198,1099.281598576698,1512.5521017308372,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2831,251010_PTEFB_SIRNA,HEXIM1,967.2521976220703,0.6473581275636993
160,163,K06,2740.2211814950806,2638.992260398914,1081.4856519966404,1437.9734314980794,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3124,251010_PTEFB_SIRNA,INTS8 pool,2439.566217704786,1.6327417220075295
161,164,K07,2816.6122415071554,1472.8673934382548,1378.5369342864133,894.9545454545455,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,352,251010_PTEFB_SIRNA,SPT5 pool,1273.441350744127,0.8522830037570089
162,165,K08,2163.0137712717737,1950.4846555988217,1166.2284461962545,1583.5083043646196,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2589,251010_PTEFB_SIRNA,LARP7,1751.058612904694,1.1719405008239456
163,166,K09,1860.3428949510287,1675.202651913505,1170.5076500187804,1184.1725663716813,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,226,251010_PTEFB_SIRNA,POLR2B,1475.7766092193772,0.9877010202667358
164,167,K10,2112.6452469777487,987.3369227872973,1136.8977300798865,1491.0393873085338,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1828,251010_PTEFB_SIRNA,HEXIM1 pool + HEXIM2 pool,787.9108800931696,0.527329390698861
165,168,K11,2261.546403936822,1837.535107235346,1218.0565113630973,1624.6932958651144,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2491,251010_PTEFB_SIRNA,HEXIM2 pool + LARP7 pool,1638.1090645412182,1.0963461436154502
166,169,K12,2096.0122186089543,1271.978482840757,1121.7648991161707,1574.5210768685795,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2823,251010_PTEFB_SIRNA,HEXIM1 pool + LARP7 pool,1072.5524401466291,0.7178329923407306
167,170,K13,1863.899949203073,1342.7643547640532,973.3007914077091,1750.1295198577357,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3374,251010_PTEFB_SIRNA,LARP7,1143.3383120699255,0.7652082369965546
168,171,K14,2694.218941940864,2171.871371146071,1460.2890008798656,1590.3049522154647,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1151,251010_PTEFB_SIRNA,LARP7,1972.4453284519432,1.320109189400182
169,172,K15,1718.6437572914392,1556.2404631678532,983.8464859544322,1597.053276756247,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4242,251010_PTEFB_SIRNA,LARP7,1356.8144204737255,0.9080825505991644
170,173,K16,1781.2186019169976,1224.5400718968854,996.6423144507693,1759.3441988950276,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3620,251010_PTEFB_SIRNA,HEXIM1,1025.1140292027576,0.6860836296008788
171,174,K17,2224.795690137214,879.0636701298336,1295.4950378493158,1405.815061963775,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1049,251010_PTEFB_SIRNA,HEXIM1,679.6376274357058,0.4548647632957051
172,175,K18,3195.044230165653,875.0904082977395,1269.8795714876119,1169.295081967213,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1281,251010_PTEFB_SIRNA,HEXIM1,675.6643656036117,0.4522055567865153
173,176,K19,1910.9233997431697,1914.8543909633458,1051.5624501526568,1561.6644481419855,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3606,251010_PTEFB_SIRNA,Control,1715.428348269218,1.1480940402465225
174,177,K20,1809.745259210167,1524.1554936854634,939.3256587759072,1575.013005780347,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4844,251010_PTEFB_SIRNA,HEXIM2,1324.7294509913356,0.8866088689491034
175,178,K21,1835.8057206432977,1276.4382730602747,965.7813106104823,1485.1674152715393,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4898,251010_PTEFB_SIRNA,HEXIM2,1077.012230366147,0.7208178203441528
176,179,K22,2583.3134645558025,1345.1702106280516,1206.8844817911913,1352.0995934959349,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1476,251010_PTEFB_SIRNA,HEXIM2,1145.7441679339238,0.7668184172071915
177,180,L03,3174.9428523607476,1514.155710469296,1313.9558448884134,1205.0884955752213,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,904,251010_PTEFB_SIRNA,HEXIM2,1314.7296677751683,0.8799162597673661
178,181,L04,1888.2106603710024,1652.1556348679094,919.991876118447,1489.6847107438016,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4840,251010_PTEFB_SIRNA,Control,1452.7295921737816,0.9722762180928617
179,182,L05,1967.534313685699,1926.722571311562,1055.7796481838695,1485.7138765946368,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3841,251010_PTEFB_SIRNA,HEXIM2,1727.2965286174342,1.1560371217165852
180,183,L06,1780.8356635106782,1157.8817129856127,1002.8647371147472,1576.4651162790697,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3354,251010_PTEFB_SIRNA,HEXIM1,958.4556702914849,0.6414708279785546
181,184,L07,2968.8131020602414,2617.1881031727994,1111.544770948097,1478.4943227899432,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2466,251010_PTEFB_SIRNA,INTS8 pool,2417.7620604786716,1.6181487353700186
182,185,L08,2653.8945824195803,1563.2541445641868,1385.1506361189197,1015.8371757925072,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,694,251010_PTEFB_SIRNA,SPT5 pool,1363.828101870059,0.912776635210418
183,186,L09,2218.191035801967,2041.8750903145115,1180.663803938668,1629.2167487684728,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2030,251010_PTEFB_SIRNA,LARP7,1842.4490476203837,1.2331058730404456
184,187,L10,1860.330679631813,1689.7246766974654,1123.0557930351972,1201.225806451613,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,248,251010_PTEFB_SIRNA,POLR2B,1490.2986340033376,0.9974202546046778
185,188,L11,2405.7541788502604,967.3751165111702,1237.237245442358,1350.327302631579,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1216,251010_PTEFB_SIRNA,HEXIM1 pool + HEXIM2 pool,767.9490738170424,0.5139694442800552
186,189,L12,2286.7291445444916,1758.218152490646,1140.4172962443456,1608.5694138386955,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2269,251010_PTEFB_SIRNA,HEXIM2 pool + LARP7 pool,1558.7921097965182,1.0432612548617044
