,EXPERIMENT,WELL,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,IF_647_Intensity_BGS,IF_647_FC
133,251010_PTEFB_SIRNA,C19,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4910,1845.0817801710657,1.0715101395098257
134,251010_PTEFB_SIRNA,C20,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4572,1794.269207260225,1.0420013189937507
135,251010_PTEFB_SIRNA,C21,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4391,1761.5967107686095,1.0230271403692024
136,251010_PTEFB_SIRNA,C22,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4835,1761.3651826010803,1.022892683034164
137,251010_PTEFB_SIRNA,D03,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2900,1913.1801427356565,1.1110574846498391
138,251010_PTEFB_SIRNA,D04,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2793,1892.2720686622795,1.0989153597814394
139,251010_PTEFB_SIRNA,D05,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2982,2620.4154284185124,1.5217762873459713
140,251010_PTEFB_SIRNA,D06,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,739,1768.9511272333164,1.027298133610153
141,251010_PTEFB_SIRNA,D07,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2553,1948.0187844425652,1.131289627331472
142,251010_PTEFB_SIRNA,D08,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,199,1110.7083673560765,0.6450311798917105
143,251010_PTEFB_SIRNA,D09,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1650,2094.0950731774415,1.216121761171563
144,251010_PTEFB_SIRNA,D10,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1997,1996.3427600958837,1.159353223455193
145,251010_PTEFB_SIRNA,D11,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1286,2293.6607217924256,1.3320172289426364
146,251010_PTEFB_SIRNA,D12,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3561,1659.4931179182056,0.9637316466976714
147,251010_PTEFB_SIRNA,D13,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,970,2265.762091200213,1.315815418334966
148,251010_PTEFB_SIRNA,D14,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4215,1760.3405860119883,1.0222976602845397
149,251010_PTEFB_SIRNA,D15,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3182,1833.5892519485515,1.0648359851978768
150,251010_PTEFB_SIRNA,D16,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,779,2049.8144084143855,1.1904062715993604
151,251010_PTEFB_SIRNA,D17,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1027,3013.485063275179,1.7500469817990343
152,251010_PTEFB_SIRNA,D18,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3461,1914.1176983763064,1.1116019593642432
153,251010_PTEFB_SIRNA,D19,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4413,1717.945703459165,0.9976773171610677
154,251010_PTEFB_SIRNA,D20,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4457,1787.924425445467,1.0383166595274043
155,251010_PTEFB_SIRNA,D21,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1688,1926.9109114978285,1.11903147155386
156,251010_PTEFB_SIRNA,D22,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4702,1829.7506274455682,1.0626067479245371
157,251010_PTEFB_SIRNA,E03,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4292,1854.8979991679746,1.0772107964128828
158,251010_PTEFB_SIRNA,E04,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3380,1966.318358292271,1.1419168955313947
159,251010_PTEFB_SIRNA,E05,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2576,1866.3373873678588,1.0838540902645126
160,251010_PTEFB_SIRNA,E06,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2828,2519.278693257567,1.4630422852185285
161,251010_PTEFB_SIRNA,E07,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,431,1638.3472479672075,0.9514514245932887
162,251010_PTEFB_SIRNA,E08,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2524,2050.882588372196,1.191026604891855
163,251010_PTEFB_SIRNA,E09,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,176,1075.465663475598,0.624564382724501
164,251010_PTEFB_SIRNA,E10,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,911,2271.6697755411747,1.3192462384429924
165,251010_PTEFB_SIRNA,E11,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1755,2009.4633847344633,1.1669728761383587
166,251010_PTEFB_SIRNA,E12,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1522,2250.169176503298,1.3067600114788498
167,251010_PTEFB_SIRNA,E13,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3648,1622.1866086645234,0.942066318166092
168,251010_PTEFB_SIRNA,E14,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1069,2220.2198421557937,1.2893672781215535
169,251010_PTEFB_SIRNA,E15,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3980,1538.9003434446615,0.893698772280558
170,251010_PTEFB_SIRNA,E16,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3399,1678.9742474567643,0.9750450898490827
171,251010_PTEFB_SIRNA,E17,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,822,1960.0653978327107,1.1382855602668127
172,251010_PTEFB_SIRNA,E18,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,649,3021.292824892239,1.7545812500517834
173,251010_PTEFB_SIRNA,E19,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3675,1823.877954547739,1.0591962603116438
174,251010_PTEFB_SIRNA,E20,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4865,1724.9214125731535,1.0017283804398003
175,251010_PTEFB_SIRNA,E21,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,5075,1638.9401031001746,0.9517957184305926
176,251010_PTEFB_SIRNA,E22,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1449,1775.734739092308,1.0312376386052837
177,251010_PTEFB_SIRNA,F03,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1584,1817.3999242934483,1.0554342183381544
178,251010_PTEFB_SIRNA,F04,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4888,1752.6109924523576,1.0178087872370445
179,251010_PTEFB_SIRNA,F05,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3274,1817.6220799885998,1.0555632327170634
180,251010_PTEFB_SIRNA,F06,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2073,1820.754048442649,1.0573820875728235
181,251010_PTEFB_SIRNA,F07,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3056,2359.6713426325605,1.3703521419560776
182,251010_PTEFB_SIRNA,F08,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,520,1633.9501702704636,0.9488978720153445
183,251010_PTEFB_SIRNA,F09,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2795,1863.6372350326421,1.0822860076805865
184,251010_PTEFB_SIRNA,F10,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,156,1004.4754243358252,0.5833376133411725
185,251010_PTEFB_SIRNA,F11,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1745,1889.3935028905585,1.0972436656349833
186,251010_PTEFB_SIRNA,F12,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2041,1959.881254416084,1.1381786210838671
187,251010_PTEFB_SIRNA,F13,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1942,1972.4989596865346,1.1455062090964596
188,251010_PTEFB_SIRNA,F14,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4361,1532.8443889506295,0.8901818459770726
189,251010_PTEFB_SIRNA,F15,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1223,2270.7485442627285,1.3187112439152173
190,251010_PTEFB_SIRNA,F16,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4117,1590.1790085605824,0.9234782705135002
191,251010_PTEFB_SIRNA,F17,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4272,1615.375094836739,0.9381106094217317
192,251010_PTEFB_SIRNA,F18,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1042,1998.6063487604745,1.1606677766808846
193,251010_PTEFB_SIRNA,F19,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1168,2546.689630405014,1.478960873436463
194,251010_PTEFB_SIRNA,F20,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3702,1717.195276890272,0.9972415155146755
195,251010_PTEFB_SIRNA,F21,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4727,1637.8361789741268,0.9511546271212414
196,251010_PTEFB_SIRNA,F22,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4356,1683.1824047672128,0.9774889290735856
197,251010_PTEFB_SIRNA,G03,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4799,1551.1635932168108,0.9008205143168277
198,251010_PTEFB_SIRNA,G04,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1908,1779.7707110060674,1.0335814831301422
199,251010_PTEFB_SIRNA,G05,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4591,1522.2339770821266,0.8840199706479356
200,251010_PTEFB_SIRNA,G06,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3602,1727.607979975735,1.003288573729485
201,251010_PTEFB_SIRNA,G07,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2938,1617.8544864643038,0.9395504877497834
202,251010_PTEFB_SIRNA,G08,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3074,2259.836580294645,1.3123742456534475
203,251010_PTEFB_SIRNA,G09,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,597,1518.1732588383466,0.8816617549749699
204,251010_PTEFB_SIRNA,G10,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2771,1798.406330768483,1.044403906150127
205,251010_PTEFB_SIRNA,G11,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,262,1051.936939268436,0.6109003452662986
206,251010_PTEFB_SIRNA,G12,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1841,1876.2306206406713,1.0895994723273996
207,251010_PTEFB_SIRNA,G13,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1982,1755.2794372145056,1.0193584560105873
208,251010_PTEFB_SIRNA,G14,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1621,1904.1346239935945,1.1058044031043983
209,251010_PTEFB_SIRNA,G15,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4288,1334.4979567866656,0.7749944242143469
210,251010_PTEFB_SIRNA,G16,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1412,2007.0118277037457,1.1655491624340495
211,251010_PTEFB_SIRNA,G17,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4371,1532.8812935957947,0.8902032779276313
212,251010_PTEFB_SIRNA,G18,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3827,1526.3194897915746,0.8863925854232351
213,251010_PTEFB_SIRNA,G19,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1191,1822.1157991037087,1.0581729086933238
214,251010_PTEFB_SIRNA,G20,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,880,2696.2287335050473,1.565803997110924
215,251010_PTEFB_SIRNA,G21,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3648,1547.5919549597252,0.8987463262519639
216,251010_PTEFB_SIRNA,G22,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4144,1473.8994238996108,0.8559502317451207
217,251010_PTEFB_SIRNA,H03,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4528,1607.1566715168267,0.9333378540822619
218,251010_PTEFB_SIRNA,H04,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4790,1562.968076983751,0.9076758332430072
219,251010_PTEFB_SIRNA,H05,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4555,1567.420645883444,0.9102616117023472
220,251010_PTEFB_SIRNA,H06,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4434,1545.9253993497116,0.8977784931437637
221,251010_PTEFB_SIRNA,H07,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4546,1628.4633454758412,0.9457114612749995
222,251010_PTEFB_SIRNA,H08,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4674,1532.301287261269,0.8898664458830557
223,251010_PTEFB_SIRNA,H09,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4635,1540.1489141060872,0.894423865410841
224,251010_PTEFB_SIRNA,H10,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4754,1498.3307805931784,0.8701384626953563
225,251010_PTEFB_SIRNA,H11,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4262,1574.7531937108981,0.9145199049823499
226,251010_PTEFB_SIRNA,H12,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4787,1640.7926781777148,0.95287158021684
227,251010_PTEFB_SIRNA,H13,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4933,1598.4531595865474,0.9282833890808382
228,251010_PTEFB_SIRNA,H14,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4602,1556.0738306697874,0.9036720785536051
229,251010_PTEFB_SIRNA,H15,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4773,1507.9842679311453,0.8757446150488322
230,251010_PTEFB_SIRNA,H16,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4309,1555.0594468242696,0.9030829867379965
231,251010_PTEFB_SIRNA,H17,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4412,1463.601507137196,0.8499698343744782
232,251010_PTEFB_SIRNA,H18,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4932,1635.1972535693365,0.9496221013768374
233,251010_PTEFB_SIRNA,H19,HCT116,No transfection,Total Pol II F12,No primary,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,5126,1499.369071589376,0.8707414383152687
234,251010_PTEFB_SIRNA,H21,HCT116,No transfection,Total Pol II F12,No primary,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4773,1432.0582843852658,0.8316514685574483
