,EXPERIMENT,WELL,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,IF_488_Intensity_BGS,IF_488_FC
105,250822_PTEFB_SIRNA,N09,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2215,1942.5326331783695,1.1635318421608538
106,250822_PTEFB_SIRNA,N10,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2663,1702.8182810641893,1.0199485236909618
107,250822_PTEFB_SIRNA,N11,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2144,2971.558475976033,1.7798943753052585
108,250822_PTEFB_SIRNA,N12,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1968,1811.9736914754485,1.0853300743472458
109,250822_PTEFB_SIRNA,N13,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1054,2046.3844457019804,1.2257366611036535
110,250822_PTEFB_SIRNA,N14,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2459,1425.1788409158985,0.8536489600518751
111,250822_PTEFB_SIRNA,N15,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2652,1251.3393590581552,0.7495231558766947
112,250822_PTEFB_SIRNA,N16,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2340,1406.72559440626,0.8425958948222437
113,250822_PTEFB_SIRNA,N17,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2177,988.7794709508089,0.592255892990493
114,250822_PTEFB_SIRNA,N18,HCT116,No transfection,No primary,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2758,1430.4197132677548,0.85678812062912
115,250822_PTEFB_SIRNA,N20,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2735,1700.4906421384858,1.0185543221414735
116,250822_PTEFB_SIRNA,N22,HCT116,No transfection,No primary,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2032,1357.8269227171136,0.8133067284124113
117,251010_PTEFB_SIRNA,I03,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4521,1287.7737334929127,0.8618753153408855
118,251010_PTEFB_SIRNA,I04,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4716,1545.7224351491386,1.0345140427815513
119,251010_PTEFB_SIRNA,I05,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4742,1581.0860235400185,1.0581820235015065
120,251010_PTEFB_SIRNA,I06,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4890,1736.5098324590335,1.1622033595790953
121,251010_PTEFB_SIRNA,I07,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4707,1688.7827233319626,1.1302607782394134
122,251010_PTEFB_SIRNA,I08,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4505,1831.3711013323684,1.2256916758084402
123,251010_PTEFB_SIRNA,I09,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4908,1637.3693136235172,1.0958510465041447
124,251010_PTEFB_SIRNA,I10,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4573,1791.669200115704,1.1991201689196225
125,251010_PTEFB_SIRNA,I11,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4881,1725.7344421193957,1.1549916556086264
126,251010_PTEFB_SIRNA,I12,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4592,1732.9793998342554,1.1598405277767123
127,251010_PTEFB_SIRNA,I13,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4243,1794.038160519447,1.2007056559053433
128,251010_PTEFB_SIRNA,I14,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4776,1853.0339451401496,1.2401900848475576
129,251010_PTEFB_SIRNA,I15,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4871,1752.2286526995324,1.1727235797072233
130,251010_PTEFB_SIRNA,I16,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4688,1682.4723146764195,1.126037376792038
131,251010_PTEFB_SIRNA,I17,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4707,1746.2338674553841,1.1687114172532749
132,251010_PTEFB_SIRNA,I18,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4976,1685.174388827903,1.1278458086235117
133,251010_PTEFB_SIRNA,I19,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4764,1613.0254037730008,1.0795582658445062
134,251010_PTEFB_SIRNA,I20,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4477,1538.2636056073948,1.0295220314552078
