,index,WELL,IF_647_Intensity,IF_488_Intensity,DAPI_Intensity,NucleusArea,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,EXPERIMENT,SIRNA_HUE,IF_647_Intensity_BGS,IF_647_FC
40,160,K03,1651.3677093282004,1425.4763039312668,1074.6537006404637,1688.2833027522936,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2725,250822_PTEFB_SIRNA,Control,1497.7552166586563,1.0983281073013451
41,161,K04,1506.0302982579874,897.9864303836348,1342.6357466498616,1521.5652342237709,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2583,250822_PTEFB_SIRNA,HEXIM1,1352.4178055884433,0.9917498348003558
42,162,K05,1611.9568234653646,2198.591241506381,1197.2192780935002,1501.5634863701578,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2788,250822_PTEFB_SIRNA,HEXIM2,1458.3443307958205,1.0694274677339766
43,163,K06,1612.857224217881,2844.066638030427,1400.7711290331372,1531.5028953229398,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2245,250822_PTEFB_SIRNA,LARP7,1459.2447315483369,1.0700877461581975
44,164,K07,1623.3350049176559,763.740493653841,1432.8548489127772,1375.297756628144,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1471,250822_PTEFB_SIRNA,HEXIM1 pool + HEXIM2 pool,1469.7225122481118,1.0777712720886734
45,165,K08,1639.5087993697214,2716.385375432212,1446.0375798459443,1476.9272349272348,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2405,250822_PTEFB_SIRNA,HEXIM2 pool + LARP7 pool,1485.8963067001773,1.0896317769634607
46,166,K09,1632.4549773533327,990.1550739276624,1436.3045028546026,1534.0377358490566,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1802,250822_PTEFB_SIRNA,HEXIM1 pool + LARP7 pool,1478.8424846837886,1.0844590952740025
47,167,K10,2184.0692703853765,5723.6932459756945,1395.412616265424,1452.3370206489676,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2712,250822_PTEFB_SIRNA,INTS8 pool,2030.4567777158325,1.4889667716203774
48,168,K11,1793.9199057299174,2817.803282033752,1713.254961581191,1087.0303370786517,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,890,250822_PTEFB_SIRNA,SPT5 pool,1640.3074130603734,1.2028639368709044
49,169,K12,1298.8633858533058,3296.772686255635,1094.7242263986202,1194.0873015873017,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,126,250822_PTEFB_SIRNA,POLR2B,1145.2508931837617,0.8398309896739068
