,EXPERIMENT,WELL,FOV,CELL,TREATMENT,LABEL,CellVolume,Spots_565,Spots_633,NucleiVolume,Nuclei561Mean,Nuclei405Mean
1608,250131,Well04,0032,mACPOLR2A,Vehicle,23,3.2918262335152173,1,213,1.2501149118316826,110.88230360921592,202.8332921070956
1609,250131,Well04,0032,mACPOLR2A,Vehicle,24,3.3608681739764354,0,205,1.2164390159689495,112.60654247752632,202.4365087517999
1610,250131,Well04,0032,mACPOLR2A,Vehicle,25,5.303543769081764,1,303,2.0988872743101017,108.7612698476768,204.25153407972877
1611,250131,Well15,0006,OsTIRF74G,No treatment,10,2.9055562950366167,14,100,1.1509987019803456,112.93237910612274,200.31801675065304
1612,250131,Well15,0006,OsTIRF74G,No treatment,11,2.315069581901873,3,105,1.0435747121590988,109.05410358589997,205.60022040848636
1613,250131,Well15,0006,OsTIRF74G,No treatment,12,2.77280760793042,6,123,1.0921484854745656,112.28948008893536,208.5257172666635
1614,250131,Well15,0006,OsTIRF74G,No treatment,14,2.6194477899696205,6,123,1.170760522505329,106.27544810518624,203.1326740500604
1615,250131,Well15,0006,OsTIRF74G,No treatment,18,2.1396668780170867,6,126,0.7406229642085564,109.34665490364858,196.9084643684932
1616,250131,Well15,0006,OsTIRF74G,No treatment,19,3.4753873997184472,9,155,1.2253387715925472,110.26376263739304,202.7154298485328
1617,250131,Well15,0006,OsTIRF74G,No treatment,20,2.4089967386171285,5,115,0.796337510033533,111.14225815116932,196.08341999367
1618,250131,Well15,0006,OsTIRF74G,No treatment,21,2.83987453122862,6,105,1.0268246604339148,108.30885929213945,197.87257458030209
1619,250131,Well15,0006,OsTIRF74G,No treatment,24,2.011465495842795,9,104,0.7841389992019977,111.663187293287,194.564283775334
1620,250131,Well15,0006,OsTIRF74G,No treatment,27,3.088410055628642,6,136,1.1779574215079434,107.84539798982324,197.0804807882482
1621,250131,Well15,0006,OsTIRF74G,No treatment,30,2.1371793094830758,4,70,0.8828506747068073,105.60423283977391,182.8921602260841
1622,250131,Well15,0006,OsTIRF74G,No treatment,31,1.9095577872023333,5,143,0.7789330022189411,103.99434295479666,185.88577010453503
1623,250131,Well15,0006,OsTIRF74G,No treatment,32,1.8399270480587349,2,67,0.8070216645416812,103.15605714458178,177.56355805985564
1624,250131,Well15,0006,OsTIRF74G,No treatment,33,2.857115954516077,3,122,0.646814414422126,104.00043878032167,194.8735674149945
1625,250131,Well15,0006,OsTIRF74G,No treatment,36,3.9742534373074014,5,191,1.0982397984620638,103.98979618403123,198.1731842713509
1626,250131,Well15,0006,OsTIRF74G,No treatment,40,1.901179054873216,4,129,0.7511112054860567,100.78362572274914,175.4228087712595
1627,250131,Well04,0022,mACPOLR2A,Vehicle,1,3.405348949257014,1,119,1.2777535032191505,105.76145989853944,186.10920314244345
1628,250131,Well04,0022,mACPOLR2A,Vehicle,3,1.46379482502334,1,85,0.5849206594034687,103.1668634061028,181.06823358161125
1629,250131,Well04,0022,mACPOLR2A,Vehicle,5,1.992174926061803,0,48,0.7811113455456595,102.30362120390456,180.43442787418653
1630,250131,Well04,0022,mACPOLR2A,Vehicle,7,1.982424801118149,0,68,0.8366236241973725,104.58132325763904,205.423457633984
1631,250131,Well04,0022,mACPOLR2A,Vehicle,9,2.68302639877185,0,134,1.1047801233943986,106.16156412864166,204.5100528258625
1632,250131,Well04,0022,mACPOLR2A,Vehicle,10,2.226758251468381,2,95,0.8835008948344714,113.14102478047096,211.78621719650096
1633,250131,Well04,0022,mACPOLR2A,Vehicle,11,3.071302065136112,0,152,0.956663367081913,108.69358504183764,187.6748109584856
1634,250131,Well04,0022,mACPOLR2A,Vehicle,12,2.478985416528073,9,119,0.9315790606259208,109.32376552542613,216.39214446973125
1635,250131,Well04,0022,mACPOLR2A,Vehicle,13,2.855116580573032,2,109,0.9931519415424896,105.74484687506998,206.61356601256733
1636,250131,Well04,0022,mACPOLR2A,Vehicle,14,1.2086787340544176,0,96,0.5405426061951764,105.14442668171274,186.46106043508243
1637,250131,Well04,0022,mACPOLR2A,Vehicle,15,2.3568086309438154,2,125,0.5256224899432881,104.86742635637049,196.4133593099933
1638,250131,Well04,0022,mACPOLR2A,Vehicle,16,1.1388023091296822,0,70,0.5287698095188869,104.58188718544406,192.4603246447633
1639,250131,Well04,0022,mACPOLR2A,Vehicle,17,1.2876910694699644,0,47,0.8521547779307953,102.49774570453567,204.85597611987785
1640,250131,Well04,0022,mACPOLR2A,Vehicle,20,2.566711125250493,3,100,0.9887857239751296,111.37173371489529,208.6758722767124
1641,250131,Well02,0035,OsTIRF74G,Vehicle,3,1.8843209861235664,1,89,0.9141819657443804,114.0933892301027,214.9891585134456
1642,250131,Well02,0035,OsTIRF74G,Vehicle,4,3.1024872154935257,3,168,0.931718847363464,111.04743481038123,207.8179248435472
1643,250131,Well02,0035,OsTIRF74G,Vehicle,5,1.4459264793978086,0,77,0.8765909822399954,109.59197401182226,224.8712973913968
1644,250131,Well02,0035,OsTIRF74G,Vehicle,23,1.7661069427505778,2,139,0.5798163255022619,112.347877147418,206.60111813675533
1645,250131,Well02,0035,OsTIRF74G,Vehicle,30,1.7301669253358154,2,110,0.5641909216200409,110.3427715513277,205.7003057644769
1646,250131,Well02,0025,OsTIRF74G,Vehicle,9,1.706338581536842,0,88,0.661462370131979,106.97801048964484,186.4922320273576
1647,250131,Well02,0025,OsTIRF74G,Vehicle,10,2.1283971017978662,1,84,0.805135602575281,103.08986749723132,192.097435701828
1648,250131,Well02,0025,OsTIRF74G,Vehicle,11,2.656289008245363,3,128,1.0136222266691133,104.82527563341095,200.7471788908635
1649,250131,Well02,0025,OsTIRF74G,Vehicle,12,1.6664601786908375,0,89,0.5926099889587928,112.15485195649028,206.80923304008763
1650,250131,Well02,0025,OsTIRF74G,Vehicle,13,1.2700715865968777,0,43,0.7420928429336343,106.56739231257716,198.57549500181943
1651,250131,Well02,0025,OsTIRF74G,Vehicle,14,1.71344334837153,2,72,0.6529533819792411,109.87045984225917,203.6286424654668
1652,250131,Well02,0025,OsTIRF74G,Vehicle,15,1.6157101800295244,0,95,0.6284568152151927,111.21530578027766,201.0789975212697
1653,250131,Well02,0025,OsTIRF74G,Vehicle,16,1.754585126807605,0,100,0.5990920694171509,112.797615428127,203.42675528530012
1654,250131,Well02,0025,OsTIRF74G,Vehicle,17,1.912250799880916,0,173,0.5824754504868948,108.66573580665748,204.0987366120696
1655,250131,Well02,0025,OsTIRF74G,Vehicle,18,1.4293140964292963,1,110,0.5643243544149688,113.1695625167718,207.2768644126638
1656,250131,Well02,0025,OsTIRF74G,Vehicle,20,1.9194148701800169,0,105,0.8658803529709488,103.8883417905282,200.41200420230248
1657,250131,Well02,0025,OsTIRF74G,Vehicle,21,1.7739805366417545,1,62,0.8417904385342994,97.80375242640888,182.5459096061261
1658,250131,Well02,0025,OsTIRF74G,Vehicle,22,1.9053218254585933,0,122,0.6338502535054097,107.12533957516766,189.25135579458083
1659,250131,Well02,0025,OsTIRF74G,Vehicle,24,1.5621792724834456,1,90,0.5111291468370815,111.97629372411464,207.12333810552835
1660,250131,Well05,0001,mACPOLR2A,5PhIAA,2,2.7327618845955377,3,261,0.9981376685148716,102.9023369904842,178.3312358029446
1661,250131,Well05,0001,mACPOLR2A,5PhIAA,3,2.7017588805931045,1,213,1.0425358425414468,103.095168731754,183.5166954133324
1662,250131,Well05,0001,mACPOLR2A,5PhIAA,4,1.3724124223256364,1,153,0.5452974732525245,111.21198550460068,188.5901534601357
1663,250131,Well05,0001,mACPOLR2A,5PhIAA,5,2.709004493155772,2,297,1.0204325941626111,111.03337934183624,184.2755041044428
1664,250131,Well05,0001,mACPOLR2A,5PhIAA,6,1.5619102889127183,1,176,0.7415188701173575,108.9858157446377,181.77825318867255
1665,250131,Well05,0001,mACPOLR2A,5PhIAA,7,1.6321255907769527,1,160,0.6799258683825058,102.8162264368407,180.5148936766705
1666,250131,Well05,0001,mACPOLR2A,5PhIAA,8,1.2444567259324817,0,94,0.7323501309230322,99.15066336010874,174.06555805395087
1667,250131,Well05,0001,mACPOLR2A,5PhIAA,12,2.228020568068016,4,233,1.080559953134129,104.2170138616656,188.11858074733823
1668,250131,Well05,0001,mACPOLR2A,5PhIAA,16,1.7357181532009869,1,184,0.7044573818309401,107.16878126803924,182.15929262074275
1669,250131,Well14,0025,OsTIRF74G,No treatment,8,2.4707771816591406,7,56,1.0096457175821774,106.12958619850556,196.34113660106317
1670,250131,Well14,0025,OsTIRF74G,No treatment,9,3.151660377395732,8,73,1.154356760652696,107.04545462885324,197.47344810440583
1671,250131,Well14,0025,OsTIRF74G,No treatment,10,1.8368051442535984,4,40,0.6996718040509499,110.6000027243956,193.0203527486881
1672,250131,Well14,0025,OsTIRF74G,No treatment,11,2.8937252538863505,8,53,1.0511411988238544,111.9523175778873,197.48654527356769
1673,250131,Well14,0025,OsTIRF74G,No treatment,14,1.6433424174743765,14,28,0.6509391821700927,113.96386081190344,205.4652412071992
1674,250131,Well14,0025,OsTIRF74G,No treatment,21,1.3175260070215613,1,16,0.6171976289003317,112.2291817157015,203.07544392150535
1675,250131,Well14,0025,OsTIRF74G,No treatment,22,3.5731290399839404,6,78,1.350832315222153,108.3185205219566,188.46928664103137
1676,250131,Well14,0025,OsTIRF74G,No treatment,26,1.0218971779355093,2,11,0.7510328401937976,104.42528803703344,167.28932581497102
1677,250131,Well14,0025,OsTIRF74G,No treatment,33,1.3776777227731054,1,28,0.5167184983579466,103.415108569789,186.684861713138
1678,250131,Well05,0011,mACPOLR2A,5PhIAA,2,2.163465570083854,7,271,1.0493726847958431,98.23686218234002,173.7184428984033
1679,250131,Well05,0011,mACPOLR2A,5PhIAA,3,3.8510049534019775,0,449,1.8175505801474283,106.69431132578416,191.30624801535856
1680,250131,Well05,0011,mACPOLR2A,5PhIAA,6,3.491977543887805,3,291,1.2598555058614127,107.78536677212956,182.6873056193451
1681,250131,Well05,0011,mACPOLR2A,5PhIAA,11,2.67993414669892,2,258,0.8168257979975675,106.04980390885814,178.6724454672155
1682,250131,Well05,0011,mACPOLR2A,5PhIAA,12,0.9097532677413002,2,53,0.5111429137127488,104.2150786251476,173.38831085420682
1683,250131,Well05,0011,mACPOLR2A,5PhIAA,13,1.506453077763674,1,286,0.8316145994354,110.48122349705204,184.9165391129392
1684,250131,Well05,0011,mACPOLR2A,5PhIAA,15,2.706314657448497,4,499,1.2663439402623864,104.47759957116682,167.31425828501852
1685,250131,Well05,0011,mACPOLR2A,5PhIAA,16,3.072778297803805,0,504,1.3670232199971633,105.83577018361204,185.51626417450504
1686,250131,Well05,0011,mACPOLR2A,5PhIAA,17,0.9609205086343718,0,86,0.7903033825295754,96.00833467331296,150.52345634346358
1687,250131,Well14,0035,OsTIRF74G,No treatment,8,2.1642693438247287,6,36,0.8432010137949647,108.41966590097596,175.13191021198622
1688,250131,Well14,0035,OsTIRF74G,No treatment,12,2.1497304641297768,10,40,0.8565919478573629,110.1663122654152,181.4795073657767
1689,250131,Well14,0035,OsTIRF74G,No treatment,15,1.866812697246253,3,31,0.7722973681473725,99.4222894729986,166.31145641505216
1690,250131,Well14,0035,OsTIRF74G,No treatment,16,2.307823969339206,7,48,0.9182198962766004,109.3519538769028,199.49613353462405
1691,250131,Well14,0035,OsTIRF74G,No treatment,17,1.8677255470020289,7,23,0.7194240936620095,111.55812549955914,193.1768133904665
1692,250131,Well14,0035,OsTIRF74G,No treatment,24,1.519307103675053,2,22,0.695693176983142,104.14067951411089,170.08957895698236
1693,250131,Well14,0035,OsTIRF74G,No treatment,28,1.6775223927846146,3,30,0.6268418548003918,110.39456416702144,188.378173549307
1694,250131,Well14,0035,OsTIRF74G,No treatment,29,2.114664113824661,1,46,0.7540033083665953,104.04021758365847,174.3113333951309
1695,250131,Well14,0035,OsTIRF74G,No treatment,31,1.472690344685194,1,17,0.5666615463070773,103.85753397521192,181.19586391974525
1696,250131,Well03,0006,OsTIRF74G,5PhIAA,8,3.280052377848492,1,212,1.1619497220783497,109.5839217880761,210.7110562656304
1697,250131,Well03,0006,OsTIRF74G,5PhIAA,14,3.601367019958147,0,159,1.238722292721894,109.94596912081523,191.4809860479431
1698,250131,Well03,0006,OsTIRF74G,5PhIAA,15,1.4658916260864914,0,83,0.5634718671140411,108.46549417009344,209.54388028957837
1699,250131,Well03,0006,OsTIRF74G,5PhIAA,16,2.2824886821498973,3,138,0.760687655998217,111.09665132518649,209.6890398906328
1700,250131,Well03,0006,OsTIRF74G,5PhIAA,17,2.10838853650131,1,193,0.8271467187861902,105.36259699822423,187.60274162016
1701,250131,Well03,0006,OsTIRF74G,5PhIAA,18,2.068606501784976,2,99,0.7487411848904343,109.87867185831496,206.18642128443796
1702,250131,Well03,0006,OsTIRF74G,5PhIAA,20,2.9452398436424088,1,150,1.0022582003010947,105.48891304990975,188.95081400803863
1703,250131,Well03,0006,OsTIRF74G,5PhIAA,21,1.9062134954056509,0,81,0.8157000911641686,101.24402865518486,187.4899813310276
1704,250131,Well03,0006,OsTIRF74G,5PhIAA,30,1.8549244706124464,1,129,0.7152251965835272,102.79907726567404,191.9993218672637
1705,250131,Well03,0006,OsTIRF74G,5PhIAA,31,2.092244227305481,0,152,0.7788969965441195,100.41919405472945,185.1144921408168
1706,250131,Well03,0006,OsTIRF74G,5PhIAA,32,4.077203192536823,1,321,0.9224759788386232,102.7680561136048,190.3250490764445
1707,250131,Well03,0006,OsTIRF74G,5PhIAA,34,2.18784035294777,0,142,0.8183221514835437,111.44263514930029,198.2361615450515
1708,250131,Well03,0006,OsTIRF74G,5PhIAA,35,3.037645231101225,0,187,1.200332830428814,105.14558139657989,194.76590625769208
1709,250131,Well03,0006,OsTIRF74G,5PhIAA,36,2.027478490224568,0,144,0.8296882958324342,111.97920663304704,195.5288121704569
1710,250131,Well03,0006,OsTIRF74G,5PhIAA,39,0.9855621570881434,0,34,0.5237046582638097,107.44749985845203,206.645596240486
1711,250131,Well03,0006,OsTIRF74G,5PhIAA,40,1.9077966861073732,0,88,0.7322018722620013,106.01736294410738,193.16467244708315
1712,250131,Well03,0006,OsTIRF74G,5PhIAA,43,1.9102609568517943,2,66,0.7576462354662117,104.82148657752828,193.13559310188663
1713,250131,Well03,0006,OsTIRF74G,5PhIAA,44,1.1496400172510413,0,40,0.5581271423838771,103.47551689919304,188.5853972301755
1714,250131,Well03,0006,OsTIRF74G,5PhIAA,48,1.6732610152704122,1,125,0.6946786641455164,106.91617300474708,178.3586653292316
1715,250131,Well03,0016,OsTIRF74G,5PhIAA,2,1.5320446406384791,1,119,0.5782140729726923,112.49649545333834,204.91334694737228
1716,250131,Well03,0016,OsTIRF74G,5PhIAA,4,2.7031270962363325,0,143,1.1406777811917233,106.33840820619848,197.36948967494385
1717,250131,Well03,0016,OsTIRF74G,5PhIAA,5,1.564395739465858,1,123,0.6104497418425539,108.71618107538448,201.99324480219275
1718,250131,Well03,0016,OsTIRF74G,5PhIAA,6,1.5375630398001363,0,91,0.7238284348850633,95.94531153987955,180.51513222961543
1719,250131,Well03,0016,OsTIRF74G,5PhIAA,17,1.8403750010131357,0,112,0.759661494265796,102.8674933260844,186.54010692205284
1720,250131,Well03,0016,OsTIRF74G,5PhIAA,18,1.9187932427941223,1,113,0.5986600013192894,108.57294202139704,193.63323085305103
1721,250131,Well03,0016,OsTIRF74G,5PhIAA,21,2.5928872508459344,1,167,1.0411866887260657,112.74946805697384,215.8449757320065
1722,250131,Well16,0034,mAC/mChPOLR2A,Vehicle,4,2.118816415323962,0,78,1.0466256636050275,106.91154216633412,164.01819949733084
1723,250131,Well16,0034,mAC/mChPOLR2A,Vehicle,6,2.1524065329613844,1,102,0.9980529492799968,114.6556086909005,172.05754214781152
1724,250131,Well07,0007,OsTIRF74G,No treatment,8,1.40615079862409,45,36,0.695074726568556,109.9087903515775,188.38907848789376
1725,250131,Well07,0007,OsTIRF74G,No treatment,9,2.212331624759639,88,81,0.92908090218755,112.77467808468222,203.0386309779592
1726,250131,Well07,0007,OsTIRF74G,No treatment,14,1.6492907667530232,88,84,0.6259364179776674,110.38913730884212,194.9878423669656
1727,250131,Well07,0007,OsTIRF74G,No treatment,16,2.204137156766373,107,107,0.9251562836319748,105.65525553987368,191.5236916237133
1728,250131,Well07,0007,OsTIRF74G,No treatment,18,1.7722014327093836,79,78,0.5051310250079457,114.27558894994266,205.69720729654316
1729,250131,Well07,0007,OsTIRF74G,No treatment,19,1.603262806445544,35,33,0.826221161145183,111.67516024798864,197.585427782983
1730,250131,Well07,0007,OsTIRF74G,No treatment,20,1.9395325114914737,98,89,0.8646413341609048,109.17584818678296,206.85978539505703
1731,250131,Well07,0007,OsTIRF74G,No treatment,21,1.313979448051615,51,51,0.5380465657376775,103.4145569059686,192.92749889288
1732,250131,Well07,0007,OsTIRF74G,No treatment,25,1.9470439306535607,50,50,0.6379157177889642,111.18471366128746,193.82925922298347
1733,250131,Well07,0007,OsTIRF74G,No treatment,27,1.9877832927239805,67,67,0.7393362908288955,109.59416001100048,196.66211369443903
1734,250131,Well07,0007,OsTIRF74G,No treatment,28,2.225966126622302,47,49,0.8074219629264647,106.14637252523131,181.84373954842644
1735,250131,Well07,0007,OsTIRF74G,No treatment,29,1.452311132736061,42,42,0.5386777240374948,111.9144889329252,202.0574556048998
1736,250131,Well07,0007,OsTIRF74G,No treatment,32,3.101671792857856,69,70,1.1761317219963912,102.72577920721471,195.50400048261503
